budget,graph_id,arm,evidence_block,fit_status,fallback_used,objective,AE2,ProfileAE,signed_rho2
0.05,snap_collegemsg__pwt,S1,surrogate,flatness_unavailable,False,841.0953809447071,0.08334679962490543,0.04848914375519257,0.08334679962490543
0.05,snap_collegemsg__pwt,S1,surrogate,flatness_unavailable,False,873.2275286987391,0.11032584531419076,0.06515980297331629,0.11032584531419076
0.05,snap_collegemsg__pwt,S1,surrogate,flatness_unavailable,False,835.2300916519732,0.06055295822308149,0.03507524322686247,0.06055295822308149
0.05,snap_email_eu,B,real,boundary_other,False,1517.0668513187532,0.06504815633517158,0.058074823750659844,-0.06504815633517158
0.05,snap_email_eu,B,real,boundary_other,False,1469.3324214321515,0.05448908068682551,0.05023137002272968,-0.05448908068682551
0.05,snap_email_eu,B,real,boundary_other,False,1467.6286182044,0.06081572863313939,0.05495832904489569,-0.06081572863313939
0.05,snap_email_eu,H,real,boundary_homogeneous,False,912.9096081370997,0.11242706618558718,0.07802904097764626,0.11242706618558718
0.05,snap_email_eu,H,real,flatness_unavailable,False,935.0828006119992,0.10125748009405089,0.06703532181029444,0.10125748009405089
0.05,snap_email_eu,H,real,flatness_unavailable,False,825.6140291892126,0.08004253724979027,0.06523262754330107,0.08004253724979027
0.05,snap_email_eu,R,real,boundary_other,False,1178.5967102029417,0.003140081789185567,0.012963433111127232,0.003140081789185567
0.05,snap_email_eu,R,real,flatness_unavailable,False,1209.0548483973275,0.022589624111727824,0.014747235545604236,0.022589624111727824
0.05,snap_email_eu,R,real,boundary_other,False,932.3148923445909,0.005845640651992223,0.012620819334120032,0.005845640651992223
0.05,snap_email_eu,S1,real,flatness_unavailable,False,1062.3591262302227,0.0725101709321545,0.03939493256641711,0.0725101709321545
0.05,snap_email_eu,S1,real,flatness_unavailable,False,1074.298778942534,0.11174084446649724,0.050849529144636516,0.11174084446649724
0.05,snap_email_eu,S1,real,flatness_unavailable,False,1044.7461655174127,0.0919583166624326,0.044554001647253864,0.0919583166624326
0.05,snap_email_eu__pwt,B,surrogate,boundary_other,False,2075.3318155675956,0.1623565130672584,0.13265276780180224,-0.1623565130672584
0.05,snap_email_eu__pwt,B,surrogate,boundary_other,False,1991.7802566794771,0.19009716905127744,0.1572881133306607,-0.19009716905127744
0.05,snap_email_eu__pwt,B,surrogate,boundary_other,False,2028.8371098944915,0.1778046608334053,0.14660024836626875,-0.1778046608334053
0.05,snap_email_eu__pwt,H,surrogate,boundary_homogeneous,False,1260.252803174991,0.08927629628652844,0.10208579203934749,0.08927629628652844
0.05,snap_email_eu__pwt,H,surrogate,boundary_homogeneous,False,1227.7593854875693,0.08334005163473213,0.10406183897961827,0.08334005163473213
0.05,snap_email_eu__pwt,H,surrogate,flatness_unavailable,False,1176.7429021352955,0.04696173163531159,0.10323652209659473,0.04696173163531159
0.05,snap_email_eu__pwt,R,surrogate,flatness_unavailable,False,1390.9533550510941,0.012572970535086325,0.0293955617511459,0.012572970535086325
0.05,snap_email_eu__pwt,R,surrogate,flatness_unavailable,False,1390.2608784014355,0.027896130136586872,0.03305602554713221,0.027896130136586872
0.05,snap_email_eu__pwt,R,surrogate,flatness_unavailable,False,1084.7453544901095,0.00703656398889041,0.03694444913265729,-0.00703656398889041
0.05,snap_email_eu__pwt,S1,surrogate,flatness_unavailable,False,1191.6790773302962,0.07720085425779255,0.04536407762431134,0.07720085425779255
0.05,snap_email_eu__pwt,S1,surrogate,flatness_unavailable,False,1191.6250449851302,0.1185608714744153,0.06345592485902372,0.1185608714744153
0.05,snap_email_eu__pwt,S1,surrogate,flatness_unavailable,False,1164.0217942957775,0.0816819920369144,0.04718813872254271,0.0816819920369144
0.05,snap_mathoverflow,B,real,boundary_other,True,nan,0.1680229014376468,0.04675363087446069,0.1680229014376468
0.05,snap_mathoverflow,B,real,starts_disagree,True,nan,0.1896059144805886,0.053559812562043424,0.1896059144805886
0.05,snap_mathoverflow,B,real,boundary_other,False,2481.0900221741954,0.12382082961952857,0.038271434001081336,0.12382082961952857
0.05,snap_mathoverflow,H,real,boundary_other,False,2531.011719889453,0.03838345714370692,0.011729865653533292,0.03838345714370692
0.05,snap_mathoverflow,H,real,boundary_other,False,2661.2154843460244,0.04923015874137425,0.013589166401204559,0.04923015874137425
0.05,snap_mathoverflow,H,real,boundary_other,False,3236.179471217233,0.050799574439717485,0.013850877657295282,0.050799574439717485
0.05,snap_mathoverflow,R,real,boundary_other,False,3327.748906107176,0.010907515770217605,0.006641279240981638,0.010907515770217605
0.05,snap_mathoverflow,R,real,boundary_other,False,3481.786511094072,0.013589558800790213,0.0071610263237193135,0.013589558800790213
0.05,snap_mathoverflow,R,real,boundary_other,False,3483.4635497429836,0.012825496738295236,0.007013454315890527,0.012825496738295236
0.05,snap_mathoverflow,S1,real,boundary_other,False,6729.445797430586,0.26736488827427496,0.10679131445701968,0.26736488827427496
0.05,snap_mathoverflow,S1,real,boundary_other,False,6604.587722414694,0.2626494154434387,0.10410203282763102,0.2626494154434387
0.05,snap_mathoverflow,S1,real,boundary_other,False,6692.233924033604,0.26640855404842134,0.10624314490647471,0.26640855404842134
0.05,snap_mathoverflow__pwt,B,surrogate,starts_disagree,True,nan,0.4416216564056103,0.20843760324680646,0.4416216564056103
0.05,snap_mathoverflow__pwt,B,surrogate,starts_disagree,True,nan,0.48298340502382503,0.24789817966898972,0.48298340502382503
0.05,snap_mathoverflow__pwt,B,surrogate,starts_disagree,True,nan,0.4689582147194516,0.2337454069647653,0.4689582147194516
0.05,snap_mathoverflow__pwt,H,surrogate,boundary_other,False,7519.363838750373,0.004048574462178656,0.008014517472876643,0.004048574462178656
0.05,snap_mathoverflow__pwt,H,surrogate,boundary_other,False,7651.085740903678,0.01011671549924903,0.00820854472858576,0.01011671549924903
0.05,snap_mathoverflow__pwt,H,surrogate,boundary_other,False,7666.53216102968,0.006647266175421218,0.012091957791721189,-0.006647266175421218
0.05,snap_mathoverflow__pwt,R,surrogate,boundary_other,False,9984.39188628925,0.02671357436103533,0.013245022942339788,0.02671357436103533
0.05,snap_mathoverflow__pwt,R,surrogate,boundary_other,False,10115.343645384468,0.023038680281048607,0.012142038799446291,0.023038680281048607
0.05,snap_mathoverflow__pwt,R,surrogate,boundary_other,False,10269.136487286112,0.02851068882195279,0.013781716875235796,0.02851068882195279
0.05,snap_mathoverflow__pwt,S1,surrogate,boundary_other,False,9603.517696549157,0.2251538712473498,0.16976731156178637,0.2251538712473498
0.05,snap_mathoverflow__pwt,S1,surrogate,boundary_other,True,nan,0.398210297553713,0.17588217182135968,0.398210297553713
0.05,snap_mathoverflow__pwt,S1,surrogate,boundary_other,True,nan,0.3925359912916632,0.17187596886316908,0.3925359912916632
0.05,sp_highschool2013,B,real,boundary_other,False,586.3965660139767,0.10200578989245107,0.07978331498004311,-0.10200578989245107
0.05,sp_highschool2013,B,real,boundary_other,False,550.6323171379775,0.0759665487705869,0.06289692652507384,-0.0759665487705869
0.05,sp_highschool2013,B,real,boundary_other,False,588.8403086850874,0.10779474449899107,0.08337678746407862,-0.10779474449899107
0.05,sp_highschool2013,H,real,flatness_unavailable,False,370.8380238629652,0.08214627651632844,0.040909083534050074,0.08214627651632844
0.05,sp_highschool2013,H,real,flatness_unavailable,False,355.64936709070093,0.033312974516292115,0.015175821761854716,0.033312974516292115
0.05,sp_highschool2013,H,real,boundary_other,False,330.4889032435435,0.03494588171649432,0.03371530592504246,-0.03494588171649432
0.05,sp_highschool2013,R,real,boundary_other,False,370.80386261284,0.028389785222938002,0.018340728046658462,0.028389785222938002
0.05,sp_highschool2013,R,real,boundary_other,False,341.2237122513254,0.024788264169389618,0.015132627591593626,0.024788264169389618
0.05,sp_highschool2013,R,real,boundary_other,False,401.75341838236193,0.011027517009373211,0.004855790180413889,0.011027517009373211
0.05,sp_highschool2013,S1,real,flatness_unavailable,False,376.1732542257668,0.04737058301506569,0.019014376691530045,0.04737058301506569
0.05,sp_highschool2013,S1,real,flatness_unavailable,False,392.7577043216612,0.06476033081340882,0.03540386219775254,0.06476033081340882
0.05,sp_highschool2013,S1,real,flatness_unavailable,False,371.63427713159996,0.015495928405477422,0.016501798189154857,0.015495928405477422
0.05,sp_highschool2013__pwt,B,surrogate,boundary_other,False,954.0649635170912,0.07486221737129839,0.1453820315604219,-0.07486221737129839
0.05,sp_highschool2013__pwt,B,surrogate,boundary_other,False,871.0103534878104,0.09378450539972849,0.16550045000404284,-0.09378450539972849
0.05,sp_highschool2013__pwt,B,surrogate,boundary_other,False,983.4488861857003,0.047270560357699165,0.11426922118942626,-0.047270560357699165
0.05,sp_highschool2013__pwt,H,surrogate,boundary_other,False,444.96289953549405,0.06408537028198147,0.03979379012404981,0.06408537028198147
0.05,sp_highschool2013__pwt,H,surrogate,boundary_other,False,429.16596926571196,0.0479267753624506,0.029822293836628627,0.0479267753624506
0.05,sp_highschool2013__pwt,H,surrogate,boundary_other,False,464.54230294037114,0.0378356113735796,0.031520902001201494,0.0378356113735796
0.05,sp_highschool2013__pwt,R,surrogate,boundary_other,False,419.1125391439895,0.04975950075646829,0.030960292348858692,0.04975950075646829
0.05,sp_highschool2013__pwt,R,surrogate,boundary_other,False,392.87319774198073,0.07913803187905877,0.05623834422571908,0.07913803187905877
0.05,sp_highschool2013__pwt,R,surrogate,boundary_other,False,466.3426965698708,0.04720290055229204,0.02961537661954683,0.04720290055229204
0.05,sp_highschool2013__pwt,S1,surrogate,boundary_other,False,425.0031467105424,0.07673099387483762,0.052563367662511296,0.07673099387483762
0.05,sp_highschool2013__pwt,S1,surrogate,boundary_other,False,428.09661416589756,0.07495722985894815,0.04986562285312732,0.07495722985894815
0.05,sp_highschool2013__pwt,S1,surrogate,boundary_other,False,454.3352136246816,0.04323531175545492,0.030446410237753685,0.04323531175545492
0.05,sp_hospital,B,real,boundary_other,False,63.297827767320726,0.21479620911240335,0.09258973729862759,-0.21479620911240335
0.05,sp_hospital,B,real,boundary_homogeneous,False,56.29377384306463,0.06836126112640262,0.05083414349340736,-0.06836126112640262
0.05,sp_hospital,B,real,boundary_homogeneous,False,71.18851485068518,0.051767746513380564,0.044388067097810284,-0.051767746513380564
0.05,sp_hospital,H,real,boundary_homogeneous,False,39.06950674271652,0.0944196746056824,0.032984949163829574,0.0944196746056824
0.05,sp_hospital,H,real,boundary_other,False,82.09462354202618,0.07862453852070012,0.09313401108069487,0.07862453852070012
0.05,sp_hospital,H,real,flatness_unavailable,False,61.7312468709147,0.19678446047237802,0.09983677690461583,0.19678446047237802
0.05,sp_hospital,R,real,flatness_unavailable,False,76.71657087755065,0.009948020158818127,0.034525995829814506,0.009948020158818127
0.05,sp_hospital,R,real,boundary_homogeneous,False,63.13350593320685,0.02382366418199444,0.03319395662042459,-0.02382366418199444
0.05,sp_hospital,R,real,flatness_unavailable,False,53.48368299634907,0.03246276346302118,0.026133882938514062,0.03246276346302118
0.05,sp_hospital,S1,real,flatness_unavailable,False,68.59042515755384,0.10697611933443057,0.07378239978729709,0.10697611933443057
0.05,sp_hospital,S1,real,flatness_unavailable,False,66.1439027663893,0.09611844364557592,0.0499537794078099,0.09611844364557592
0.05,sp_hospital,S1,real,flatness_unavailable,False,63.25980555842758,0.032089625442534575,0.05108612967764609,0.032089625442534575
0.05,sp_hospital__pwt,B,surrogate,boundary_other,False,174.8389617701273,0.26170965966896853,0.3154530353519208,-0.26170965966896853
0.05,sp_hospital__pwt,B,surrogate,converged,False,146.95851121367593,0.1823760098532783,0.22356033270221656,-0.1823760098532783
0.05,sp_hospital__pwt,B,surrogate,boundary_other,False,180.6888885671736,0.20018467335725865,0.2457474840547054,-0.20018467335725865
0.05,sp_hospital__pwt,H,surrogate,flatness_unavailable,False,60.19141280347802,0.07493569724520133,0.14818740756289017,0.07493569724520133
0.05,sp_hospital__pwt,H,surrogate,flatness_unavailable,False,84.86814313711666,0.007440801704263644,0.06861868364268221,0.007440801704263644
0.05,sp_hospital__pwt,H,surrogate,boundary_other,False,75.3741833404643,0.06627475666457117,0.056497541448127284,-0.06627475666457117
0.05,sp_hospital__pwt,R,surrogate,flatness_unavailable,False,99.0559587076458,0.020018819100592777,0.053236916050058716,-0.020018819100592777
0.05,sp_hospital__pwt,R,surrogate,flatness_unavailable,False,104.93517699188051,0.03747318211404027,0.025431936464974048,0.03747318211404027
0.05,sp_hospital__pwt,R,surrogate,flatness_unavailable,False,66.21901231806005,0.032968373101088244,0.03561025327102313,0.032968373101088244
0.05,sp_hospital__pwt,S1,surrogate,flatness_unavailable,False,78.37164627455599,0.0037836013817632574,0.021289333950214803,-0.0037836013817632574
0.05,sp_hospital__pwt,S1,surrogate,flatness_unavailable,False,73.49841159192329,0.03140082942588074,0.08180891720442783,0.03140082942588074
0.05,sp_hospital__pwt,S1,surrogate,flatness_unavailable,False,77.87848094163971,0.010829435764085016,0.010162714469200071,0.010829435764085016
0.05,sp_workplace,B,real,weakly_identified,False,213.9488687028038,0.05291012526532543,0.04652530966003416,-0.05291012526532543
0.05,sp_workplace,B,real,boundary_homogeneous,False,233.87318317287364,0.008924076553103122,0.030330139549869604,0.008924076553103122
0.05,sp_workplace,B,real,boundary_other,False,210.53758187930424,0.04321171527308043,0.0329963990632052,-0.04321171527308043
0.05,sp_workplace,H,real,boundary_homogeneous,False,173.31333077163757,0.07592195277346475,0.03963479367618487,0.07592195277346475
0.05,sp_workplace,H,real,boundary_homogeneous,False,137.48925635176653,0.1064249431286039,0.04317439890380561,0.1064249431286039
0.05,sp_workplace,H,real,boundary_homogeneous,False,151.3029744132507,0.1097223014980947,0.0435289522738541,0.1097223014980947
0.05,sp_workplace,R,real,boundary_other,False,207.85994809732895,0.014914741448763313,0.014593222698943323,0.014914741448763313
0.05,sp_workplace,R,real,boundary_other,False,186.84746743485118,0.031726988698107694,0.014965855237592952,0.031726988698107694
0.05,sp_workplace,R,real,boundary_other,False,160.24225893739555,0.021385289240081762,0.014766246115354025,0.021385289240081762
0.05,sp_workplace,S1,real,boundary_other,False,208.2335646967605,0.05155072063850186,0.018026582725596724,0.05155072063850186
0.05,sp_workplace,S1,real,boundary_other,False,176.57926215357418,0.004478262579979186,0.01423616129129716,0.004478262579979186
0.05,sp_workplace,S1,real,boundary_other,False,216.5735526715367,0.07138883242710259,0.026159968588694862,0.07138883242710259
0.05,sp_workplace__pwt,B,surrogate,converged,False,423.1034587044716,0.07379672998094211,0.09913436888227745,-0.07379672998094211
0.05,sp_workplace__pwt,B,surrogate,boundary_other,False,467.2384079571044,0.07344462789453787,0.09890719684761175,-0.07344462789453787
0.05,sp_workplace__pwt,B,surrogate,converged,False,458.37318511690876,0.05781624405927077,0.0888096433111921,-0.05781624405927077
0.05,sp_workplace__pwt,H,surrogate,boundary_homogeneous,False,291.79978637462517,0.09008551977861934,0.10664566955438254,0.09008551977861934
0.05,sp_workplace__pwt,H,surrogate,boundary_homogeneous,False,230.80820660052728,0.058606573961933806,0.11127597164980779,0.058606573961933806
0.05,sp_workplace__pwt,H,surrogate,boundary_homogeneous,False,261.83672676130004,0.08579222987490454,0.10735793214565337,0.08579222987490454
0.05,sp_workplace__pwt,R,surrogate,flatness_unavailable,False,364.9755595595565,0.06293543542579882,0.06460787744615326,0.06293543542579882
0.05,sp_workplace__pwt,R,surrogate,flatness_unavailable,False,312.7174822878495,0.08465825398943805,0.0648716562031482,0.08465825398943805
0.05,sp_workplace__pwt,R,surrogate,flatness_unavailable,False,272.99782433300516,0.09204803832774877,0.0662907201233943,0.09204803832774877
0.05,sp_workplace__pwt,S1,surrogate,flatness_unavailable,False,323.3063486577779,0.02394446555944474,0.06555885016873403,0.02394446555944474
0.05,sp_workplace__pwt,S1,surrogate,flatness_unavailable,False,310.94321650459733,0.023949068038154886,0.06742070034937281,0.023949068038154886
0.05,sp_workplace__pwt,S1,surrogate,flatness_unavailable,False,326.0733616768341,0.027997114579954685,0.06330301832545691,0.027997114579954685
0.1,ad_memory_r1,B,ad_memory,weakly_identified,False,333.3225040270667,0.04822039750678753,0.1198298350418205,-0.04822039750678753
0.1,ad_memory_r1,B,ad_memory,weakly_identified,False,335.17214688962974,0.03879944611060815,0.12986032443320492,-0.03879944611060815
0.1,ad_memory_r1,B,ad_memory,converged,False,310.83147591170064,0.16168573049086865,0.0799957430126372,-0.16168573049086865
0.1,ad_memory_r1,H,ad_memory,flatness_unavailable,False,352.9964331349634,0.0034969139502374347,0.011036323507649836,0.0034969139502374347
0.1,ad_memory_r1,H,ad_memory,flatness_unavailable,False,313.93862096020604,0.07940698814834757,0.06462942526887566,0.07940698814834757
0.1,ad_memory_r1,H,ad_memory,flatness_unavailable,False,349.8794453726847,0.05952535134057424,0.06401492348486719,0.05952535134057424
0.1,ad_memory_r1,R,ad_memory,flatness_unavailable,False,277.18760117467093,0.01150160623608687,0.010431003262267282,0.01150160623608687
0.1,ad_memory_r1,R,ad_memory,flatness_unavailable,False,306.7397920815144,0.010308984055037107,0.019782437962683724,-0.010308984055037107
0.1,ad_memory_r1,R,ad_memory,flatness_unavailable,False,308.5759406230692,0.0014009535224843717,0.00635445800597003,-0.0014009535224843717
0.1,ad_memory_r1,S1,ad_memory,flatness_unavailable,False,309.9857459705555,0.0015151999206587385,0.023753866838771977,-0.0015151999206587385
0.1,ad_memory_r1,S1,ad_memory,flatness_unavailable,False,313.37363253297383,0.012719922784548698,0.0527053200702295,0.012719922784548698
0.1,ad_memory_r1,S1,ad_memory,flatness_unavailable,False,306.53381217583154,0.009665040466173447,0.011784468272137309,0.009665040466173447
0.1,ad_memory_r2,B,ad_memory,weakly_identified,False,290.5107108538733,0.06263331738050981,0.09086540033331726,-0.06263331738050981
0.1,ad_memory_r2,B,ad_memory,converged,False,317.09393593515375,0.15243404834153107,0.0807585342982377,-0.15243404834153107
0.1,ad_memory_r2,B,ad_memory,weakly_identified,False,296.37220220779886,0.006952610924766178,0.08324090412834151,-0.006952610924766178
0.1,ad_memory_r2,H,ad_memory,flatness_unavailable,False,346.09073397869895,0.05962047203564458,0.05426841970855773,0.05962047203564458
0.1,ad_memory_r2,H,ad_memory,flatness_unavailable,False,314.79025491539664,0.012176371869051739,0.014100831502717702,-0.012176371869051739
0.1,ad_memory_r2,H,ad_memory,flatness_unavailable,False,322.8915718905556,0.053947219874825536,0.034529746139122186,0.053947219874825536
0.1,ad_memory_r2,R,ad_memory,flatness_unavailable,False,288.43306414724856,0.02649355433379197,0.043571629814392984,-0.02649355433379197
0.1,ad_memory_r2,R,ad_memory,flatness_unavailable,False,276.93325491937526,0.014072329432200381,0.011516753545770315,-0.014072329432200381
0.1,ad_memory_r2,R,ad_memory,flatness_unavailable,False,274.6216606026207,0.015966885093569916,0.012699300069247015,0.015966885093569916
0.1,ad_memory_r2,S1,ad_memory,flatness_unavailable,False,285.79218890156955,0.07363561240165917,0.08058123289834264,0.07363561240165917
0.1,ad_memory_r2,S1,ad_memory,flatness_unavailable,False,312.54436750223476,0.02567832105689416,0.02534904260333927,0.02567832105689416
0.1,ad_memory_r2,S1,ad_memory,flatness_unavailable,False,314.98563896429096,0.03632102654132696,0.03989944230554309,0.03632102654132696
0.1,ad_memoryless_r1,B,ad_memoryless,weakly_identified,False,44.72184711724503,0.0013071720169809814,0.0004947847671407702,-0.0013071720169809814
0.1,ad_memoryless_r1,B,ad_memoryless,boundary_other,False,31.825256187921198,0.007622282420014802,0.002153109622584737,-0.007622282420014802
0.1,ad_memoryless_r1,B,ad_memoryless,weakly_identified,False,49.95777113010589,0.018344379205714287,0.004946011496949141,-0.018344379205714287
0.1,ad_memoryless_r1,H,ad_memoryless,boundary_homogeneous,False,98.15327769724776,0.015383406182702182,0.0041776210246241684,-0.015383406182702182
0.1,ad_memoryless_r1,H,ad_memoryless,boundary_other,False,119.35003051109896,0.010455527904554611,0.002659231129327317,-0.010455527904554611
0.1,ad_memoryless_r1,H,ad_memoryless,boundary_homogeneous,False,163.85647162639629,0.008242243081710031,0.002089257297481728,0.008242243081710031
0.1,ad_memoryless_r1,R,ad_memoryless,starts_disagree,True,nan,0.01364342361857377,0.00372507286212511,-0.01364342361857377
0.1,ad_memoryless_r1,R,ad_memoryless,flatness_unavailable,False,335.0126616135464,0.026014724130611087,0.007293911833765849,0.026014724130611087
0.1,ad_memoryless_r1,R,ad_memoryless,boundary_other,False,212.60961543170674,0.0032869704960738558,0.0009965324825570048,-0.0032869704960738558
0.1,ad_memoryless_r1,S1,ad_memoryless,flatness_unavailable,False,332.890727844362,0.034133104672386276,0.009421656410152865,0.034133104672386276
0.1,ad_memoryless_r1,S1,ad_memoryless,flatness_unavailable,False,337.0853575126708,0.040183664998911496,0.010725830901343712,0.040183664998911496
0.1,ad_memoryless_r1,S1,ad_memoryless,boundary_homogeneous,False,280.34007580842194,0.01773427220576395,0.004591142611473956,0.01773427220576395
0.1,ad_memoryless_r2,B,ad_memoryless,weakly_identified,False,68.69004478872536,0.04099509896423598,0.010393841649990524,0.04099509896423598
0.1,ad_memoryless_r2,B,ad_memoryless,weakly_identified,False,80.54617227610683,0.028533977253058528,0.007602243865235954,0.028533977253058528
0.1,ad_memoryless_r2,B,ad_memoryless,weakly_identified,False,50.245563623395626,0.014558396713152323,0.004889014925848222,-0.014558396713152323
0.1,ad_memoryless_r2,H,ad_memoryless,boundary_other,False,119.67499341586033,0.009404623894265149,0.0031664911225758484,-0.009404623894265149
0.1,ad_memoryless_r2,H,ad_memoryless,boundary_homogeneous,False,118.57967358301185,0.015191017863687609,0.005054832084417144,-0.015191017863687609
0.1,ad_memoryless_r2,H,ad_memoryless,boundary_other,False,187.42843826208136,0.01706627137715349,0.004417474503623608,0.01706627137715349
0.1,ad_memoryless_r2,R,ad_memoryless,boundary_homogeneous,False,132.87146694440997,0.02491238377082529,0.007589467349820359,-0.02491238377082529
0.1,ad_memoryless_r2,R,ad_memoryless,boundary_homogeneous,False,146.16750857554095,0.025373158800939807,0.007708981364044834,-0.025373158800939807
0.1,ad_memoryless_r2,R,ad_memoryless,boundary_other,False,299.1073407461615,0.02187918985617935,0.0058369660727282825,0.02187918985617935
0.1,ad_memoryless_r2,S1,ad_memoryless,flatness_unavailable,False,416.35565523728184,0.07344875848452845,0.02208934434368298,0.07344875848452845
0.1,ad_memoryless_r2,S1,ad_memoryless,flatness_unavailable,False,455.9766619365994,0.09214300216647683,0.028027467654353145,0.09214300216647683
0.1,ad_memoryless_r2,S1,ad_memoryless,boundary_other,False,432.365958056346,0.07747396444521779,0.02343896305816335,0.07747396444521779
0.1,copenhagen_bluetooth,B,real,boundary_other,False,15863.1386960768,0.004719833236630888,0.006334877694746783,0.004719833236630888
0.1,copenhagen_bluetooth,B,real,boundary_other,False,15896.719650463994,0.007846299645327737,0.007086182909392964,0.007846299645327737
0.1,copenhagen_bluetooth,B,real,boundary_other,False,16217.153853576388,0.0020286314884848666,0.006977073631325308,0.0020286314884848666
0.1,copenhagen_bluetooth,H,real,boundary_other,True,nan,0.2264920624013388,0.09212650893628764,0.2264920624013388
0.1,copenhagen_bluetooth,H,real,boundary_other,True,nan,0.2154715946171475,0.08784664859793567,0.2154715946171475
0.1,copenhagen_bluetooth,H,real,boundary_other,True,nan,0.20692605632065864,0.08452821942272065,0.20692605632065864
0.1,copenhagen_bluetooth,R,real,boundary_other,False,9768.856299002346,0.007494808094691052,0.007002214139038733,0.007494808094691052
0.1,copenhagen_bluetooth,R,real,boundary_other,False,9743.282441604884,0.0011639313672059393,0.007191574847912953,0.0011639313672059393
0.1,copenhagen_bluetooth,R,real,boundary_other,False,9263.127271515918,0.020174763356262393,0.010722325288598981,0.020174763356262393
0.1,copenhagen_bluetooth,S1,real,flatness_unavailable,False,9838.642722397242,0.04806779093054725,0.027998844710697596,0.04806779093054725
0.1,copenhagen_bluetooth,S1,real,flatness_unavailable,False,9899.022439925962,0.050280896405785536,0.029015531297447737,0.050280896405785536
0.1,copenhagen_bluetooth,S1,real,flatness_unavailable,False,9719.257383513566,0.040571722188918635,0.023885298168494863,0.040571722188918635
0.1,copenhagen_bluetooth__pwt,B,surrogate,boundary_other,False,29895.59973771897,0.15375527918328624,0.2319071000332143,-0.15375527918328624
0.1,copenhagen_bluetooth__pwt,B,surrogate,boundary_other,False,29715.321344070224,0.15575074741636197,0.2339268851282746,-0.15575074741636197
0.1,copenhagen_bluetooth__pwt,B,surrogate,boundary_other,False,30026.016177871716,0.15865603180889576,0.23684874979632295,-0.15865603180889576
0.1,copenhagen_bluetooth__pwt,H,surrogate,boundary_other,False,11899.28789143528,0.04464076640908676,0.02991755255223602,0.04464076640908676
0.1,copenhagen_bluetooth__pwt,H,surrogate,boundary_other,True,nan,0.2547335588563545,0.19023710102645727,0.2547335588563545
0.1,copenhagen_bluetooth__pwt,H,surrogate,boundary_other,False,12274.130789306073,0.042271304349076,0.028511096818727807,0.042271304349076
0.1,copenhagen_bluetooth__pwt,R,surrogate,boundary_other,False,12162.986792105614,0.03541863608880946,0.024422844428522106,0.03541863608880946
0.1,copenhagen_bluetooth__pwt,R,surrogate,boundary_other,False,12237.578929942712,0.033257906149905314,0.023127494457334558,0.033257906149905314
0.1,copenhagen_bluetooth__pwt,R,surrogate,boundary_other,False,11020.619818364441,0.057534844092339,0.04548718149089448,0.057534844092339
0.1,copenhagen_bluetooth__pwt,S1,surrogate,boundary_other,False,11400.954116644298,0.05917666926539933,0.0481372533465068,0.05917666926539933
0.1,copenhagen_bluetooth__pwt,S1,surrogate,boundary_other,True,nan,0.233372815497215,0.17908223189464717,0.233372815497215
0.1,copenhagen_bluetooth__pwt,S1,surrogate,boundary_other,False,11400.969253725514,0.05688307794023595,0.044437166791279376,0.05688307794023595
0.1,dar_a08_r1,B,dar_a08,weakly_identified,False,242.6918004460333,0.20638511255308034,0.2073066279132506,0.20638511255308034
0.1,dar_a08_r1,B,dar_a08,weakly_identified,False,213.4219837125172,0.08498897553760609,0.06001459707707588,-0.08498897553760609
0.1,dar_a08_r1,B,dar_a08,weakly_identified,False,309.42481901501105,0.039194557857904044,0.027241789610565642,-0.039194557857904044
0.1,dar_a08_r1,H,dar_a08,boundary_other,False,188.4682391865149,0.024676072886052336,0.11121020723427115,0.024676072886052336
0.1,dar_a08_r1,H,dar_a08,boundary_other,False,254.99361735968307,0.0032637125696676206,0.07523011021333743,0.0032637125696676206
0.1,dar_a08_r1,H,dar_a08,flatness_unavailable,False,196.06126073072997,0.06803541340441699,0.12475273337235251,0.06803541340441699
0.1,dar_a08_r1,R,dar_a08,flatness_unavailable,False,257.60460972288763,0.0014026429693784204,0.0187020661673614,-0.0014026429693784204
0.1,dar_a08_r1,R,dar_a08,flatness_unavailable,False,258.71640419694637,0.017758002517212046,0.017884268220493674,-0.017758002517212046
0.1,dar_a08_r1,R,dar_a08,flatness_unavailable,False,246.76785203841519,0.04885259288727628,0.025107442090579815,-0.04885259288727628
0.1,dar_a08_r1,S1,dar_a08,flatness_unavailable,False,277.1440841653829,0.016728949531616077,0.01806274491870148,-0.016728949531616077
0.1,dar_a08_r1,S1,dar_a08,flatness_unavailable,False,255.61411693314898,0.00170821390952558,0.028460712889004897,0.00170821390952558
0.1,dar_a08_r1,S1,dar_a08,flatness_unavailable,False,233.7045452895616,0.005970220046526364,0.04382777525506,-0.005970220046526364
0.1,dar_a08_r2,B,dar_a08,boundary_homogeneous,False,221.12447983445003,0.15185662126543376,0.14420739008926464,0.15185662126543376
0.1,dar_a08_r2,B,dar_a08,boundary_homogeneous,False,259.37126394727215,0.1293347864240464,0.14396534478282885,0.1293347864240464
0.1,dar_a08_r2,B,dar_a08,weakly_identified,False,257.2157896894412,0.07854095484895895,0.07217571419620397,-0.07854095484895895
0.1,dar_a08_r2,H,dar_a08,flatness_unavailable,False,240.74921124231952,0.07727351631695689,0.10418008209195725,0.07727351631695689
