graph_id,fit_status,fallback_used,lam,AE2,ProfileAE,signed_rho2
pool-v3-panel888-20260921_ad_dev_0025,starts_disagree,True,nan,0.06752379127475486,0.018999610298028487,0.06752379127475486
pool-v3-panel888-20260921_ad_dev_0025,weakly_identified,False,0.1056236109852582,0.009902103737894796,0.007446347361085467,0.009902103737894796
pool-v3-panel888-20260921_ad_dev_0025,converged,False,0.1180839951022968,0.05169053576811816,0.015598312946070244,0.05169053576811816
pool-v3-panel888-20260921_ad_dev_0025,weakly_identified,False,0.13599907615151777,0.06495938626198558,0.01850924627979136,0.06495938626198558
pool-v3-panel888-20260921_ad_dev_0025,weakly_identified,False,0.12700953458755093,0.03899133581855116,0.013416824113807678,0.03899133581855116
pool-v3-panel888-20260921_ad_dev_0026,weakly_identified,False,1.2090168970843957,0.08498551810683941,0.04351994887958319,0.08498551810683941
pool-v3-panel888-20260921_ad_dev_0026,weakly_identified,False,0.6822584953401395,0.21269843316832537,0.1754119037856862,0.21269843316832537
pool-v3-panel888-20260921_ad_dev_0026,boundary_homogeneous,False,1.1463809712773754,0.07690717253842438,0.040619264870594286,0.07690717253842438
pool-v3-panel888-20260921_ad_dev_0026,weakly_identified,False,0.9555955612330396,0.33379510255418765,0.1789909485828269,-0.33379510255418765
pool-v3-panel888-20260921_ad_dev_0026,boundary_other,False,0.45466829295566047,0.10702354351276022,0.06539054041155937,-0.10702354351276022
pool-v3-panel888-20260921_ad_dev_0027,weakly_identified,False,1.2271050071435077,0.23909043666097118,0.24320074355876525,0.23909043666097118
pool-v3-panel888-20260921_ad_dev_0027,weakly_identified,False,1.5301900345480495,0.13297821525995512,0.07216864534274224,-0.13297821525995512
pool-v3-panel888-20260921_ad_dev_0027,weakly_identified,False,1.1010079443984078,0.19012924174878465,0.3125358460154283,0.19012924174878465
pool-v3-panel888-20260921_ad_dev_0027,weakly_identified,False,1.8063939766252364,0.07904512685667686,0.04763349177402407,-0.07904512685667686
pool-v3-panel888-20260921_ad_dev_0027,weakly_identified,False,1.2067411000270911,0.026902052576169955,0.1118259770088269,-0.026902052576169955
pool-v3-panel888-20260921_ad_dev_0028,converged,False,0.9048109654414783,0.0856310353826335,0.04980488170964634,-0.0856310353826335
pool-v3-panel888-20260921_ad_dev_0028,converged,False,1.3190148739786876,0.13287813582828412,0.052615128217824644,-0.13287813582828412
pool-v3-panel888-20260921_ad_dev_0028,weakly_identified,False,0.805314674751408,0.1313830501439851,0.14155790222284909,0.1313830501439851
pool-v3-panel888-20260921_ad_dev_0028,weakly_identified,False,1.174765393465658,0.08311555896835432,0.043663887302891606,0.08311555896835432
pool-v3-panel888-20260921_ad_dev_0028,weakly_identified,False,0.8398443379080738,0.06348850310094156,0.0622881774464187,-0.06348850310094156
pool-v3-panel888-20260921_ad_dev_0029,boundary_other,False,2.7429515772013655,0.20729155180611814,0.13746926192764364,-0.20729155180611814
pool-v3-panel888-20260921_ad_dev_0029,weakly_identified,False,3.1329939493039793,0.03751927316335213,0.06837982387068339,0.03751927316335213
pool-v3-panel888-20260921_ad_dev_0029,weakly_identified,False,2.312282204145655,0.07335860229868574,0.0948686319808632,-0.07335860229868574
pool-v3-panel888-20260921_ad_dev_0029,weakly_identified,False,2.7104702885410736,0.07778880868448712,0.07062499331799808,0.07778880868448712
pool-v3-panel888-20260921_ad_dev_0029,boundary_other,False,2.5791001838037246,0.11898823341461151,0.08207625561192836,-0.11898823341461151
pool-v3-panel888-20260921_ad_dev_0030,boundary_other,False,1.5867039153719178,0.07742440847285648,0.07407884487693955,-0.07742440847285648
pool-v3-panel888-20260921_ad_dev_0030,weakly_identified,False,1.5916606427657667,0.05505658982871875,0.04306833023921952,-0.05505658982871875
pool-v3-panel888-20260921_ad_dev_0030,weakly_identified,False,2.109885912432196,0.14231404657834412,0.09002642319474988,0.14231404657834412
pool-v3-panel888-20260921_ad_dev_0030,weakly_identified,False,1.6656521923923744,0.013162163423452,0.16864845136605253,0.013162163423452
pool-v3-panel888-20260921_ad_dev_0030,weakly_identified,False,1.68327007736504,0.13163103701271894,0.2596417651286433,0.13163103701271894
pool-v3-panel888-20260921_ad_dev_0031,boundary_other,False,0.6729816048301649,0.0989176222241227,0.04980822469285082,-0.0989176222241227
pool-v3-panel888-20260921_ad_dev_0031,weakly_identified,False,1.0836088768794785,0.22954755954837647,0.1481084939071642,0.22954755954837647
pool-v3-panel888-20260921_ad_dev_0031,weakly_identified,False,0.8880558249111453,0.03152298441893453,0.02653951180704431,0.03152298441893453
pool-v3-panel888-20260921_ad_dev_0031,weakly_identified,False,1.0729963404219722,0.050259528315312774,0.03195045330302663,0.050259528315312774
pool-v3-panel888-20260921_ad_dev_0031,weakly_identified,False,0.9003404610468861,0.21493366838280625,0.14581909995829972,0.21493366838280625
pool-v3-panel888-20260921_ad_dev_0032,weakly_identified,False,1.470272035030873,0.18880558592762986,0.13991596981209822,-0.18880558592762986
pool-v3-panel888-20260921_ad_dev_0032,boundary_homogeneous,False,0.8184340865257227,0.18911185439014444,0.18973201907474585,0.18911185439014444
pool-v3-panel888-20260921_ad_dev_0032,weakly_identified,False,1.2941140948363965,0.15485508638599488,0.08252970508300464,-0.15485508638599488
pool-v3-panel888-20260921_ad_dev_0032,boundary_homogeneous,False,1.3634327301535247,0.19037338938447923,0.1937074932899933,0.19037338938447923
pool-v3-panel888-20260921_ad_dev_0032,weakly_identified,False,1.146617288926228,0.0022188004202577938,0.027511409410299736,-0.0022188004202577938
pool-v3-panel888-20260921_ad_dev_0033,boundary_homogeneous,False,2.0990278248365355,0.06643150910583573,0.05187146246423381,0.06643150910583573
pool-v3-panel888-20260921_ad_dev_0033,converged,False,1.8307669197532435,0.243445638053021,0.14845695605934012,-0.243445638053021
pool-v3-panel888-20260921_ad_dev_0033,boundary_homogeneous,False,1.179718055212933,0.1661771089225178,0.15031720726138104,0.1661771089225178
pool-v3-panel888-20260921_ad_dev_0033,weakly_identified,False,1.2342730588737671,0.0041258001409487655,0.17944912120022338,0.0041258001409487655
pool-v3-panel888-20260921_ad_dev_0033,weakly_identified,False,1.396959796933645,0.12558069058272536,0.08080733193116071,-0.12558069058272536
pool-v3-panel888-20260921_ad_dev_0034,boundary_homogeneous,False,0.46008976864124823,0.3099171903422038,0.1989641585298016,0.3099171903422038
pool-v3-panel888-20260921_ad_dev_0034,weakly_identified,False,1.0287519901465247,0.08383519777181364,0.03584463676860389,-0.08383519777181364
