stratum,arm,config_id,mock,source,metric,value,MCSE,draws,valid_answers,planned_answers
dar_a0,B,qwen_thinking,False,dar_a0_r1,signed_rho2,-0.02540567306642779,0.11874689487705624,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,signed_rho2,-0.018910984455432274,0.1193315988975913,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,budget_matched,1.0,0.0,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,budget_matched,1.0,0.0,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,baseline_AE2_all,0.07540176395513651,0.02165851525235237,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,baseline_AE2_all,0.06833569089396137,0.022100540206201027,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,baseline_AE2_matched,0.07540176395513651,0.02165851525235237,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,baseline_AE2_matched,0.06833569089396137,0.022100540206201027,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,delta_AE2_vs_baseline,0.2134845738229237,0.06979825749249895,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,delta_AE2_vs_baseline,0.2817077674498624,0.05055722289092174,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,baseline_ProfileAE_all,0.03728891910902243,0.006310970060304989,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,baseline_ProfileAE_all,0.021951629942351374,0.006507843655757265,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,baseline_ProfileAE_matched,0.03728891910902243,0.006310970060304989,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,baseline_ProfileAE_matched,0.021951629942351374,0.006507843655757265,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,delta_ProfileAE_vs_baseline,0.08023304981980445,0.01951584950497189,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,delta_ProfileAE_vs_baseline,0.1511377793525983,0.06674370445868248,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,plugin_AE2_all,0.3512464738113914,0.002072998588998034,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,plugin_AE2_all,0.352949293684132,0.0019395234081916427,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,plugin_AE2_matched,0.3512464738113914,0.002072998588998034,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,plugin_AE2_matched,0.352949293684132,0.0019395234081916427,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,delta_AE2_vs_plugin,-0.06236013603333119,0.05349560274735362,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,delta_AE2_vs_plugin,-0.002905835340308327,0.052258430150373555,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,plugin_ProfileAE_all,0.11117559053196624,0.0006562049982366268,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,plugin_ProfileAE_all,0.11120056971186201,0.0004691733088802126,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,plugin_ProfileAE_matched,0.11117559053196624,0.0006562049982366268,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,plugin_ProfileAE_matched,0.11120056971186201,0.0004691733088802126,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,delta_ProfileAE_vs_plugin,0.00634637839686064,0.018583645532921005,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,delta_ProfileAE_vs_plugin,0.06188883958308769,0.06874732536541754,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,extratrees_AE2_all,0.08557366972119618,0.021060953979988594,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,extratrees_AE2_all,0.042843635947663175,0.014896333575711525,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,extratrees_AE2_matched,0.08557366972119618,0.021060953979988594,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,extratrees_AE2_matched,0.042843635947663175,0.014896333575711525,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,delta_AE2_vs_extratrees,0.2033126680568641,0.03989405523964452,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,delta_AE2_vs_extratrees,0.30719982239616067,0.05915536989726733,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,extratrees_ProfileAE_all,0.04445346936817977,0.012889931458770683,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,extratrees_ProfileAE_all,0.019012124363082323,0.001063147915147247,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,extratrees_ProfileAE_matched,0.04445346936817977,0.012889931458770683,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,extratrees_ProfileAE_matched,0.019012124363082323,0.001063147915147247,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,delta_ProfileAE_vs_extratrees,0.07306849956064711,0.017708340827460787,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,delta_ProfileAE_vs_extratrees,0.1540772849318674,0.0687200913462215,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,median_AE2_all,0.036130379748897434,0.0,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,median_AE2_all,0.03524895161128194,0.0,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,median_AE2_matched,0.036130379748897434,0.0,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,median_AE2_matched,0.03524895161128194,0.0,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,delta_AE2_vs_median,0.2527559580291628,0.05252623167070554,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,delta_AE2_vs_median,0.31479450673254183,0.051614220404134235,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,median_ProfileAE_all,0.035302722847475314,0.0,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,median_ProfileAE_all,0.035486083878585206,0.0,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,median_ProfileAE_matched,0.035302722847475314,0.0,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,median_ProfileAE_matched,0.035486083878585206,0.0,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r1,delta_ProfileAE_vs_median,0.08221924608135156,0.01874183982066893,5,15,15
dar_a0,B,qwen_thinking,False,dar_a0_r2,delta_ProfileAE_vs_median,0.1376033254163645,0.068786141562969,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,valid_fraction,1.0,0.0,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,valid_fraction,1.0,0.0,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,AE2,0.5110508308895406,0.03628207393312694,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,AE2,0.505096846712424,0.015131516443898698,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,ProfileAE,0.5529990224828935,0.06754944176922066,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,ProfileAE,0.5279895354620511,0.023724680621667115,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,signed_rho2,0.5110508308895406,0.03628207393312694,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,signed_rho2,0.47313225902715594,0.04127544333162543,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,budget_matched,1.0,0.0,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,budget_matched,1.0,0.0,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,baseline_AE2_all,0.07540176395513651,0.02165851525235237,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,baseline_AE2_all,0.06833569089396137,0.022100540206201027,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,baseline_AE2_matched,0.07540176395513651,0.02165851525235237,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,baseline_AE2_matched,0.06833569089396137,0.022100540206201027,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,delta_AE2_vs_baseline,0.4356490669344041,0.05531814041573889,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,delta_AE2_vs_baseline,0.4367611558184627,0.020224836380402237,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,baseline_ProfileAE_all,0.03728891910902243,0.006310970060304989,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,baseline_ProfileAE_all,0.021951629942351374,0.006507843655757265,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,baseline_ProfileAE_matched,0.03728891910902243,0.006310970060304989,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,baseline_ProfileAE_matched,0.021951629942351374,0.006507843655757265,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,delta_ProfileAE_vs_baseline,0.515710103373871,0.06891090411992962,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,delta_ProfileAE_vs_baseline,0.5060379055196997,0.02473900463099575,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,plugin_AE2_all,0.3512464738113914,0.002072998588998034,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,plugin_AE2_all,0.352949293684132,0.0019395234081916427,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,plugin_AE2_matched,0.3512464738113914,0.002072998588998034,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,plugin_AE2_matched,0.352949293684132,0.0019395234081916427,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,delta_AE2_vs_plugin,0.1598043570781491,0.03726328737978086,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,delta_AE2_vs_plugin,0.152147553028292,0.014036752569987716,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,plugin_ProfileAE_all,0.11117559053196624,0.0006562049982366268,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,plugin_ProfileAE_all,0.11120056971186201,0.0004691733088802126,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,plugin_ProfileAE_matched,0.11117559053196624,0.0006562049982366268,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,plugin_ProfileAE_matched,0.11120056971186201,0.0004691733088802126,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,delta_ProfileAE_vs_plugin,0.4418234319509272,0.06798631509416563,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,delta_ProfileAE_vs_plugin,0.4167889657501892,0.023757424372943443,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,extratrees_AE2_all,0.08557366972119618,0.021060953979988594,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,extratrees_AE2_all,0.042843635947663175,0.014896333575711525,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,extratrees_AE2_matched,0.08557366972119618,0.021060953979988594,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,extratrees_AE2_matched,0.042843635947663175,0.014896333575711525,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,delta_AE2_vs_extratrees,0.42547716116834433,0.045732372605151964,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,delta_AE2_vs_extratrees,0.4622532107647609,0.01354849862651561,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,extratrees_ProfileAE_all,0.04445346936817977,0.012889931458770683,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,extratrees_ProfileAE_all,0.019012124363082323,0.001063147915147247,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,extratrees_ProfileAE_matched,0.04445346936817977,0.012889931458770683,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,extratrees_ProfileAE_matched,0.019012124363082323,0.001063147915147247,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,delta_ProfileAE_vs_extratrees,0.5085455531147136,0.06522079085034811,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,delta_ProfileAE_vs_extratrees,0.5089774110989688,0.02391773899732025,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,median_AE2_all,0.036130379748897434,0.0,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,median_AE2_all,0.03524895161128194,0.0,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,median_AE2_matched,0.036130379748897434,0.0,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,median_AE2_matched,0.03524895161128194,0.0,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,delta_AE2_vs_median,0.474920451140643,0.03628207393312693,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,delta_AE2_vs_median,0.4698478951011422,0.0151315164438987,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,median_ProfileAE_all,0.035302722847475314,0.0,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,median_ProfileAE_all,0.035486083878585206,0.0,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,median_ProfileAE_matched,0.035302722847475314,0.0,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,median_ProfileAE_matched,0.035486083878585206,0.0,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r1,delta_ProfileAE_vs_median,0.5176962996354183,0.06754944176922065,5,15,15
dar_a0,B,qwen_nonthinking,False,dar_a0_r2,delta_ProfileAE_vs_median,0.4925034515834659,0.023724680621667115,5,15,15
dar_a08,R,sol,False,dar_a08_r1,baseline_AE2_all,0.02450525980719842,0.00478628938739623,5,15,15
dar_a08,R,sol,False,dar_a08_r2,baseline_AE2_all,0.013634489463050658,0.004294981321593223,5,15,15
dar_a08,R,sol,False,dar_a08_r1,baseline_ProfileAE_all,0.021925396082522367,0.004805413135782703,5,15,15
dar_a08,R,sol,False,dar_a08_r2,baseline_ProfileAE_all,0.03245873796866354,0.007989361951675805,5,15,15
dar_a08,R,sol,False,dar_a08_r1,plugin_AE2_all,0.02450525980719842,0.00478628938739623,5,15,15
dar_a08,R,sol,False,dar_a08_r2,plugin_AE2_all,0.013634489463050658,0.004294981321593223,5,15,15
dar_a08,R,sol,False,dar_a08_r1,plugin_ProfileAE_all,0.021925396082522367,0.004805413135782703,5,15,15
dar_a08,R,sol,False,dar_a08_r2,plugin_ProfileAE_all,0.03245873796866354,0.007989361951675805,5,15,15
dar_a08,R,sol,False,dar_a08_r1,extratrees_AE2_all,0.01755080125216968,0.006123407913690786,5,15,15
dar_a08,R,sol,False,dar_a08_r2,extratrees_AE2_all,0.021003678000642644,0.010398338171578871,5,15,15
dar_a08,R,sol,False,dar_a08_r1,extratrees_ProfileAE_all,0.0187092880507928,0.005057312355050275,5,15,15
dar_a08,R,sol,False,dar_a08_r2,extratrees_ProfileAE_all,0.031878488806774886,0.01035719196409506,5,15,15
dar_a08,R,sol,False,dar_a08_r1,median_AE2_all,0.4192148497821687,7.401486830834377e-17,5,15,15
dar_a08,R,sol,False,dar_a08_r2,median_AE2_all,0.41240037780321176,3.700743415417188e-17,5,15,15
dar_a08,R,sol,False,dar_a08_r1,median_ProfileAE_all,0.39292662712454557,3.700743415417188e-17,5,15,15
dar_a08,R,sol,False,dar_a08_r2,median_ProfileAE_all,0.3874293516337959,0.0,5,15,15
dar_a08,R,deepseek,False,dar_a08_r1,baseline_AE2_all,0.02450525980719842,0.00478628938739623,5,15,15
dar_a08,R,deepseek,False,dar_a08_r2,baseline_AE2_all,0.013634489463050658,0.004294981321593223,5,15,15
dar_a08,R,deepseek,False,dar_a08_r1,baseline_ProfileAE_all,0.021925396082522367,0.004805413135782703,5,15,15
dar_a08,R,deepseek,False,dar_a08_r2,baseline_ProfileAE_all,0.03245873796866354,0.007989361951675805,5,15,15
dar_a08,R,deepseek,False,dar_a08_r1,plugin_AE2_all,0.02450525980719842,0.00478628938739623,5,15,15
dar_a08,R,deepseek,False,dar_a08_r2,plugin_AE2_all,0.013634489463050658,0.004294981321593223,5,15,15
dar_a08,R,deepseek,False,dar_a08_r1,plugin_ProfileAE_all,0.021925396082522367,0.004805413135782703,5,15,15
dar_a08,R,deepseek,False,dar_a08_r2,plugin_ProfileAE_all,0.03245873796866354,0.007989361951675805,5,15,15
dar_a08,R,deepseek,False,dar_a08_r1,extratrees_AE2_all,0.01755080125216968,0.006123407913690786,5,15,15
dar_a08,R,deepseek,False,dar_a08_r2,extratrees_AE2_all,0.021003678000642644,0.010398338171578871,5,15,15
dar_a08,R,deepseek,False,dar_a08_r1,extratrees_ProfileAE_all,0.0187092880507928,0.005057312355050275,5,15,15
dar_a08,R,deepseek,False,dar_a08_r2,extratrees_ProfileAE_all,0.031878488806774886,0.01035719196409506,5,15,15
dar_a08,R,deepseek,False,dar_a08_r1,median_AE2_all,0.4192148497821687,7.401486830834377e-17,5,15,15
dar_a08,R,deepseek,False,dar_a08_r2,median_AE2_all,0.41240037780321176,3.700743415417188e-17,5,15,15
dar_a08,R,deepseek,False,dar_a08_r1,median_ProfileAE_all,0.39292662712454557,3.700743415417188e-17,5,15,15
dar_a08,R,deepseek,False,dar_a08_r2,median_ProfileAE_all,0.3874293516337959,0.0,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,valid_fraction,1.0,0.0,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,valid_fraction,1.0,0.0,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,AE2,0.024507262171253853,0.004787454415972718,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,AE2,0.013634614611737999,0.004294977160173239,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,ProfileAE,0.02338568753567789,0.004328801925250504,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,ProfileAE,0.03433721935342164,0.00877379832520456,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,signed_rho2,0.0034452841896025046,0.013042380870871619,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,signed_rho2,0.005715947546585591,0.0075335578328061675,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,budget_matched,1.0,0.0,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,budget_matched,1.0,0.0,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,baseline_AE2_all,0.02450525980719842,0.00478628938739623,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,baseline_AE2_all,0.013634489463050658,0.004294981321593223,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,baseline_AE2_matched,0.02450525980719842,0.00478628938739623,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,baseline_AE2_matched,0.013634489463050658,0.004294981321593223,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,delta_AE2_vs_baseline,2.002364055431194e-06,1.409871331990486e-06,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,delta_AE2_vs_baseline,1.251486873391864e-07,6.674048663616416e-08,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,baseline_ProfileAE_all,0.021925396082522367,0.004805413135782703,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,baseline_ProfileAE_all,0.03245873796866354,0.007989361951675805,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,baseline_ProfileAE_matched,0.021925396082522367,0.004805413135782703,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,baseline_ProfileAE_matched,0.03245873796866354,0.007989361951675805,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,delta_ProfileAE_vs_baseline,0.0014602914531555184,0.001618075929020475,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,delta_ProfileAE_vs_baseline,0.0018784813847580997,0.0010547167406993775,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,plugin_AE2_all,0.02450525980719842,0.00478628938739623,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,plugin_AE2_all,0.013634489463050658,0.004294981321593223,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,plugin_AE2_matched,0.02450525980719842,0.00478628938739623,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,plugin_AE2_matched,0.013634489463050658,0.004294981321593223,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,delta_AE2_vs_plugin,2.002364055431194e-06,1.409871331990486e-06,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,delta_AE2_vs_plugin,1.251486873391864e-07,6.674048663616416e-08,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,plugin_ProfileAE_all,0.021925396082522367,0.004805413135782703,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,plugin_ProfileAE_all,0.03245873796866354,0.007989361951675805,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,plugin_ProfileAE_matched,0.021925396082522367,0.004805413135782703,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,plugin_ProfileAE_matched,0.03245873796866354,0.007989361951675805,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,delta_ProfileAE_vs_plugin,0.0014602914531555184,0.001618075929020475,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,delta_ProfileAE_vs_plugin,0.0018784813847580997,0.0010547167406993775,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,extratrees_AE2_all,0.01755080125216968,0.006123407913690786,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,extratrees_AE2_all,0.021003678000642644,0.010398338171578871,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,extratrees_AE2_matched,0.01755080125216968,0.006123407913690786,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,extratrees_AE2_matched,0.021003678000642644,0.010398338171578871,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,delta_AE2_vs_extratrees,0.006956460919084173,0.007864758483841591,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,delta_AE2_vs_extratrees,-0.0073690633889046476,0.007148180851735707,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,extratrees_ProfileAE_all,0.0187092880507928,0.005057312355050275,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,extratrees_ProfileAE_all,0.031878488806774886,0.01035719196409506,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,extratrees_ProfileAE_matched,0.0187092880507928,0.005057312355050275,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,extratrees_ProfileAE_matched,0.031878488806774886,0.01035719196409506,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,delta_ProfileAE_vs_extratrees,0.004676399484885091,0.0029009003663580716,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,delta_ProfileAE_vs_extratrees,0.002458730546646749,0.0018626949276757058,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,median_AE2_all,0.4192148497821687,7.401486830834377e-17,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,median_AE2_all,0.41240037780321176,3.700743415417188e-17,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,median_AE2_matched,0.4192148497821687,7.401486830834377e-17,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,median_AE2_matched,0.41240037780321176,3.700743415417188e-17,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,delta_AE2_vs_median,-0.394707587610915,0.0047874544159727155,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,delta_AE2_vs_median,-0.3987657631914738,0.004294977160173231,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,median_ProfileAE_all,0.39292662712454557,3.700743415417188e-17,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,median_ProfileAE_all,0.3874293516337959,0.0,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,median_ProfileAE_matched,0.39292662712454557,3.700743415417188e-17,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,median_ProfileAE_matched,0.3874293516337959,0.0,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r1,delta_ProfileAE_vs_median,-0.3695409395888678,0.004328801925250497,5,15,15
dar_a08,R,qwen_thinking,False,dar_a08_r2,delta_ProfileAE_vs_median,-0.3530921322803743,0.008773798325204559,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,valid_fraction,1.0,0.0,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r2,valid_fraction,1.0,0.0,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,AE2,0.08076656472986747,0.02050925673847643,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r2,AE2,0.11594283323371188,0.01325956878796128,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,ProfileAE,0.09580489296636084,0.013659509121424053,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r2,ProfileAE,0.11783279039649334,0.016307663149295784,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,signed_rho2,0.03483302752293583,0.02416921825610234,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r2,signed_rho2,0.0388341661685595,0.02227995012960706,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,budget_matched,1.0,0.0,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r2,budget_matched,1.0,0.0,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,baseline_AE2_all,0.02450525980719842,0.00478628938739623,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r2,baseline_AE2_all,0.013634489463050658,0.004294981321593223,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,baseline_AE2_matched,0.02450525980719842,0.00478628938739623,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r2,baseline_AE2_matched,0.013634489463050658,0.004294981321593223,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,delta_AE2_vs_baseline,0.05626130492266906,0.018989708947797414,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r2,delta_AE2_vs_baseline,0.10230834377066124,0.012225251895982147,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,baseline_ProfileAE_all,0.021925396082522367,0.004805413135782703,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r2,baseline_ProfileAE_all,0.03245873796866354,0.007989361951675805,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,baseline_ProfileAE_matched,0.021925396082522367,0.004805413135782703,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r2,baseline_ProfileAE_matched,0.03245873796866354,0.007989361951675805,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,delta_ProfileAE_vs_baseline,0.07387949688383849,0.011081759244719467,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r2,delta_ProfileAE_vs_baseline,0.08537405242782979,0.01078125246603185,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,plugin_AE2_all,0.02450525980719842,0.00478628938739623,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r2,plugin_AE2_all,0.013634489463050658,0.004294981321593223,5,15,15
dar_a08,R,qwen_nonthinking,False,dar_a08_r1,plugin_AE2_matched,0.02450525980719842,0.00478628938739623,5,15,15
