graph_id,stratum,cap,budget_fraction,C_cap_share,n_dyads,dyad_coverage,saturated,target_unreachable,relative_budget_error,truth_2,expected_plugin_bias_2,expected_plugin_profile_bias,expected_midpoint_bias_2,sd_plugin_2,sd_midpoint_2,sd_selection_2,share_J_lt_K,MAE2_plugin_mc,MAE2_midpoint_mc,coverage_truth_2_mc,width_2_mc,draws
sp_highschool2013,real,2,0.05,0.05224711948564517,5568,0.9570299071845996,False,False,4.11182401936952e-05,0.4855620488140254,-0.3269164661395668,-0.19349432794774837,-0.08155723616363009,0.0010150193949428823,0.0009547849599784016,0.0013885442575425238,0.3944654520453764,0.3271568764002323,0.08180845686000245,1.0,0.49069683908045986,20
sp_highschool2013,real,2,0.1,0.05224711948564517,5818,1.0,True,True,-0.4775288051435483,0.4855620488140254,-0.3269164661395668,-0.19349432794774837,-0.08155723616363009,0.0,0.0,0.0,0.3944654520453764,0.3269164661395668,0.08155723616363009,1.0,0.49071845995187346,1
sp_highschool2013,real,2,0.2,0.05224711948564517,5818,1.0,True,True,-0.7387644025717741,0.4855620488140254,-0.3269164661395668,-0.19349432794774837,-0.08155723616363009,0.0,0.0,0.0,0.3944654520453764,0.3269164661395668,0.08155723616363009,1.0,0.49071845995187346,1
sp_highschool2013,real,2,0.3,0.05224711948564517,5818,1.0,True,True,-0.8258429350478494,0.4855620488140254,-0.3269164661395668,-0.19349432794774837,-0.08155723616363009,0.0,0.0,0.0,0.3944654520453764,0.3269164661395668,0.08155723616363009,1.0,0.49071845995187346,1
sp_highschool2013,real,2,0.5,0.05224711948564517,5818,1.0,True,True,-0.8955057610287096,0.4855620488140254,-0.3269164661395668,-0.19349432794774837,-0.08155723616363009,0.0,0.0,0.0,0.3944654520453764,0.3269164661395668,0.08155723616363009,1.0,0.49071845995187346,1
sp_highschool2013,real,3,0.01,0.06994928597194815,832,0.1430044688896528,False,False,0.0003060489628885424,0.4855620488140254,-0.25421106909590924,-0.1694740460639395,-0.07373667927122723,0.013535199223894182,0.01251323638333022,0.016041826304173643,0.34221381918184945,0.2595404141986408,0.0788312795832562,1.0,0.3614182692307692,20
sp_highschool2013,real,3,0.02,0.06994928597194815,1663,0.285837057408044,False,False,-0.00029509649922862394,0.4855620488140254,-0.25421106909590924,-0.1694740460639395,-0.07373667927122723,0.00873955999466054,0.008079687508878776,0.010358067220891111,0.34221381918184945,0.25411286059995447,0.07592584917481918,1.0,0.35637402285027064,20
sp_highschool2013,real,3,0.05,0.06994928597194815,4159,0.7148504640770024,False,False,6.559077804172409e-05,0.4855620488140254,-0.25421106909590924,-0.1694740460639395,-0.07373667927122723,0.0034920376011431846,0.00322837449525255,0.00413873927664769,0.34221381918184945,0.25507395071352057,0.07494050517372727,1.0,0.3602668910795864,20
sp_highschool2013,real,3,0.1,0.06994928597194815,5818,1.0,True,True,-0.30050714028051856,0.4855620488140254,-0.25421106909590924,-0.1694740460639395,-0.07373667927122723,0.0,0.0,0.0,0.34221381918184945,0.25421106909590924,0.07373667927122723,1.0,0.36094877964936406,1
sp_highschool2013,real,3,0.2,0.06994928597194815,5818,1.0,True,True,-0.6502535701402593,0.4855620488140254,-0.25421106909590924,-0.1694740460639395,-0.07373667927122723,0.0,0.0,0.0,0.34221381918184945,0.25421106909590924,0.07373667927122723,1.0,0.36094877964936406,1
sp_highschool2013,real,3,0.3,0.06994928597194815,5818,1.0,True,True,-0.7668357134268395,0.4855620488140254,-0.25421106909590924,-0.1694740460639395,-0.07373667927122723,0.0,0.0,0.0,0.34221381918184945,0.25421106909590924,0.07373667927122723,1.0,0.36094877964936406,1
sp_highschool2013,real,3,0.5,0.06994928597194815,5818,1.0,True,True,-0.8601014280561037,0.4855620488140254,-0.25421106909590924,-0.1694740460639395,-0.07373667927122723,0.0,0.0,0.0,0.34221381918184945,0.25421106909590924,0.07373667927122723,1.0,0.36094877964936406,1
