evidence_block,arm,method,graphs,MAE2,MAE2_se,ProfileMAE,ProfileMAE_se,signed_rho2,signed_rho2_se,worst_graph_AE2,paired_vs_corrector,paired_vs_corrector_se,paired_vs_plugin,paired_vs_plugin_se
ad_memoryless,H,extratrees_real_only,2,0.016560632959116146,0.010254055037015633,0.0065429655649674335,0.003156923148086054,0.009239923301314226,0.01554650122341474,0.02681468799613178,-0.0004080589720967913,0.000541953398131307,-0.005035533030340459,0.014864684445966132
ad_memoryless,B,plugin,2,0.05236915014606519,0.0020055455418442406,0.014081238283518833,0.0009634667425795053,-0.05236915014606519,0.0020055455418442406,0.05437469568790943,0.039932030545804284,0.0009178743216493971,,
ad_memoryless,B,corrector,2,0.01243711960026091,0.0010876712201948423,0.0036342881474705846,0.0005351030237980656,0.0018409302239050986,0.011683860596550652,0.013524790820455752,,,-0.039932030545804284,0.0009178743216493971
ad_memoryless,B,median,2,0.29623008533792233,0.0033650555260185677,0.12297808023017381,0.0013443144123366155,0.29623008533792233,0.0033650555260185677,0.2995951408639409,0.28379296573766144,0.004452726746213415,0.24386093519185714,0.0053706010678628005
ad_memoryless,B,extratrees_pooled,2,0.005956452905039539,0.0013092669769237688,0.0017789548335018163,0.0005687399957466806,-0.00043171675451906047,0.004215469173596709,0.007265719881963307,-0.006480666695221371,0.00022159575672892623,-0.046412697241025654,0.0006962785649204731
ad_memoryless,B,extratrees_real_only,2,0.01232339040893285,0.0026817173261275817,0.004305893287589052,0.0004828844044498959,-0.006147390250452042,0.008857717484608387,0.015005107735060431,-0.00011372919132806008,0.003769388546322424,-0.04004575973713234,0.004687262867971824
ad_memoryless,B,mixture,2,0.012436565446664365,0.0010876382113208065,0.0036341322086789855,0.0005350848824009471,0.001840524743960916,0.011683678914024253,0.013524203657985172,-5.541535965441699e-07,3.300887403603209e-08,-0.03993258469940082,0.0009179073305234341
ad_memory,R,plugin,2,0.018877625430174648,0.004180296582092144,0.020689410181507106,0.0030007032344057517,-0.010365169296849127,0.005958119969815359,0.02305792201226679,0.0,0.0,,
ad_memory,R,corrector,2,0.018877625430174648,0.004180296582092144,0.020689410181507106,0.0030007032344057517,-0.010365169296849127,0.005958119969815359,0.02305792201226679,,,0.0,0.0
ad_memory,R,median,2,0.434961565213295,0.006902642543298726,0.2981265188683012,0.003143135867310104,-0.434961565213295,0.006902642543298726,0.4418642077565937,0.4160839397831203,0.0027223459612065732,0.4160839397831203,0.0027223459612065732
ad_memory,R,extratrees_pooled,2,0.017747227680894907,0.0070622360552531705,0.01771636092558185,0.004702522361375025,-0.017747227680894907,0.0070622360552531705,0.02480946373614808,-0.0011303977492797372,0.0028819394731610277,-0.0011303977492797372,0.0028819394731610277
ad_memory,R,extratrees_real_only,2,0.2455928168436245,0.006776767837648758,0.13077225996790143,0.0010045138623722555,-0.2455928168436245,0.006776767837648758,0.25236958468127324,0.22671519141344984,0.0025964712555566205,0.22671519141344984,0.0025964712555566205
ad_memory,S,plugin,2,0.02984794152131178,0.002998537138182525,0.030053205309006972,0.006092843022216987,0.0022828062914088867,0.02738593842112067,0.032846478659494305,0.0,0.0,,
ad_memory,S,corrector,2,0.02984794152131178,0.002998537138182525,0.030053205309006972,0.006092843022216987,0.0022828062914088867,0.02738593842112067,0.032846478659494305,,,0.0,0.0
ad_memory,S,median,2,0.434961565213295,0.006902642543298726,0.2981265188683012,0.003143135867310104,-0.434961565213295,0.006902642543298726,0.4418642077565937,0.40511362369198317,0.009901179681481243,0.40511362369198317,0.009901179681481243
ad_memory,S,extratrees_pooled,2,0.016431451032757262,0.0016951541155643486,0.024422785038109848,0.0030976837688021647,-0.008771970657456201,0.007494106566290126,0.018126605148321612,-0.013416490488554516,0.004693691253746874,-0.013416490488554516,0.004693691253746874
ad_memory,S,extratrees_real_only,2,0.2431097546089278,0.006181222045340329,0.1290403809857623,0.000608729990485446,-0.2431097546089278,0.006181222045340329,0.24929097665426814,0.21326181308761605,0.00917975918352286,0.21326181308761605,0.00917975918352286
