case_id,strategy,group_id,plugin_rho_k2,plugin_rho_k3,plugin_rho_k4,plugin_rho_k5,hajek_rho_k2,hajek_rho_k3,hajek_rho_k4,hajek_rho_k5,true_rho_k2,occmle_rho_k2,true_rho_k3,occmle_rho_k3,true_rho_k4,occmle_rho_k4,true_rho_k5,occmle_rho_k5
dar__dcsbm__n1500__f0__a0.9__c0.15|time_agnostic_t|ws0|b800,time_agnostic_t,dar::dcsbm::n1500::f0,0.20955882352941177,0.027573529411764705,0.0055147058823529415,0.001838235294117647,0.11132136490347481,0.008627532734110025,0.0012561773187830581,0.000374180477935379,0.8559498956158664,0.8444401459060444,0.7306889352818372,0.6100087201317667,0.6200417536534447,0.5342788870592496,0.5278854756934089,0.4077914007554386
dar__dcsbm__n1500__f0__a0.9__c0.15|time_respecting|ws0|b800,time_respecting,dar::dcsbm::n1500::f0,0.052854122621564484,0.0021141649048625794,0.0,0.0,0.026928528042113792,0.0008098805426199635,0.0,0.0,0.8559498956158664,0.3650232294707295,0.7306889352818372,0.0963699343064703,0.6200417536534447,0.0401277490013897,0.5278854756934089,0.0153554650588867
dar__dcsbm__n500__f0__a0.1__c0.15|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,dar::dcsbm::n500::f0,0.3245156482861401,0.0801043219076006,0.012295081967213115,0.0022354694485842027,0.15973130481786182,0.027805651370043875,0.003345200752022155,0.0006042979901456355,0.3263785394932936,0.6214104649356446,0.0804769001490312,0.2521253415440568,0.0130402384500745,0.0595853485976606,0.0022354694485842,0.0211203143466496
dar__dcsbm__n500__f0__a0.1__c0.15|node_panel_full_history|ss0|b2500,node_panel_full_history,dar::dcsbm::n500::f0,0.3348467650397276,0.0771850170261067,0.012485811577752554,0.0,0.17086113379754778,0.026770100962438714,0.003490804422198259,0.0,0.3263785394932936,0.6324410366979448,0.0804769001490312,0.2484502862395253,0.0130402384500745,0.0742293093701694,0.0022354694485842,3.47648242295876e-15
dar__dcsbm__n500__f0__a0.1__c0.15|recent_history_k20|ws0|b800,recent_history_k20,dar::dcsbm::n500::f0,0.045816733067729085,0.00199203187250996,0.0,0.0,0.025084902747761654,0.0007718431614695892,0.0,0.0,0.3263785394932936,0.2356653011100336,0.0804769001490312,0.1924197119499838,0.0130402384500745,0.1397379211149576,0.0022354694485842,0.0750212595281724
dar__dcsbm__n500__f0__a0.1__c0.15|time_agnostic_t|ws0|b800,time_agnostic_t,dar::dcsbm::n500::f0,0.025157232704402517,0.0,0.0,0.0,0.012866015971606033,0.0,0.0,0.0,0.3263785394932936,0.2138089664746287,0.0804769001490312,0.0039325730096761,0.0130402384500745,0.0003672760920724,0.0022354694485842,6.281395309539504e-05
dar__dcsbm__n500__f0__a0.1__c0.15|time_respecting|ws0|b800,time_respecting,dar::dcsbm::n500::f0,0.030373831775700934,0.002336448598130841,0.0,0.0,0.013946207485413406,0.0009487215976471703,0.0,0.0,0.3263785394932936,0.1513261787364629,0.0804769001490312,0.0243143004192449,0.0130402384500745,0.0237226582981913,0.0022354694485842,0.0212625714729247
dar__dcsbm__n500__f0__a0.9__c0.15|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,dar::dcsbm::n500::f0,0.8558187435633368,0.7353244078269825,0.6251287332646756,0.5221421215242018,0.5851742590861001,0.4245753820354445,0.32646157083870275,0.257070421058779,0.8558187435633368,0.9782754758054338,0.7353244078269825,0.9506470615940784,0.6251287332646756,0.9506470615940784,0.5221421215242018,0.9506470615940784
dar__dcsbm__n500__f0__a0.9__c0.15|node_panel_full_history|ss0|b2500,node_panel_full_history,dar::dcsbm::n500::f0,0.8567073170731707,0.7439024390243902,0.6463414634146342,0.5487804878048781,0.5648673331839184,0.42128871455157346,0.3325607332848176,0.2613694576377111,0.8558187435633368,0.98137131369328,0.7353244078269825,0.9484678652738016,0.6251287332646756,0.9484678652738016,0.5221421215242018,0.9484678652738016
dar__dcsbm__n500__f0__a0.9__c0.15|recent_history_k20|ws0|b800,recent_history_k20,dar::dcsbm::n500::f0,0.29365079365079366,0.06613756613756613,0.018518518518518517,0.0,0.1549241295527999,0.022096408187590254,0.004406674765626791,0.0,0.8558187435633368,0.8345470499011507,0.7353244078269825,0.6556084153523358,0.6251287332646756,0.5719210070315426,0.5221421215242018,0.0660857321178459
dar__dcsbm__n500__f0__a0.9__c0.15|time_agnostic_t|ws0|b800,time_agnostic_t,dar::dcsbm::n500::f0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5344180225281602,0.8558187435633368,1.0,0.7353244078269825,1.0,0.6251287332646756,1.0,0.5221421215242018,0.5
dar__dcsbm__n500__f0__a0.9__c0.15|time_respecting|ws0|b800,time_respecting,dar::dcsbm::n500::f0,0.1652892561983471,0.02203856749311295,0.0027548209366391185,0.0,0.08329227509167252,0.0079049832351569,0.00045781756188167374,0.0,0.8558187435633368,0.5595648212833086,0.7353244078269825,0.2307526940675142,0.6251287332646756,0.1846772327967459,0.5221421215242018,0.0033829942771666
real__snap_bitcoin_otc|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,real::snap_bitcoin_otc,0.029682890855457226,0.0,0.0,0.0,0.024130695443645083,0.0,0.0,0.0,0.0247999255536943,0.0682055079027941,0.0,0.0212320897762017,0.0,0.0089452802960633,0.0,0.0033352848261464
real__snap_bitcoin_otc|node_panel_full_history|ss0|b2500,node_panel_full_history,real::snap_bitcoin_otc,0.012430939226519336,0.0,0.0,0.0,0.009745533297238766,0.0,0.0,0.0,0.0247999255536943,0.031336975479427,0.0,0.0073127303292717,0.0,0.002701401157746,0.0,0.0009361269259589
real__snap_bitcoin_otc|recent_history_k20|ws0|b800,recent_history_k20,real::snap_bitcoin_otc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247999255536943,6.006955396264026e-12,0.0,1.8336795180826802e-15,0.0,3.653986339201393e-17,0.0,3.1233348270236282e-18
real__snap_bitcoin_otc|time_agnostic_t|ws0|b800,time_agnostic_t,real::snap_bitcoin_otc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247999255536943,1.0187603920688352e-11,0.0,2.6470808831013746e-15,0.0,4.6119033739530804e-17,0.0,3.621037936608154e-18
real__snap_bitcoin_otc|time_respecting|ws0|b800,time_respecting,real::snap_bitcoin_otc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247999255536943,6.661287181082946e-13,0.0,3.974124250158202e-16,0.0,1.2782421559149624e-17,0.0,1.443646778866992e-18
real__snap_collegemsg|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,real::snap_collegemsg,0.2564935064935065,0.056818181818181816,0.012987012987012988,0.003246753246753247,0.09024441197251216,0.010289668457539182,0.0020190737355143236,0.00015670202154315852,0.1030495736378089,0.3094893093400399,0.0130076600664835,0.0723309416490144,0.0032519150166208,0.0161586173051989,0.0003613238907356,0.0044206726982461
real__snap_collegemsg|node_panel_full_history|ss0|b2500,node_panel_full_history,real::snap_collegemsg,0.08445297504798464,0.013435700575815739,0.003838771593090211,0.0,0.020653913886767752,0.0022492663511111586,0.0006380763259853912,0.0,0.1030495736378089,0.1751226587024374,0.0130076600664835,0.0306629598485226,0.0032519150166208,0.0108878530966639,0.0003613238907356,4.69074381407587e-25
real__snap_collegemsg|recent_history_k20|ws0|b800,recent_history_k20,real::snap_collegemsg,0.003683241252302026,0.001841620626151013,0.0,0.0,0.001609798477079536,0.0005365994923598454,0.0,0.0,0.1030495736378089,0.0177894297278976,0.0130076600664835,0.017789429727301,0.0032519150166208,0.0176191110655684,0.0003613238907356,0.0067985437546839
real__snap_collegemsg|time_agnostic_t|ws0|b800,time_agnostic_t,real::snap_collegemsg,0.001392757660167131,0.0,0.0,0.0,0.0007353842382644933,0.0,0.0,0.0,0.1030495736378089,0.0222751219843217,0.0130076600664835,0.0088595578862672,0.0032519150166208,0.0045233293012983,0.0003613238907356,0.0019318586999222
real__snap_collegemsg|time_respecting|ws0|b800,time_respecting,real::snap_collegemsg,0.04594594594594595,0.0,0.0,0.0,0.02100065782587423,0.0,0.0,0.0,0.1030495736378089,0.248263205107794,0.0130076600664835,5.598753713447477e-08,0.0032519150166208,2.078479602539628e-09,0.0003613238907356,3.268295303169653e-10
real__snap_email_eu|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,real::snap_email_eu,0.9767441860465116,0.8604651162790697,0.7209302325581395,0.27906976744186046,0.648679573532685,0.29838639977433884,0.12557881394971054,0.0315858327890303,0.5057270916334662,1.0,0.2975597609561753,0.9381794700864292,0.1593625498007968,0.8215362275858952,0.0379108565737051,0.310448609524674
real__snap_email_eu|node_panel_full_history|ss0|b2500,node_panel_full_history,real::snap_email_eu,0.45692883895131087,0.2209737827715356,0.07116104868913857,0.00749063670411985,0.17321882148554832,0.04520644388254405,0.007048772169799493,0.00017225541410802818,0.5057270916334662,0.8206835818667979,0.2975597609561753,0.5623161692109501,0.1593625498007968,0.2298210819547234,0.0379108565737051,0.0234160161026181
real__snap_email_eu|recent_history_k20|ws0|b800,recent_history_k20,real::snap_email_eu,0.08522727272727272,0.015151515151515152,0.003787878787878788,0.0,0.035068917376211275,0.0036595834669983355,0.001016152706066629,0.0,0.5057270916334662,0.4580171480344704,0.2975597609561753,0.2013953216155962,0.1593625498007968,0.061114364503383,0.0379108565737051,0.0572293898511288
real__snap_email_eu|time_agnostic_t|ws0|b800,time_agnostic_t,real::snap_email_eu,0.010582010582010581,0.0,0.0,0.0,0.005443411204354729,0.0,0.0,0.0,0.5057270916334662,0.2966820848468648,0.2975597609561753,0.1752923414704403,0.1593625498007968,0.103647336925776,0.0379108565737051,0.0479952495160348
real__snap_email_eu|time_respecting|ws0|b800,time_respecting,real::snap_email_eu,0.05603448275862069,0.004310344827586207,0.0,0.0,0.02383790698936438,0.0012630368573018497,0.0,0.0,0.5057270916334662,0.3482663555507526,0.2975597609561753,0.0813903375002133,0.1593625498007968,0.0031995535091076,0.0379108565737051,0.0003744093889186
real__snap_mathoverflow|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,real::snap_mathoverflow,0.24168797953964194,0.11445012787723785,0.053069053708439895,0.01918158567774936,0.07282330497970485,0.0193531700229868,0.005001716731893785,0.0013690323017932623,0.0843839434851531,0.4256084366028921,0.019230155437107,0.2405637843244814,0.0053035864372878,0.1278718077595233,0.0011490217356611,0.0468414677888756
real__snap_mathoverflow|node_panel_full_history|ss0|b2500,node_panel_full_history,real::snap_mathoverflow,0.05235204855842185,0.009863429438543247,0.002276176024279211,0.0015174506828528073,0.020906345027399617,0.0024087232905555442,0.0002930001478453936,0.00014036751268872342,0.0843839434851531,0.2625369203655715,0.019230155437107,0.1012388181432206,0.0053035864372878,0.0474472271490275,0.0011490217356611,0.0473735187812698
real__snap_mathoverflow|recent_history_k20|ws0|b800,recent_history_k20,real::snap_mathoverflow,0.0028208744710860366,0.0,0.0,0.0,0.0012204945443893864,0.0,0.0,0.0,0.0843839434851531,0.0727760552195061,0.019230155437107,0.0052648470818518,0.0053035864372878,0.0009631920310315,0.0011490217356611,0.0002253433222269
real__snap_mathoverflow|time_agnostic_t|ws0|b800,time_agnostic_t,real::snap_mathoverflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0843839434851531,1.860692057204175e-05,0.019230155437107,6.430645627018794e-07,0.0053035864372878,1.199652756179609e-07,0.0011490217356611,3.0800507373806423e-08
real__snap_mathoverflow|time_respecting|ws0|b800,time_respecting,real::snap_mathoverflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0843839434851531,5.350186498490315e-10,0.019230155437107,1.2289612038364826e-12,0.0053035864372878,7.074375419537452e-14,0.0011490217356611,1.0522822542017651e-14
real__sp_highschool2013|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,real::sp_highschool2013,0.9523809523809523,0.9047619047619048,0.8095238095238095,0.5238095238095238,0.38931397183817046,0.23664246479771323,0.1854611595803409,0.14911937985242993,0.4855620488140254,1.0,0.2671020969405294,0.9713808320317756,0.128222756961155,0.8564209080851533,0.0517359917497421,0.5488950485269386
real__sp_highschool2013|node_panel_full_history|ss0|b2500,node_panel_full_history,real::sp_highschool2013,0.494949494949495,0.1919191919191919,0.030303030303030304,0.010101010101010102,0.20389336492269644,0.043488989245651734,0.0015016018035894803,6.175592933646632e-05,0.4855620488140254,0.7991526694474588,0.2671020969405294,0.4526265192379645,0.128222756961155,0.0983254805201915,0.0517359917497421,0.0315032227619888
real__sp_highschool2013|recent_history_k20|ws0|b800,recent_history_k20,real::sp_highschool2013,0.13026819923371646,0.011494252873563218,0.0,0.0,0.0515877431605889,0.002226383272613263,0.0,0.0,0.4855620488140254,0.3415462282796003,0.2671020969405294,0.0586561109284322,0.128222756961155,2.836721444743441e-23,0.0517359917497421,2.032111609912603e-28
real__sp_highschool2013|time_agnostic_t|ws0|b800,time_agnostic_t,real::sp_highschool2013,0.019390581717451522,0.0013850415512465374,0.0,0.0,0.009729992702505472,0.0004864996351252736,0.0,0.0,0.4855620488140254,0.2808720558106922,0.2671020969405294,0.2115967231741464,0.128222756961155,0.1475848504119306,0.0517359917497421,0.0773857314480673
real__sp_highschool2013|time_respecting|ws0|b800,time_respecting,real::sp_highschool2013,0.09210526315789473,0.006578947368421052,0.0,0.0,0.03881887471984977,0.001300153698750949,0.0,0.0,0.4855620488140254,0.3104546074194144,0.2671020969405294,0.0589381805597006,0.128222756961155,1.4199862697294717e-13,0.0517359917497421,4.4865348804028783e-20
real__sp_hospital|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,real::sp_hospital,0.6825396825396826,0.38095238095238093,0.14285714285714285,0.07936507936507936,0.4433461853149929,0.254011894865175,0.03395170559179519,0.020173355381152253,0.4451273046532045,0.6840284840859818,0.1641791044776119,0.3814170756414211,0.0456540825285338,0.1480829593936874,0.0140474100087796,0.0814548065305144
real__sp_hospital|node_panel_full_history|ss0|b2500,node_panel_full_history,real::sp_hospital,0.5272727272727272,0.2909090909090909,0.05454545454545454,0.0,0.21877555139842444,0.045487891076241065,0.0036865470846340477,0.0,0.4451273046532045,0.6346887131647403,0.1641791044776119,0.4184244454065703,0.0456540825285338,0.0746763626591976,0.0140474100087796,1.9956711763970136e-200
real__sp_hospital|recent_history_k20|ws0|b800,recent_history_k20,real::sp_hospital,0.1962962962962963,0.03333333333333333,0.003703703703703704,0.0,0.07598550453934971,0.007446599011374201,0.0002357875334632015,0.0,0.4451273046532045,0.5097547290538587,0.1641791044776119,0.1502601546165359,0.0456540825285338,0.0259002746830995,0.0140474100087796,1.5548981538724319e-28
real__sp_hospital|time_agnostic_t|ws0|b800,time_agnostic_t,real::sp_hospital,0.08981001727115717,0.0,0.0,0.0,0.048248626373626376,0.0,0.0,0.0,0.4451273046532045,0.5276604931214592,0.1641791044776119,0.0046071753801642,0.0456540825285338,0.0002516543927929,0.0140474100087796,3.15996768497458e-05
real__sp_hospital|time_respecting|ws0|b800,time_respecting,real::sp_hospital,0.05504587155963303,0.0045871559633027525,0.0,0.0,0.021665434384116493,0.0002661601275689987,0.0,0.0,0.4451273046532045,0.174818499795585,0.1641791044776119,0.0336638824324725,0.0456540825285338,1.0956678686187092e-27,0.0140474100087796,1.920024925608621e-31
real__sp_hypertext2009|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,real::sp_hypertext2009,0.5945945945945946,0.2864864864864865,0.05405405405405406,0.005405405405405406,0.26201218593041364,0.03839208308486586,0.0035575779255347727,0.0004013640857726666,0.2750455373406193,0.6762697170715707,0.0810564663023679,0.3595806916644768,0.0132058287795992,0.068299925664065,0.000455373406193,0.0067102478267958
real__sp_hypertext2009|node_panel_full_history|ss0|b2500,node_panel_full_history,real::sp_hypertext2009,0.4198473282442748,0.1717557251908397,0.04580152671755725,0.0,0.15793006626714148,0.03079473681053471,0.003407295381012156,0.0,0.2750455373406193,0.723132299984933,0.0810564663023679,0.4033385339013126,0.0132058287795992,0.1297467399130243,0.000455373406193,2.913534735546381e-63
real__sp_hypertext2009|recent_history_k20|ws0|b800,recent_history_k20,real::sp_hypertext2009,0.09278350515463918,0.010309278350515464,0.0,0.0,0.030112648953778843,0.0024711864089407894,0.0,0.0,0.2750455373406193,0.3269678982839292,0.0810564663023679,0.0593284496983256,0.0132058287795992,2.1030143032135985e-13,0.000455373406193,1.0685074366115218e-18
real__sp_hypertext2009|time_agnostic_t|ws0|b800,time_agnostic_t,real::sp_hypertext2009,0.02118003025718608,0.0015128593040847202,0.0,0.0,0.01000277854959711,0.0005557099194220616,0.0,0.0,0.2750455373406193,0.1972617756395321,0.0810564663023679,0.0728705032686331,0.0132058287795992,0.0329536071000964,0.000455373406193,0.0128250498788542
real__sp_hypertext2009|time_respecting|ws0|b800,time_respecting,real::sp_hypertext2009,0.029850746268656716,0.0,0.0,0.0,0.01252837873964973,0.0,0.0,0.0,0.2750455373406193,0.0943776455987994,0.0810564663023679,3.752900057927842e-20,0.0132058287795992,2.852531366799434e-26,0.000455373406193,9.41713604463398e-30
real__sp_primaryschool|event_sample_then_full_history|ss0|b9600,event_sample_then_full_history,real::sp_primaryschool,0.8431372549019608,0.696078431372549,0.5,0.0,0.34141397352886627,0.23271744266322483,0.1165610654306091,0.0,0.4215462306119995,0.8823216922007043,0.2473247565227846,0.7352442713552946,0.1385114825057112,0.5393968964693286,0.0,0.0
real__sp_primaryschool|node_panel_full_history|ss0|b2500,node_panel_full_history,real::sp_primaryschool,0.34210526315789475,0.18421052631578946,0.09210526315789473,0.0,0.1116495438885911,0.024891415762579708,0.004528149735158118,0.0,0.4215462306119995,0.6538099050036474,0.2473247565227846,0.4723305920564499,0.1385114825057112,0.3084075667968411,0.0,1.193890422077751e-57
real__sp_primaryschool|recent_history_k20|ws0|b800,recent_history_k20,real::sp_primaryschool,0.07392197125256673,0.004106776180698152,0.0,0.0,0.02919454158241491,0.0010463993398715022,0.0,0.0,0.4215462306119995,0.3745166434985363,0.2473247565227846,0.0511674268612298,0.1385114825057112,3.097526284776834e-06,0.0,1.171188281928564e-09
real__sp_primaryschool|time_agnostic_t|ws0|b800,time_agnostic_t,real::sp_primaryschool,0.01756756756756757,0.0,0.0,0.0,0.00914419695193435,0.0,0.0,0.0,0.4215462306119995,0.3469595857533458,0.2473247565227846,0.2121139052135512,0.1385114825057112,0.1274600975818041,0.0,0.059619066645846
real__sp_primaryschool|time_respecting|ws0|b800,time_respecting,real::sp_primaryschool,0.014669926650366748,0.0,0.0,0.0,0.007392874113386696,0.0,0.0,0.0,0.4215462306119995,0.0719283520785577,0.2473247565227846,9.362408466924336e-06,0.1385114825057112,3.6177262484553527e-06,0.0,1.5724382485027763e-06
