model,condition,input_kind,n,parsed,parse_rate,mae,mae_group_macro,mae_worst_group,bias,spearman,profile_mae_k3to5,interval_cover90,interval_width_med,profile_violation_rate,slice_type,slice_value,occ_mae,occ_bias,lifetime_mae,lifetime_bias,C_mae,occ_derived_mae,occ_profile_gap
baseline_mask_mle,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.18218950482756746,0.13934645128591996,0.3326128042226575,-0.09542447777425471,0.42749098003548086,,,,0.0,block_group,real,0.06464835060270743,-0.05098574549342204,,,0.12257745901310163,,
baseline_mask_mle,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.1986448623528404,0.228562281020188,0.4491256497504021,-0.15815965184544417,0.2333333333333333,,,,0.0,block_group,real_controlled,0.055249816710021854,-0.05338926093595633,,,0.10445294418007373,,
baseline_mask_mle,disclosed,mask_crawl_temporal_recent,3,3,1.0,0.24189873302272194,0.19445745779282703,0.3367812834825119,-0.20714297828729386,1.0,,,,0.0,block_group,renewal,0.1631733260490914,-0.1631733260490914,,,0.4153022120849917,,
baseline_mask_mle,disclosed,mask_crawl_temporal_recent,6,6,1.0,0.10885848810712152,0.11130948345073274,0.21656299016026492,-0.01893316809451027,0.48571428571428577,,,,0.0,block_group,synthetic_controlled,0.0257578853596654,-0.015648407541175424,,,0.11434120793569269,,
baseline_mask_mle,disclosed,nw,9,9,1.0,0.14212925772579754,0.1740554330608713,0.5171523988756761,-0.09347199282805052,0.6,,,,0.0,block_group,dar,0.10126700691079189,-0.09785080234821339,,,0.2027874884098514,,
baseline_mask_mle,disclosed,nw,9,9,1.0,0.18218950482756746,0.13934645128591996,0.3326128042226575,-0.09542447777425468,0.42749098003548086,,,,0.0,block_group,real,0.06464835060270742,-0.05098574549342203,,,0.12257745901310166,,
baseline_mask_mle,disclosed,nw,9,9,1.0,0.1986448623528404,0.228562281020188,0.4491256497504021,-0.1581596518454442,0.2333333333333333,,,,0.0,block_group,real_controlled,0.05524981671002186,-0.053389260935956334,,,0.10445294418007373,,
baseline_mask_mle,disclosed,nw,3,3,1.0,0.24189873302272194,0.19445745779282703,0.3367812834825119,-0.20714297828729386,1.0,,,,0.0,block_group,renewal,0.1631733260490914,-0.1631733260490914,,,0.4153022120849917,,
baseline_mask_mle,disclosed,nw,6,6,1.0,0.10885848810712155,0.11130948345073274,0.21656299016026492,-0.018933168094510264,0.48571428571428577,,,,0.0,block_group,synthetic_controlled,0.0257578853596654,-0.015648407541175424,,,0.11434120793569269,,
baseline_mask_mle,disclosed_examples,mask,18,18,1.0,0.14928015560382102,0.16583871481146248,0.5236015609956917,-0.04512891611194265,0.5995872033023736,,,,0.0,block_group,dar,0.11138088306885595,-0.09642209163787434,,,0.17998298644891408,,
baseline_mask_mle,disclosed_examples,mask,24,24,1.0,0.14316364371147675,0.14316364371147675,0.3326128042226575,-0.03533798385043448,0.5668176314366014,,,,0.0,block_group,real,0.05329710254087296,-0.03613252524691182,,,0.12410484239438539,,
baseline_mask_mle,disclosed_examples,mask,21,21,1.0,0.15918521901321614,0.22899878216380654,0.4491256497504021,-0.1342120603176107,0.35867453965461515,,,,0.0,block_group,real_controlled,0.04603189450735008,-0.04351978744888968,,,0.1129149454306606,,
baseline_mask_mle,disclosed_examples,mask,9,9,1.0,0.197304243479494,0.2133012274759591,0.4263491441520087,-0.08102586951063151,0.6666666666666667,,,,0.0,block_group,renewal,0.13543138673575714,-0.12436029378041319,,,0.3033578403294086,,
baseline_mask_mle,disclosed_examples,mask,12,12,1.0,0.0842248020697951,0.08499289607285616,0.22319723582012602,-0.030429335874513158,0.7622377622377624,,,,0.0,block_group,synthetic_controlled,0.025009889657458265,-0.018530577658836676,,,0.09965938563070346,,
baseline_mask_mle,hidden,mask,18,18,1.0,0.14928015560382096,0.16583871481146248,0.5236015609956917,-0.04512891611194264,0.5995872033023736,,,,0.0,block_group,dar,0.11138088306885595,-0.09642209163787434,,,0.17998298644891408,,
baseline_mask_mle,hidden,mask,24,24,1.0,0.14316364371147675,0.14316364371147675,0.3326128042226575,-0.03533798385043448,0.5668176314366014,,,,0.0,block_group,real,0.05329710254087295,-0.03613252524691183,,,0.12410484239438539,,
baseline_mask_mle,hidden,mask,21,21,1.0,0.15918521901321614,0.22899878216380654,0.4491256497504021,-0.1342120603176107,0.35867453965461515,,,,0.0,block_group,real_controlled,0.04603189450735008,-0.04351978744888968,,,0.11291494543066058,,
baseline_mask_mle,hidden,mask,9,9,1.0,0.19730424347949402,0.2133012274759591,0.4263491441520087,-0.0810258695106315,0.6666666666666667,,,,0.0,block_group,renewal,0.13543138673575714,-0.12436029378041319,,,0.3033578403294086,,
baseline_mask_mle,hidden,mask,12,12,1.0,0.0842248020697951,0.08499289607285616,0.22319723582012602,-0.030429335874513158,0.7622377622377624,,,,0.0,block_group,synthetic_controlled,0.025009889657458265,-0.018530577658836676,,,0.09965938563070346,,
baseline_occ_mle,disclosed,mask,18,18,1.0,0.16796609520151526,0.17215587834869225,0.42604680199035977,-0.01826089967711471,0.7378740970072238,,,,0.0,block_group,dar,0.0988609728900303,-0.06031228424489066,,,,,
baseline_occ_mle,disclosed,mask,24,24,1.0,0.15397970914364242,0.1539797091436424,0.42116359985122437,-0.04960695893471803,0.6384340347922275,,,,0.0,block_group,real,0.0655733072938498,-0.019428351918299138,,,,,
baseline_occ_mle,disclosed,mask,21,21,1.0,0.16268644736762794,0.21670465128084648,0.4500420824816038,-0.15541949598045746,0.3690709031228649,,,,0.0,block_group,real_controlled,0.05468518887122417,-0.036815357129698266,,,,,
baseline_occ_mle,disclosed,mask,9,9,1.0,0.197553525638911,0.20778093591041316,0.3812202148270702,-0.09819600625936968,0.6166666666666666,,,,0.0,block_group,renewal,0.11196260924284054,-0.06269186670954091,,,,,
baseline_occ_mle,disclosed,mask,12,12,1.0,0.09763074096838686,0.09523848586535616,0.2899304701066622,-0.08373380728107359,0.7762237762237763,,,,0.0,block_group,synthetic_controlled,0.03591334938772925,-0.012487685819623498,,,,,
baseline_occ_mle,disclosed,mask_crawl_full,9,9,1.0,0.18025814669005896,0.1915432110843569,0.32587378275233714,-0.029827270427864063,0.7999999999999999,,,,0.0,block_group,dar,0.0914936198749544,-0.05798238629240171,,,,,
baseline_occ_mle,disclosed,mask_crawl_full,9,9,1.0,0.21533411021421067,0.16184279456342401,0.42116359985122437,-0.07150371103054354,0.42749098003548086,,,,0.0,block_group,real,0.10797595134798196,-0.0073405072371072405,,,,,
baseline_occ_mle,disclosed,mask_crawl_full,9,9,1.0,0.19774291668459243,0.20758938769921587,0.4500420824816038,-0.18078669678119463,0.21666666666666667,,,,0.0,block_group,real_controlled,0.0737027704641761,-0.03788352935872382,,,,,
baseline_occ_mle,disclosed,mask_crawl_full,3,3,1.0,0.22820433820480612,0.1720987924560974,0.34041542970222355,-0.2256829013981586,0.5,,,,0.0,block_group,renewal,0.10966509851801004,-0.10966509851801004,,,,,
baseline_occ_mle,disclosed,mask_crawl_full,6,6,1.0,0.09328633182392576,0.08845210735269302,0.2032205529454491,-0.0687193959047107,0.6,,,,0.0,block_group,synthetic_controlled,0.04400484588939513,-0.0021157691760096964,,,,,
baseline_occ_mle,disclosed,mask_crawl_temporal,9,9,1.0,0.18025814669005896,0.1915432110843569,0.32587378275233714,-0.02982727042786407,0.7999999999999999,,,,0.0,block_group,dar,0.0914936198749544,-0.05798238629240171,,,,,
baseline_occ_mle,disclosed,mask_crawl_temporal,9,9,1.0,0.2153341102142107,0.16184279456342401,0.42116359985122437,-0.07150371103054352,0.42749098003548086,,,,0.0,block_group,real,0.10797595134798195,-0.007340507237107237,,,,,
baseline_occ_mle,disclosed,mask_crawl_temporal,9,9,1.0,0.19774291668459243,0.20758938769921587,0.4500420824816038,-0.18078669678119463,0.21666666666666667,,,,0.0,block_group,real_controlled,0.0737027704641761,-0.037883529358723814,,,,,
baseline_occ_mle,disclosed,mask_crawl_temporal,3,3,1.0,0.22820433820480612,0.1720987924560974,0.34041542970222355,-0.2256829013981586,0.5,,,,0.0,block_group,renewal,0.10966509851801004,-0.10966509851801004,,,,,
baseline_occ_mle,disclosed,mask_crawl_temporal,6,6,1.0,0.09328633182392576,0.08845210735269302,0.2032205529454491,-0.0687193959047107,0.6,,,,0.0,block_group,synthetic_controlled,0.04400484588939513,-0.0021157691760096964,,,,,
baseline_occ_mle,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.18025814669005896,0.1915432110843569,0.32587378275233714,-0.02982727042786407,0.7999999999999999,,,,0.0,block_group,dar,0.09149361987495438,-0.05798238629240171,,,,,
baseline_occ_mle,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.21533411021421067,0.16184279456342401,0.42116359985122437,-0.07150371103054354,0.42749098003548086,,,,0.0,block_group,real,0.10797595134798196,-0.007340507237107237,,,,,
baseline_occ_mle,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.19774291668459243,0.20758938769921587,0.4500420824816038,-0.18078669678119463,0.21666666666666667,,,,0.0,block_group,real_controlled,0.0737027704641761,-0.037883529358723814,,,,,
baseline_occ_mle,disclosed,mask_crawl_temporal_recent,3,3,1.0,0.22820433820480612,0.1720987924560974,0.34041542970222355,-0.2256829013981586,0.5,,,,0.0,block_group,renewal,0.10966509851801004,-0.10966509851801004,,,,,
baseline_occ_mle,disclosed,mask_crawl_temporal_recent,6,6,1.0,0.09328633182392576,0.08845210735269302,0.2032205529454491,-0.0687193959047107,0.6,,,,0.0,block_group,synthetic_controlled,0.04400484588939513,-0.0021157691760096964,,,,,
baseline_occ_mle,disclosed,nw,9,9,1.0,0.18025814669005896,0.1915432110843569,0.32587378275233714,-0.029827270427864063,0.7999999999999999,,,,0.0,block_group,dar,0.0914936198749544,-0.05798238629240171,,,,,
baseline_occ_mle,disclosed,nw,9,9,1.0,0.2153341102142107,0.16184279456342401,0.42116359985122437,-0.07150371103054352,0.42749098003548086,,,,0.0,block_group,real,0.10797595134798195,-0.007340507237107243,,,,,
baseline_occ_mle,disclosed,nw,9,9,1.0,0.19774291668459243,0.20758938769921587,0.4500420824816038,-0.1807866967811946,0.21666666666666667,,,,0.0,block_group,real_controlled,0.07370277046417609,-0.03788352935872382,,,,,
baseline_occ_mle,disclosed,nw,3,3,1.0,0.22820433820480612,0.1720987924560974,0.34041542970222355,-0.2256829013981586,0.5,,,,0.0,block_group,renewal,0.10966509851801004,-0.10966509851801004,,,,,
baseline_occ_mle,disclosed,nw,6,6,1.0,0.09328633182392576,0.08845210735269302,0.2032205529454491,-0.0687193959047107,0.6,,,,0.0,block_group,synthetic_controlled,0.04400484588939513,-0.0021157691760096964,,,,,
baseline_occ_mle,disclosed_examples,mask,18,18,1.0,0.1679660952015152,0.17215587834869225,0.42604680199035977,-0.01826089967711471,0.7378740970072238,,,,0.0,block_group,dar,0.0988609728900303,-0.06031228424489066,,,,,
baseline_occ_mle,disclosed_examples,mask,24,24,1.0,0.15397970914364242,0.1539797091436424,0.42116359985122437,-0.04960695893471804,0.6384340347922275,,,,0.0,block_group,real,0.06557330729384979,-0.019428351918299138,,,,,
baseline_occ_mle,disclosed_examples,mask,21,21,1.0,0.1626864473676279,0.21670465128084648,0.4500420824816038,-0.15541949598045746,0.3690709031228649,,,,0.0,block_group,real_controlled,0.054685188871224186,-0.036815357129698266,,,,,
baseline_occ_mle,disclosed_examples,mask,9,9,1.0,0.19755352563891096,0.20778093591041316,0.3812202148270702,-0.09819600625936967,0.6166666666666666,,,,0.0,block_group,renewal,0.11196260924284054,-0.06269186670954091,,,,,
baseline_occ_mle,disclosed_examples,mask,12,12,1.0,0.09763074096838686,0.09523848586535616,0.2899304701066622,-0.08373380728107356,0.7762237762237763,,,,0.0,block_group,synthetic_controlled,0.03591334938772925,-0.012487685819623498,,,,,
baseline_occ_mle,hidden,mask,18,18,1.0,0.16796609520151523,0.17215587834869225,0.42604680199035977,-0.018260899677114712,0.7378740970072238,,,,0.0,block_group,dar,0.0988609728900303,-0.06031228424489066,,,,,
baseline_occ_mle,hidden,mask,24,24,1.0,0.1539797091436424,0.1539797091436424,0.42116359985122437,-0.049606958934718025,0.6384340347922275,,,,0.0,block_group,real,0.06557330729384979,-0.019428351918299138,,,,,
baseline_occ_mle,hidden,mask,21,21,1.0,0.16268644736762794,0.21670465128084648,0.4500420824816038,-0.15541949598045746,0.3690709031228649,,,,0.0,block_group,real_controlled,0.05468518887122417,-0.036815357129698266,,,,,
baseline_occ_mle,hidden,mask,9,9,1.0,0.197553525638911,0.20778093591041316,0.3812202148270702,-0.0981960062593697,0.6166666666666666,,,,0.0,block_group,renewal,0.11196260924284054,-0.06269186670954091,,,,,
baseline_occ_mle,hidden,mask,12,12,1.0,0.09763074096838686,0.09523848586535616,0.2899304701066622,-0.08373380728107356,0.7762237762237763,,,,0.0,block_group,synthetic_controlled,0.03591334938772925,-0.012487685819623498,,,,,
baseline_plugin_obs,disclosed,mask,18,18,1.0,,,,,,,,,,block_group,dar,0.20613663395322984,-0.20613663395322984,0.2505924329037535,-0.2505924329037535,0.3963415368071155,,
baseline_plugin_obs,disclosed,mask,24,24,1.0,,,,,,,,,,block_group,real,0.09612799756073692,-0.09612799756073692,0.15286585502032976,-0.15286585502032976,0.20106866918488522,,
baseline_plugin_obs,disclosed,mask,21,21,1.0,,,,,,,,,,block_group,real_controlled,0.0743072068000645,-0.0743072068000645,0.12485523956399278,-0.12485523956399278,0.17517450078991031,,
baseline_plugin_obs,disclosed,mask,9,9,1.0,,,,,,,,,,block_group,renewal,0.24242271626551068,-0.24242271626551068,0.33069239041805104,-0.33069239041805104,0.5658658040484528,,
baseline_plugin_obs,disclosed,mask,12,12,1.0,,,,,,,,,,block_group,synthetic_controlled,0.0786364589469672,-0.0786364589469672,0.1335653951458374,-0.1335653951458374,0.18873289158567008,,
baseline_plugin_obs,disclosed,mask_crawl_full,9,9,1.0,,,,,,,,,,block_group,dar,0.19186471687170517,-0.19186471687170517,0.23325962504163053,-0.23325962504163053,0.39529893686650214,,
baseline_plugin_obs,disclosed,mask_crawl_full,9,9,1.0,,,,,,,,,,block_group,real,0.10024596470116398,-0.10024596470116398,0.16638429076093553,-0.16638429076093553,0.21163930457897517,,
baseline_plugin_obs,disclosed,mask_crawl_full,9,9,1.0,,,,,,,,,,block_group,real_controlled,0.08356660775549059,-0.08356660775549059,0.15370124100400456,-0.15370124100400456,0.1672170516375626,,
baseline_plugin_obs,disclosed,mask_crawl_full,3,3,1.0,,,,,,,,,,block_group,renewal,0.29989246085026117,-0.29989246085026117,0.38819847912786914,-0.38819847912786914,0.6856704084408337,,
baseline_plugin_obs,disclosed,mask_crawl_full,6,6,1.0,,,,,,,,,,block_group,synthetic_controlled,0.06959191560191966,-0.06959191560191966,0.10582607447157039,-0.10582607447157039,0.21574744684182942,,
baseline_plugin_obs,disclosed,mask_crawl_temporal,9,9,1.0,,,,,,,,,,block_group,dar,0.19186471687170517,-0.19186471687170517,0.23325962504163048,-0.23325962504163048,0.3952989368665022,,
baseline_plugin_obs,disclosed,mask_crawl_temporal,9,9,1.0,,,,,,,,,,block_group,real,0.10024596470116398,-0.10024596470116398,0.16638429076093553,-0.16638429076093553,0.21163930457897517,,
baseline_plugin_obs,disclosed,mask_crawl_temporal,9,9,1.0,,,,,,,,,,block_group,real_controlled,0.0835666077554906,-0.0835666077554906,0.15370124100400454,-0.15370124100400454,0.1672170516375626,,
baseline_plugin_obs,disclosed,mask_crawl_temporal,3,3,1.0,,,,,,,,,,block_group,renewal,0.29989246085026117,-0.29989246085026117,0.38819847912786914,-0.38819847912786914,0.6856704084408337,,
baseline_plugin_obs,disclosed,mask_crawl_temporal,6,6,1.0,,,,,,,,,,block_group,synthetic_controlled,0.06959191560191964,-0.06959191560191964,0.10582607447157039,-0.10582607447157039,0.21574744684182942,,
baseline_plugin_obs,disclosed,mask_crawl_temporal_recent,9,9,1.0,,,,,,,,,,block_group,dar,0.19186471687170517,-0.19186471687170517,0.23325962504163048,-0.23325962504163048,0.3952989368665022,,
baseline_plugin_obs,disclosed,mask_crawl_temporal_recent,9,9,1.0,,,,,,,,,,block_group,real,0.10024596470116397,-0.10024596470116397,0.16638429076093555,-0.16638429076093555,0.21163930457897517,,
baseline_plugin_obs,disclosed,mask_crawl_temporal_recent,9,9,1.0,,,,,,,,,,block_group,real_controlled,0.0835666077554906,-0.0835666077554906,0.1537012410040046,-0.1537012410040046,0.1672170516375626,,
baseline_plugin_obs,disclosed,mask_crawl_temporal_recent,3,3,1.0,,,,,,,,,,block_group,renewal,0.29989246085026117,-0.29989246085026117,0.38819847912786914,-0.38819847912786914,0.6856704084408336,,
baseline_plugin_obs,disclosed,mask_crawl_temporal_recent,6,6,1.0,,,,,,,,,,block_group,synthetic_controlled,0.06959191560191966,-0.06959191560191966,0.10582607447157039,-0.10582607447157039,0.21574744684182937,,
baseline_plugin_obs,disclosed,nw,9,9,1.0,,,,,,,,,,block_group,dar,0.19186471687170517,-0.19186471687170517,0.23325962504163048,-0.23325962504163048,0.3952989368665022,,
baseline_plugin_obs,disclosed,nw,9,9,1.0,,,,,,,,,,block_group,real,0.10024596470116398,-0.10024596470116398,0.16638429076093553,-0.16638429076093553,0.21163930457897517,,
baseline_plugin_obs,disclosed,nw,9,9,1.0,,,,,,,,,,block_group,real_controlled,0.08356660775549059,-0.08356660775549059,0.15370124100400456,-0.15370124100400456,0.16721705163756262,,
baseline_plugin_obs,disclosed,nw,3,3,1.0,,,,,,,,,,block_group,renewal,0.29989246085026117,-0.29989246085026117,0.38819847912786914,-0.38819847912786914,0.6856704084408336,,
baseline_plugin_obs,disclosed,nw,6,6,1.0,,,,,,,,,,block_group,synthetic_controlled,0.06959191560191964,-0.06959191560191964,0.10582607447157039,-0.10582607447157039,0.21574744684182942,,
baseline_plugin_obs,disclosed_examples,mask,18,18,1.0,,,,,,,,,,block_group,dar,0.20613663395322981,-0.20613663395322981,0.2505924329037535,-0.2505924329037535,0.3963415368071155,,
baseline_plugin_obs,disclosed_examples,mask,24,24,1.0,,,,,,,,,,block_group,real,0.09612799756073691,-0.09612799756073691,0.1528658550203297,-0.1528658550203297,0.20106866918488528,,
baseline_plugin_obs,disclosed_examples,mask,21,21,1.0,,,,,,,,,,block_group,real_controlled,0.07430720680006453,-0.07430720680006453,0.1248552395639928,-0.1248552395639928,0.17517450078991034,,
baseline_plugin_obs,disclosed_examples,mask,9,9,1.0,,,,,,,,,,block_group,renewal,0.24242271626551062,-0.24242271626551062,0.3306923904180511,-0.3306923904180511,0.5658658040484528,,
baseline_plugin_obs,disclosed_examples,mask,12,12,1.0,,,,,,,,,,block_group,synthetic_controlled,0.07863645894696719,-0.07863645894696719,0.13356539514583737,-0.13356539514583737,0.18873289158567008,,
baseline_plugin_obs,hidden,mask,18,18,1.0,,,,,,,,,,block_group,dar,0.20613663395322981,-0.20613663395322981,0.25059243290375355,-0.25059243290375355,0.3963415368071155,,
baseline_plugin_obs,hidden,mask,24,24,1.0,,,,,,,,,,block_group,real,0.09612799756073692,-0.09612799756073692,0.15286585502032976,-0.15286585502032976,0.20106866918488528,,
baseline_plugin_obs,hidden,mask,21,21,1.0,,,,,,,,,,block_group,real_controlled,0.0743072068000645,-0.0743072068000645,0.12485523956399283,-0.12485523956399283,0.17517450078991031,,
baseline_plugin_obs,hidden,mask,9,9,1.0,,,,,,,,,,block_group,renewal,0.24242271626551062,-0.24242271626551062,0.330692390418051,-0.330692390418051,0.5658658040484528,,
baseline_plugin_obs,hidden,mask,12,12,1.0,,,,,,,,,,block_group,synthetic_controlled,0.0786364589469672,-0.0786364589469672,0.1335653951458374,-0.1335653951458374,0.18873289158567005,,
demo_global_mean,disclosed,mask,18,18,1.0,0.2291122447396792,0.2812710749119927,0.5281196055446185,-0.13647862373223732,,0.18717248996665892,1.0,1.0,0.0,block_group,dar,0.17797206436669943,0.06538597657810036,0.24257732913258145,0.19075539661292196,,0.14639368306295444,0.11112132710656085
demo_global_mean,disclosed,mask,24,24,1.0,0.15952335158392786,0.15952335158392789,0.352957420233184,0.07147744964108617,,0.1185377770993901,1.0,1.0,0.0,block_group,real,0.19260054311923636,0.19260054311923636,0.3237445283704717,0.3237445283704717,,0.09019668699175416,0.11112132710656086
demo_global_mean,disclosed,mask,21,21,1.0,0.1705821108848913,0.13363947637180654,0.2991557477955386,0.08636266172629124,,0.15137331699634263,1.0,1.0,0.0,block_group,real_controlled,0.21921784964962465,0.21921784964962465,0.36168088504701706,0.36168088504701706,,0.10809652254306383,0.11112132710656084
demo_global_mean,disclosed,mask,9,9,1.0,0.23342823271373117,0.23865629083307058,0.37719864075860227,-0.16662457470272563,,0.14746489167528856,1.0,1.0,0.0,block_group,renewal,0.12638922605436084,0.05015911217609445,0.16466266965796564,0.15253985470566656,,0.13515268490645807,0.11112132710656085
demo_global_mean,disclosed,mask,12,12,1.0,0.17107866444931621,0.1769461450310215,0.3317536283147594,0.035596809322218204,,0.15165312880343088,1.0,1.0,0.0,block_group,synthetic_controlled,0.20923256625306308,0.20923256625306308,0.3420104481029203,0.3420104481029203,,0.09811123914650217,0.11112132710656082
demo_global_mean,disclosed,mask_crawl_full,9,9,1.0,0.2159937362035693,0.2694208524388195,0.5281196055446185,-0.13186320985922595,,0.16250876000467432,1.0,1.0,0.0,block_group,dar,0.15898856266093742,0.07820088440507843,0.23435896952341181,0.19914983960773316,,0.12969305348806615,0.11112132710656085
demo_global_mean,disclosed,mask_crawl_full,9,9,1.0,0.14554538513794676,0.1848434585749283,0.352957420233184,0.04373337917925927,,0.11524792836631992,1.0,1.0,0.0,block_group,real,0.18866049931024273,0.18866049931024273,0.3093949005998474,0.3093949005998474,,0.07753917220368188,0.11112132710656085
demo_global_mean,disclosed,mask_crawl_full,9,9,1.0,0.15725561352692133,0.1442138097004472,0.33033360146549273,0.05956619523751513,,0.14505339660879335,1.0,1.0,0.0,block_group,real_controlled,0.2100666041193399,0.2100666041193399,0.3340760060369461,0.3340760060369461,,0.09894527701277903,0.11112132710656085
demo_global_mean,disclosed,mask_crawl_full,3,3,1.0,0.2754944429158855,0.3015319662474243,0.3796445362420407,-0.2754944429158855,,0.10978746641572634,1.0,1.0,0.0,block_group,renewal,0.0682668971638586,-0.009814351401668142,0.10218506416247695,0.0893956688112605,,0.120935678508229,0.11112132710656086
demo_global_mean,disclosed,mask_crawl_full,6,6,1.0,0.11586763369714748,0.12447656756290784,0.3322026066244977,0.06731899078491703,,0.1555444255125967,1.0,1.0,0.0,block_group,synthetic_controlled,0.2179117805711023,0.2179117805711023,0.37168748668340307,0.37168748668340307,,0.10679045346454143,0.11112132710656086
demo_global_mean,disclosed,mask_crawl_temporal,9,9,1.0,0.21599373620356932,0.2694208524388195,0.5281196055446185,-0.13186320985922595,,0.16250876000467435,1.0,1.0,0.0,block_group,dar,0.15898856266093742,0.07820088440507843,0.23435896952341176,0.19914983960773316,,0.12969305348806617,0.11112132710656085
demo_global_mean,disclosed,mask_crawl_temporal,9,9,1.0,0.14554538513794676,0.1848434585749283,0.352957420233184,0.04373337917925928,,0.11524792836631993,1.0,1.0,0.0,block_group,real,0.18866049931024273,0.18866049931024273,0.30939490059984737,0.30939490059984737,,0.07753917220368188,0.11112132710656085
demo_global_mean,disclosed,mask_crawl_temporal,9,9,1.0,0.15725561352692136,0.1442138097004472,0.33033360146549273,0.05956619523751513,,0.14505339660879338,1.0,1.0,0.0,block_group,real_controlled,0.2100666041193399,0.2100666041193399,0.3340760060369461,0.3340760060369461,,0.09894527701277903,0.11112132710656085
demo_global_mean,disclosed,mask_crawl_temporal,3,3,1.0,0.2754944429158855,0.3015319662474243,0.3796445362420407,-0.2754944429158855,,0.10978746641572634,1.0,1.0,0.0,block_group,renewal,0.0682668971638586,-0.009814351401668142,0.10218506416247695,0.0893956688112605,,0.120935678508229,0.11112132710656086
demo_global_mean,disclosed,mask_crawl_temporal,6,6,1.0,0.11586763369714748,0.12447656756290784,0.3322026066244977,0.06731899078491703,,0.15554442551259673,1.0,1.0,0.0,block_group,synthetic_controlled,0.2179117805711023,0.2179117805711023,0.3716874866834032,0.3716874866834032,,0.10679045346454143,0.11112132710656086
demo_global_mean,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.2159937362035693,0.2694208524388195,0.5281196055446185,-0.13186320985922595,,0.16250876000467432,1.0,1.0,0.0,block_group,dar,0.15898856266093742,0.07820088440507844,0.23435896952341181,0.19914983960773316,,0.12969305348806615,0.11112132710656085
demo_global_mean,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.1455453851379468,0.1848434585749283,0.352957420233184,0.04373337917925927,,0.11524792836631996,1.0,1.0,0.0,block_group,real,0.18866049931024273,0.18866049931024273,0.3093949005998474,0.3093949005998474,,0.07753917220368187,0.11112132710656085
demo_global_mean,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.15725561352692136,0.1442138097004472,0.33033360146549273,0.05956619523751513,,0.14505339660879335,1.0,1.0,0.0,block_group,real_controlled,0.2100666041193399,0.2100666041193399,0.3340760060369461,0.3340760060369461,,0.09894527701277903,0.11112132710656085
demo_global_mean,disclosed,mask_crawl_temporal_recent,3,3,1.0,0.2754944429158855,0.3015319662474243,0.3796445362420407,-0.2754944429158855,,0.10978746641572634,1.0,1.0,0.0,block_group,renewal,0.0682668971638586,-0.009814351401668142,0.10218506416247695,0.0893956688112605,,0.120935678508229,0.11112132710656086
demo_global_mean,disclosed,mask_crawl_temporal_recent,6,6,1.0,0.11586763369714748,0.12447656756290784,0.3322026066244977,0.06731899078491703,,0.1555444255125967,1.0,1.0,0.0,block_group,synthetic_controlled,0.2179117805711023,0.2179117805711023,0.3716874866834032,0.3716874866834032,,0.10679045346454143,0.11112132710656086
demo_global_mean,disclosed,nw,9,9,1.0,0.2159937362035693,0.2694208524388195,0.5281196055446185,-0.13186320985922595,,0.16250876000467432,1.0,1.0,0.0,block_group,dar,0.15898856266093742,0.07820088440507844,0.23435896952341181,0.19914983960773316,,0.12969305348806615,0.11112132710656085
demo_global_mean,disclosed,nw,9,9,1.0,0.14554538513794676,0.1848434585749283,0.352957420233184,0.04373337917925928,,0.11524792836631993,1.0,1.0,0.0,block_group,real,0.18866049931024273,0.18866049931024273,0.30939490059984737,0.30939490059984737,,0.07753917220368188,0.11112132710656085
demo_global_mean,disclosed,nw,9,9,1.0,0.15725561352692136,0.1442138097004472,0.33033360146549273,0.05956619523751513,,0.14505339660879335,1.0,1.0,0.0,block_group,real_controlled,0.2100666041193399,0.2100666041193399,0.33407600603694604,0.33407600603694604,,0.09894527701277903,0.11112132710656085
demo_global_mean,disclosed,nw,3,3,1.0,0.2754944429158855,0.3015319662474243,0.3796445362420407,-0.2754944429158855,,0.10978746641572634,1.0,1.0,0.0,block_group,renewal,0.0682668971638586,-0.009814351401668142,0.10218506416247695,0.0893956688112605,,0.120935678508229,0.11112132710656086
demo_global_mean,disclosed,nw,6,6,1.0,0.11586763369714748,0.12447656756290784,0.3322026066244977,0.06731899078491703,,0.1555444255125967,1.0,1.0,0.0,block_group,synthetic_controlled,0.2179117805711023,0.2179117805711023,0.3716874866834032,0.3716874866834032,,0.10679045346454143,0.11112132710656086
demo_global_mean,disclosed_examples,mask,18,18,1.0,0.22911224473967925,0.2812710749119927,0.5281196055446185,-0.13647862373223732,,0.1871724899666589,1.0,1.0,0.0,block_group,dar,0.17797206436669943,0.06538597657810036,0.24257732913258145,0.19075539661292198,,0.14639368306295442,0.11112132710656085
demo_global_mean,disclosed_examples,mask,24,24,1.0,0.15952335158392786,0.15952335158392789,0.352957420233184,0.07147744964108615,,0.1185377770993901,1.0,1.0,0.0,block_group,real,0.19260054311923636,0.19260054311923636,0.3237445283704717,0.3237445283704717,,0.09019668699175416,0.11112132710656086
