substrate,n,family,rho_target,rep,hub_bias,seed,path,n_events,deviations,rho_headline,rho_event_weighted,mean_span_frac,C_one_step,lifetime_mean_over_T,burstiness_pooled,share_single_event_pairs,rho_W5_k1,rho_W5_k2,rho_W5_k3,rho_W5_k4,rho_W5_k5
ba,10000,ba_n10000_fam0,0.486688132465879,2,False,769408,data_grid/ba/ba_n10000_fam0/rho0.49_rep2.csv.gz,119338,1,0.48674469787915164,0.6632589786991571,0.32955682272909165,0.2626320188435529,0.25473601817019187,0.1508310748880098,0.35061524609843936,1.0,0.48674469787915164,0.12029811924769908,0.03248799519807923,0.008253301320528211
ba,10000,ba_n10000_fam0,0.5656793875625953,0,False,31245,data_grid/ba/ba_n10000_fam0/rho0.57_rep0.csv.gz,119338,1,0.5656512605042017,0.7682548727144749,0.35059523809523807,0.28241946416467484,0.28713977121552275,0.11830588175697511,0.35061524609843936,1.0,0.5656512605042017,0.1406812725090036,0.036514605842336935,0.010129051620648259
ba,10000,ba_n10000_fam0,0.5656793875625953,1,False,39673,data_grid/ba/ba_n10000_fam0/rho0.57_rep1.csv.gz,119338,0,0.5656762705082032,0.7671990480819186,0.35066526610644255,0.2871488450905199,0.2848590413446573,0.11888446638788652,0.35061524609843936,1.0,0.5656762705082032,0.14160664265706283,0.03623949579831933,0.00980392156862745
ba,10000,ba_n10000_fam0,0.5656793875625953,2,False,888932,data_grid/ba/ba_n10000_fam0/rho0.57_rep2.csv.gz,119338,0,0.5656262505002001,0.7679532085337445,0.3500750300120048,0.28287557406050645,0.2860312273494557,0.12020411331145121,0.35061524609843936,1.0,0.5656262505002001,0.13830532212885155,0.03633953581432573,0.010104041616646658
ba,10000,ba_n10000_fam1,0.06611887101281999,0,False,606272,data_grid/ba/ba_n10000_fam1/rho0.07_rep0.csv.gz,118640,1,0.06612645058023209,0.08787086985839515,0.21759703881552622,0.053671017075835104,0.09255797726591954,0.2606127849693273,0.35339135654261705,1.0,0.06612645058023209,0.016681672669067626,0.0041266506602641055,0.0010504201680672268
ba,10000,ba_n10000_fam1,0.06611887101281999,1,False,728948,data_grid/ba/ba_n10000_fam1/rho0.07_rep1.csv.gz,118640,2,0.06612645058023209,0.09117498314227916,0.21750700280112042,0.053426348577498346,0.09215502980593585,0.2552840190495216,0.35339135654261705,1.0,0.06612645058023209,0.016281512605042018,0.0040766306522609045,0.0010504201680672268
ba,10000,ba_n10000_fam1,0.06611887101281999,2,False,7209,data_grid/ba/ba_n10000_fam1/rho0.07_rep2.csv.gz,118640,1,0.06612645058023209,0.09038267026298044,0.21762204881952782,0.05391763221291729,0.0920584682133593,0.25439898345402795,0.35339135654261705,1.0,0.06612645058023209,0.016381552621048418,0.004351740696278511,0.001250500200080032
ba,10000,ba_n10000_fam1,0.07032281981379679,0,False,599260,data_grid/ba/ba_n10000_fam1/rho0.07_rep0.csv.gz,118640,0,0.070328131252501,0.09822993931220499,0.21908263305322132,0.05916030534351145,0.09373167477430965,0.25127867902890716,0.35339135654261705,1.0,0.070328131252501,0.018882553021208483,0.005002000800320128,0.0012004801920768306
ba,10000,ba_n10000_fam1,0.07032281981379679,1,False,39272,data_grid/ba/ba_n10000_fam1/rho0.07_rep1.csv.gz,118640,0,0.070328131252501,0.09712575859743762,0.2188075230092037,0.05732411270503515,0.0941892465529204,0.2606335732809074,0.35339135654261705,1.0,0.070328131252501,0.017782112845138056,0.004751900760304122,0.0011754701880752302
ba,10000,ba_n10000_fam1,0.07032281981379679,2,False,498677,data_grid/ba/ba_n10000_fam1/rho0.07_rep2.csv.gz,118640,0,0.070328131252501,0.09373735670937289,0.21866746698679473,0.05646635439277962,0.09328001721845548,0.2615853519468273,0.35339135654261705,1.0,0.070328131252501,0.01753201280512205,0.004476790716286515,0.0010004001600640256
ba,10000,ba_n10000_fam1,0.16707227605024264,0,False,556091,data_grid/ba/ba_n10000_fam1/rho0.17_rep0.csv.gz,118640,0,0.16706682673069229,0.22666891436277814,0.24445278111244498,0.12045483582470934,0.13060271354285558,0.26844496748424224,0.35339135654261705,1.0,0.16706682673069229,0.04144157663065226,0.010979391756702681,0.0027761104441776712
ba,10000,ba_n10000_fam1,0.16707227605024264,1,False,593103,data_grid/ba/ba_n10000_fam1/rho0.17_rep1.csv.gz,118640,1,0.16706682673069229,0.22439312204989886,0.2442577030812325,0.11886840757808499,0.13170341126855975,0.271825647390701,0.35339135654261705,1.0,0.16706682673069229,0.04114145658263305,0.010129051620648259,0.0029511804721888755
ba,10000,ba_n10000_fam1,0.16707227605024264,2,False,367506,data_grid/ba/ba_n10000_fam1/rho0.17_rep2.csv.gz,118640,1,0.16706682673069229,0.22837997302764665,0.24410764305722288,0.12031537988941225,0.1308182028973595,0.2698071393903753,0.35339135654261705,1.0,0.16706682673069229,0.04029111644657863,0.010254101640656262,0.002926170468187275
ba,10000,ba_n10000_fam1,0.1886591507641261,0,False,284553,data_grid/ba/ba_n10000_fam1/rho0.19_rep0.csv.gz,118640,0,0.18865046018407364,0.25731625084288606,0.2499049619847939,0.12920336269015212,0.13967540955281255,0.2649754073949195,0.35339135654261705,1.0,0.18865046018407364,0.04666866746698679,0.011054421768707483,0.0031512605042016808
ba,10000,ba_n10000_fam1,0.1886591507641261,1,False,641149,data_grid/ba/ba_n10000_fam1/rho0.19_rep1.csv.gz,118640,2,0.18865046018407364,0.255310182063385,0.24994497799119647,0.1310458660531186,0.1388828212041231,0.2624618433522893,0.35339135654261705,1.0,0.18865046018407364,0.0467687074829932,0.011504601840736295,0.0028011204481792717
ba,10000,ba_n10000_fam1,0.1886591507641261,2,False,8096,data_grid/ba/ba_n10000_fam1/rho0.19_rep2.csv.gz,118640,1,0.18865046018407364,0.25924645987862444,0.2502150860344138,0.13243398249507518,0.13938409433462168,0.260498499737797,0.35339135654261705,1.0,0.18865046018407364,0.047418967587034816,0.011929771908763506,0.003076230492196879
ba,10000,ba_n10000_fam1,0.41254298629359876,0,False,763727,data_grid/ba/ba_n10000_fam1/rho0.41_rep0.csv.gz,118640,1,0.41254001600640255,0.5637727579231288,0.3101040416166466,0.23378639993546826,0.22651985051500206,0.17939806330772837,0.35339135654261705,1.0,0.41254001600640255,0.10339135654261705,0.0273109243697479,0.007277911164465786
ba,10000,ba_n10000_fam1,0.41254298629359876,1,False,892987,data_grid/ba/ba_n10000_fam1/rho0.41_rep1.csv.gz,118640,1,0.412515006002401,0.5626264329062711,0.30920368147258903,0.2323150474029657,0.22568240200903783,0.17989430102460396,0.35339135654261705,1.0,0.412515006002401,0.10051520608243297,0.026235494197679073,0.006752701080432173
ba,10000,ba_n10000_fam1,0.41254298629359876,2,False,765414,data_grid/ba/ba_n10000_fam1/rho0.41_rep2.csv.gz,118640,1,0.41254001600640255,0.5613536749831423,0.30937875150060024,0.23418282995282066,0.2257254163182399,0.1815840054338046,0.35339135654261705,1.0,0.41254001600640255,0.10089035614245698,0.026310524209683873,0.007152861144457783
ba,10000,ba_n10000_fam1,0.4610753072154511,0,False,970910,data_grid/ba/ba_n10000_fam1/rho0.46_rep0.csv.gz,118640,2,0.4610594237695078,0.6291638570465273,0.3223689475790316,0.2517163356475662,0.24421044568400022,0.16078572104546773,0.35339135654261705,1.0,0.4610594237695078,0.11504601840736295,0.028261304521808722,0.007477991196478591
ba,10000,ba_n10000_fam1,0.4610753072154511,1,False,368170,data_grid/ba/ba_n10000_fam1/rho0.46_rep1.csv.gz,118640,1,0.4610844337735094,0.6245616992582603,0.3229641856742697,0.2536247314117579,0.24436115191246133,0.15973255870836287,0.35339135654261705,1.0,0.4610844337735094,0.11529611844737896,0.03043717486994798,0.008003201280512205
ba,10000,ba_n10000_fam1,0.4610753072154511,2,False,79735,data_grid/ba/ba_n10000_fam1/rho0.46_rep2.csv.gz,118640,0,0.4610844337735094,0.6273010788941336,0.32262905162064826,0.24980139123021178,0.2454315381198563,0.15926004840858718,0.35339135654261705,1.0,0.4610844337735094,0.11574629851940776,0.02843637454981993,0.007878151260504201
ba,10000,ba_n10000_fam1,0.4851120542561188,0,False,802056,data_grid/ba/ba_n10000_fam1/rho0.49_rep0.csv.gz,118640,0,0.4851190476190476,0.6593897505057317,0.3298469387755102,0.2622695600994855,0.2552273136092714,0.14845402147281692,0.35339135654261705,1.0,0.4851190476190476,0.12332432973189275,0.03181272509003601,0.00897859143657463
ba,10000,ba_n10000_fam1,0.4851120542561188,1,False,671804,data_grid/ba/ba_n10000_fam1/rho0.49_rep1.csv.gz,118640,1,0.4851190476190476,0.6582012811867836,0.329296718687475,0.26108215673268265,0.25399341971498635,0.150469936069334,0.35339135654261705,1.0,0.4851190476190476,0.12149859943977591,0.031437575030012,0.008428371348539417
ba,10000,ba_n10000_fam1,0.4851120542561188,2,False,165089,data_grid/ba/ba_n10000_fam1/rho0.49_rep2.csv.gz,118640,0,0.4851190476190476,0.6622555630478759,0.3286064425770308,0.2564322306652193,0.25452415038178816,0.15054623800694183,0.35339135654261705,1.0,0.4851190476190476,0.11937274909963985,0.03083733493397359,0.007703081232492998
ba,10000,ba_n10000_fam1,0.5053326745752642,0,False,251616,data_grid/ba/ba_n10000_fam1/rho0.51_rep0.csv.gz,118640,0,0.5053271308523409,0.6883934592043156,0.33306322529011606,0.2608034541017458,0.26158668536375074,0.1451862239807233,0.35339135654261705,1.0,0.5053271308523409,0.12197378951580633,0.03041216486594638,0.007603041216486595
ba,10000,ba_n10000_fam1,0.5053326745752642,1,False,885652,data_grid/ba/ba_n10000_fam1/rho0.51_rep1.csv.gz,118640,0,0.5053271308523409,0.6866908293998651,0.33424369747899163,0.26487649700598803,0.2621345209682176,0.14206798310727434,0.35339135654261705,1.0,0.5053271308523409,0.12595038015206084,0.03181272509003601,0.008128251300520209
ba,10000,ba_n10000_fam1,0.5053326745752642,2,False,16265,data_grid/ba/ba_n10000_fam1/rho0.51_rep2.csv.gz,118640,1,0.5053271308523409,0.6859912339851653,0.33420368147258905,0.2660653049053228,0.26030227353563895,0.14287281457578282,0.35339135654261705,1.0,0.5053271308523409,0.125250100040016,0.032287915166066425,0.008153261304521809
ba,10000,ba_n10000_fam2,0.1497070714044705,0,False,112877,data_grid/ba/ba_n10000_fam2/rho0.15_rep0.csv.gz,119855,1,0.14970988395358142,0.20389637478619999,0.23985094037615046,0.11046299671892089,0.12529558117033596,0.2748453909988461,0.351265506202481,1.0,0.14970988395358142,0.03736494597839136,0.009503801520608243,0.0026760704281712684
ba,10000,ba_n10000_fam2,0.1497070714044705,1,False,895449,data_grid/ba/ba_n10000_fam2/rho0.15_rep1.csv.gz,119855,1,0.14975990396158465,0.20366275916732718,0.23969587835134054,0.11042992799749557,0.12450148478968484,0.27445494838622275,0.351265506202481,1.0,0.14975990396158465,0.036414565826330535,0.009578831532613045,0.00272609043617447
ba,10000,ba_n10000_fam2,0.1497070714044705,2,False,352004,data_grid/ba/ba_n10000_fam2/rho0.15_rep2.csv.gz,119855,1,0.14975990396158465,0.20517291727504067,0.23980592236894757,0.10946622185154295,0.12488910357402759,0.271729574152163,0.351265506202481,1.0,0.14975990396158465,0.037389955982392954,0.009653861544617847,0.002225890356142457
ba,10000,ba_n10000_fam2,0.18468959208097618,0,False,544175,data_grid/ba/ba_n10000_fam2/rho0.18_rep0.csv.gz,119855,2,0.18472388955582233,0.2545158733469609,0.24969987995198079,0.13180099651969254,0.13902917216106042,0.26383354492038064,0.351265506202481,1.0,0.18472388955582233,0.04796918767507003,0.012705082032813125,0.0031012404961984793
ba,10000,ba_n10000_fam2,0.18468959208097618,1,False,658779,data_grid/ba/ba_n10000_fam2/rho0.18_rep1.csv.gz,119855,1,0.18474889955982393,0.24929289558216178,0.2488895558223289,0.13148041112758527,0.13846914343109223,0.26858852638036423,0.351265506202481,1.0,0.18474889955982393,0.04499299719887955,0.011479591836734694,0.0032262905162064827
ba,10000,ba_n10000_fam2,0.18468959208097618,2,False,632006,data_grid/ba/ba_n10000_fam2/rho0.18_rep2.csv.gz,119855,0,0.18472388955582233,0.24922614826248382,0.24927470988395356,0.13065301410430155,0.13901514722316213,0.26899154616816146,0.351265506202481,1.0,0.18472388955582233,0.04639355742296919,0.011929771908763506,0.003326330532212885
ba,10000,ba_n10000_fam2,0.23765138836042032,0,False,909076,data_grid/ba/ba_n10000_fam2/rho0.24_rep0.csv.gz,119855,0,0.23769507803121248,0.3253764966000584,0.2630202080832333,0.16110201466505303,0.15823977262809516,0.25127803989093583,0.351265506202481,1.0,0.23769507803121248,0.058148259303721486,0.015106042416966788,0.004151660664265706
ba,10000,ba_n10000_fam2,0.23765138836042032,1,False,419872,data_grid/ba/ba_n10000_fam2/rho0.24_rep1.csv.gz,119855,1,0.23767006802721088,0.32181385841224813,0.2637855142056823,0.16015504975300762,0.15983278041083585,0.24833860454541976,0.351265506202481,1.0,0.23767006802721088,0.06024909963985594,0.016431572629051622,0.004576830732292917
ba,10000,ba_n10000_fam2,0.23765138836042032,2,False,158589,data_grid/ba/ba_n10000_fam2/rho0.24_rep2.csv.gz,119855,1,0.23767006802721088,0.3247924575528764,0.26377551020408163,0.16005036466870975,0.16007264799651186,0.2500511483986101,0.351265506202481,1.0,0.23767006802721088,0.060024009603841535,0.01640656262505002,0.0047769107643057225
ba,10000,ba_n10000_fam2,0.29603722177347114,0,False,931323,data_grid/ba/ba_n10000_fam2/rho0.30_rep0.csv.gz,119855,1,0.2960684273709484,0.4000834341495974,0.27829131652661065,0.1853816416434415,0.18155817395596063,0.23149938568247697,0.351265506202481,1.0,0.2960684273709484,0.07237895158063225,0.018157262905162064,0.0048519407763105244
ba,10000,ba_n10000_fam2,0.29603722177347114,1,False,196751,data_grid/ba/ba_n10000_fam2/rho0.30_rep1.csv.gz,119855,1,0.2960684273709484,0.4035876684326895,0.278921568627451,0.1886062070662997,0.18103216872723504,0.22694962075469097,0.351265506202481,1.0,0.2960684273709484,0.07337935174069628,0.019782913165266106,0.005377150860344138
ba,10000,ba_n10000_fam2,0.29603722177347114,2,False,484754,data_grid/ba/ba_n10000_fam2/rho0.30_rep2.csv.gz,119855,0,0.2960684273709484,0.4020524800800968,0.2784413765506203,0.18436734051404285,0.1823824413243598,0.2314657932269951,0.351265506202481,1.0,0.2960684273709484,0.07235394157663065,0.018857543017206883,0.004926970788315326
ba,10000,ba_n10000_fam2,0.3474311118377214,0,False,856399,data_grid/ba/ba_n10000_fam2/rho0.35_rep0.csv.gz,119855,1,0.3474389755902361,0.474122898502357,0.292797118847539,0.2083128644353788,0.20283977818311802,0.2087206549586428,0.351265506202481,1.0,0.3474389755902361,0.08798519407763106,0.022433973589435774,0.006127450980392157
ba,10000,ba_n10000_fam2,0.3474311118377214,1,False,924411,data_grid/ba/ba_n10000_fam2/rho0.35_rep1.csv.gz,119855,0,0.3474389755902361,0.47625881273205123,0.29296718687474993,0.21228358559443247,0.2017882377426706,0.208274843776267,0.351265506202481,1.0,0.3474389755902361,0.08851040416166467,0.02265906362545018,0.00622749099639856
ba,10000,ba_n10000_fam2,0.3474311118377214,2,False,205478,data_grid/ba/ba_n10000_fam2/rho0.35_rep2.csv.gz,119855,0,0.3474139655862345,0.47379750531892706,0.29231192476990797,0.20910122220081764,0.2016276701400248,0.2095211360260985,0.351265506202481,1.0,0.3474139655862345,0.08683473389355742,0.02153361344537815,0.005777310924369748
ba,10000,ba_n10000_fam2,0.40596914389273375,0,False,587613,data_grid/ba/ba_n10000_fam2/rho0.41_rep0.csv.gz,119855,0,0.40596238495398157,0.5515247590838931,0.30791316526610646,0.23242080483795685,0.2242289331189794,0.18534259254961455,0.351265506202481,1.0,0.40596238495398157,0.10094037615046018,0.026810724289715888,0.00585234093637455
ba,10000,ba_n10000_fam2,0.40596914389273375,1,False,459177,data_grid/ba/ba_n10000_fam2/rho0.41_rep1.csv.gz,119855,2,0.40596238495398157,0.5515247590838931,0.308468387354942,0.23569965731897724,0.22420449304995227,0.1861463060741805,0.351265506202481,1.0,0.40596238495398157,0.1013655462184874,0.0273859543817527,0.007628051220488196
ba,10000,ba_n10000_fam2,0.40596914389273375,2,False,605748,data_grid/ba/ba_n10000_fam2/rho0.41_rep2.csv.gz,119855,0,0.4059873949579832,0.5521505152058738,0.30865846338535413,0.2332225644350786,0.22564784503999347,0.18535646863423863,0.351265506202481,1.0,0.4059873949579832,0.10296618647458984,0.027235894357743096,0.0071028411364545815
ba,10000,ba_n10000_fam2,0.42706098490791844,0,False,412851,data_grid/ba/ba_n10000_fam2/rho0.43_rep0.csv.gz,119855,2,0.42709583833533415,0.5826039798089357,0.3138355342136855,0.2404183266932271,0.23285725080752634,0.176812298260133,0.351265506202481,1.0,0.42709583833533415,0.10599239695878351,0.027886154461784714,0.00820328131252501
ba,10000,ba_n10000_fam2,0.42706098490791844,1,False,462663,data_grid/ba/ba_n10000_fam2/rho0.43_rep1.csv.gz,119855,0,0.42707082833133253,0.5807016811981144,0.3129751900760304,0.23851816290606498,0.23216396987470453,0.17972689736928327,0.351265506202481,1.0,0.42707082833133253,0.10444177671068428,0.026210484193677473,0.007152861144457783
ba,10000,ba_n10000_fam2,0.42706098490791844,2,False,537562,data_grid/ba/ba_n10000_fam2/rho0.43_rep2.csv.gz,119855,1,0.42709583833533415,0.5785991406282591,0.31368547418967585,0.2382683014497384,0.23297485098753676,0.17712015207104467,0.351265506202481,1.0,0.42709583833533415,0.10649259703881553,0.027160864345738295,0.007678071228491397
ba,10000,ba_n10000_fam2,0.5185847685478567,0,False,790614,data_grid/ba/ba_n10000_fam2/rho0.52_rep0.csv.gz,119855,1,0.5185824329731893,0.7074298110216511,0.3385254101640656,0.2722287866479581,0.26787681902557975,0.14016239191944266,0.351265506202481,1.0,0.5185824329731893,0.13112745098039216,0.033763505402160866,0.009153661464585834
ba,10000,ba_n10000_fam2,0.5185847685478567,1,False,411298,data_grid/ba/ba_n10000_fam2/rho0.52_rep1.csv.gz,119855,1,0.5185824329731893,0.707046013933503,0.33882553021208484,0.27139747657345237,0.2687017850132651,0.13829145614255417,0.351265506202481,1.0,0.5185824329731893,0.1330032012805122,0.033813525410164066,0.008728491396558624
ba,10000,ba_n10000_fam2,0.5185847685478567,2,False,695231,data_grid/ba/ba_n10000_fam2/rho0.52_rep2.csv.gz,119855,0,0.5185824329731893,0.7100246130741312,0.3388005202080832,0.272198390927334,0.2680045551752103,0.13797127377310192,0.351265506202481,1.0,0.5185824329731893,0.13165266106442577,0.03441376550620248,0.00935374149659864
ba,10000,ba_n10000_fam3,0.05707290252702721,0,False,25154,data_grid/ba/ba_n10000_fam3/rho0.06_rep0.csv.gz,120632,2,0.05707282913165266,0.07716028914384243,0.21515606242496998,0.04782798198459974,0.08936018630777161,0.24680934358847653,0.34853941576630654,1.0,0.05707282913165266,0.013855542216886755,0.003826530612244898,0.0010254101640656264
ba,10000,ba_n10000_fam3,0.05707290252702721,1,False,788278,data_grid/ba/ba_n10000_fam3/rho0.06_rep1.csv.gz,120632,1,0.05712284913965586,0.07615723854367,0.21524609843937575,0.046988441656502296,0.08957341682396781,0.25051134719734885,0.34853941576630654,1.0,0.05712284913965586,0.014255702280912365,0.003776510604241697,0.0010754301720688276
ba,10000,ba_n10000_fam3,0.05707290252702721,2,False,198763,data_grid/ba/ba_n10000_fam3/rho0.06_rep2.csv.gz,120632,1,0.05712284913965586,0.07507958087406327,0.21517106842737094,0.04570930739073617,0.0901414031844106,0.25595343431219325,0.34853941576630654,1.0,0.05712284913965586,0.014205682272909163,0.003676470588235294,0.0008503401360544217
ba,10000,ba_n10000_fam3,0.22939917771080617,0,False,35056,data_grid/ba/ba_n10000_fam3/rho0.23_rep0.csv.gz,120632,1,0.22944177671068428,0.31218913721069036,0.26055922368947576,0.15540524333789066,0.15550065642512112,0.25564509092216076,0.34853941576630654,1.0,0.22944177671068428,0.05577230892356943,0.013805522208883553,0.003776510604241697
ba,10000,ba_n10000_fam3,0.22939917771080617,1,False,868676,data_grid/ba/ba_n10000_fam3/rho0.23_rep1.csv.gz,120632,1,0.22939175670268108,0.309950925127661,0.26091936774709884,0.15644486919125553,0.15517240863369658,0.2546915750033772,0.34853941576630654,1.0,0.22939175670268108,0.056422569027611044,0.014705882352941176,0.0040766306522609045
ba,10000,ba_n10000_fam3,0.22939917771080617,2,False,575129,data_grid/ba/ba_n10000_fam3/rho0.23_rep2.csv.gz,120632,1,0.22941676670668268,0.31227203395450626,0.2610194077631053,0.15481862803783072,0.15618869660768403,0.25452333855191717,0.34853941576630654,1.0,0.22941676670668268,0.05702280912364946,0.015031012404961984,0.0036264505802320927
ba,10000,ba_n10000_fam3,0.40218995424008874,0,False,89172,data_grid/ba/ba_n10000_fam3/rho0.40_rep0.csv.gz,120632,0,0.4022358943577431,0.5485443331785927,0.30659763905562226,0.2286652525087705,0.2233193210538466,0.19133900762505676,0.34853941576630654,1.0,0.4022358943577431,0.09891456582633053,0.02533513405362145,0.006502601040416166
ba,10000,ba_n10000_fam3,0.40218995424008874,1,False,990944,data_grid/ba/ba_n10000_fam3/rho0.40_rep1.csv.gz,120632,0,0.4021858743497399,0.5429653823197825,0.30730292116846736,0.22995853842854516,0.22553512554810376,0.19206784502165242,0.34853941576630654,1.0,0.4021858743497399,0.10056522609043618,0.025935374149659865,0.007828131252501
ba,10000,ba_n10000_fam3,0.40218995424008874,2,False,25341,data_grid/ba/ba_n10000_fam3/rho0.40_rep2.csv.gz,120632,1,0.4021858743497399,0.5456180781218913,0.3068077230892357,0.2302008491182234,0.22349121361572125,0.19086167327479434,0.34853941576630654,1.0,0.4021858743497399,0.09913965586234494,0.02533513405362145,0.007377951180472189
ba,10000,ba_n10000_fam3,0.420968617566456,0,False,23125,data_grid/ba/ba_n10000_fam3/rho0.42_rep0.csv.gz,120632,1,0.4209933973589436,0.573264142184495,0.312109843937575,0.2376548769991393,0.23088256194091317,0.18256035907393206,0.34853941576630654,1.0,0.4209933973589436,0.10411664665866346,0.027511004401760703,0.007928171268507403
ba,10000,ba_n10000_fam3,0.420968617566456,1,False,541025,data_grid/ba/ba_n10000_fam3/rho0.42_rep1.csv.gz,120632,0,0.42096838735494196,0.57000630015253,0.3124199679871949,0.2385583638510336,0.23120148570466373,0.18088541323414556,0.34853941576630654,1.0,0.42096838735494196,0.1056422569027611,0.028286314525810326,0.007202881152460984
ba,10000,ba_n10000_fam3,0.420968617566456,2,False,493564,data_grid/ba/ba_n10000_fam3/rho0.42_rep2.csv.gz,120632,1,0.4209933973589436,0.5694343126202003,0.31216486594637854,0.23737008948276553,0.23108072834091825,0.18216974532352082,0.34853941576630654,1.0,0.4209933973589436,0.1057673069227691,0.02698579431772709,0.0070778311324529814
ba,10000,ba_n10000_fam3,0.42524987819060084,0,False,901095,data_grid/ba/ba_n10000_fam3/rho0.43_rep0.csv.gz,120632,1,0.4252450980392157,0.5787021685788182,0.31313525410164067,0.23844831721160764,0.23284599512424997,0.18028787154396914,0.34853941576630654,1.0,0.4252450980392157,0.10591736694677871,0.027110844337735095,0.007402961184473789
ba,10000,ba_n10000_fam3,0.42524987819060084,1,False,258515,data_grid/ba/ba_n10000_fam3/rho0.43_rep1.csv.gz,120632,0,0.4252701080432173,0.5713658067511108,0.31313525410164067,0.23884530155117686,0.23230074350741178,0.18054972472613529,0.34853941576630654,1.0,0.4252701080432173,0.10621748699479792,0.026935774309723888,0.007252901160464185
ba,10000,ba_n10000_fam3,0.42524987819060084,2,False,18830,data_grid/ba/ba_n10000_fam3/rho0.43_rep2.csv.gz,120632,1,0.4252701080432173,0.5778483321175144,0.31316026410564224,0.2395612314344049,0.23286118971783304,0.18018342632260298,0.34853941576630654,1.0,0.4252701080432173,0.10509203681472588,0.02771108443377351,0.007728091236494598
ba,10000,ba_n10000_fam3,0.4705989017212146,0,False,702415,data_grid/ba/ba_n10000_fam3/rho0.47_rep0.csv.gz,120632,0,0.47058823529411764,0.6374593805955302,0.324749899959984,0.2526901384049741,0.24921446810341744,0.1633752583802318,0.34853941576630654,1.0,0.47058823529411764,0.11634653861544618,0.029336734693877552,0.007477991196478591
ba,10000,ba_n10000_fam3,0.4705989017212146,1,False,624507,data_grid/ba/ba_n10000_fam3/rho0.47_rep1.csv.gz,120632,1,0.47058823529411764,0.6394571921214934,0.32530512204881956,0.2547771925102849,0.25039013077043343,0.1635261707941399,0.34853941576630654,1.0,0.47058823529411764,0.11799719887955182,0.03043717486994798,0.007503001200480192
ba,10000,ba_n10000_fam3,0.4705989017212146,2,False,363174,data_grid/ba/ba_n10000_fam3/rho0.47_rep2.csv.gz,120632,0,0.47063825530212083,0.6400043106306784,0.32504501800720287,0.2545702959627449,0.24948882677259165,0.16246011826897125,0.34853941576630654,1.0,0.47063825530212083,0.116921768707483,0.03038715486194478,0.007277911164465786
ba,10000,ba_n10000_fam3,0.4753245684502876,0,False,419696,data_grid/ba/ba_n10000_fam3/rho0.48_rep0.csv.gz,120632,1,0.47531512605042014,0.6434445254990384,0.32598539415766303,0.2535591791373661,0.25023016756157995,0.15954795712375627,0.34853941576630654,1.0,0.47531512605042014,0.11689675870348139,0.029786914765906364,0.007928171268507403
ba,10000,ba_n10000_fam3,0.4753245684502876,1,False,799300,data_grid/ba/ba_n10000_fam3/rho0.48_rep1.csv.gz,120632,0,0.47534013605442177,0.646992506134359,0.3268707482993197,0.2591407327916603,0.2515120185042541,0.16055420843145113,0.34853941576630654,1.0,0.47534013605442177,0.12017306922769108,0.030312124849939975,0.008528411364545819
ba,10000,ba_n10000_fam3,0.4753245684502876,2,False,567833,data_grid/ba/ba_n10000_fam3/rho0.48_rep2.csv.gz,120632,1,0.4753651460584234,0.6434776841965648,0.32649559823929575,0.25536525958458794,0.25268033570037857,0.16020788872617414,0.34853941576630654,1.0,0.4753651460584234,0.11842236894757903,0.030512204881952783,0.008178271308523409
ba,10000,ba_n10000_fam3,0.4912404486388391,0,False,495542,data_grid/ba/ba_n10000_fam3/rho0.49_rep0.csv.gz,120632,1,0.49124649859943975,0.6646660919159095,0.33088235294117646,0.2643244161679473,0.25684807201145904,0.1536349074636837,0.34853941576630654,1.0,0.49124649859943975,0.12239895958383354,0.03178771508603442,0.00897859143657463
ba,10000,ba_n10000_fam3,0.4912404486388391,1,False,807746,data_grid/ba/ba_n10000_fam3/rho0.49_rep1.csv.gz,120632,1,0.4912715086034414,0.6669125936733206,0.3304121648659464,0.25959103450882565,0.25815445451605257,0.1544650059789167,0.34853941576630654,1.0,0.4912715086034414,0.1208733493397359,0.03163765506202481,0.008278311324529813
ba,10000,ba_n10000_fam3,0.4912404486388391,2,False,515487,data_grid/ba/ba_n10000_fam3/rho0.49_rep2.csv.gz,120632,0,0.4912715086034414,0.6697393726374428,0.3303721488595438,0.26054459098908167,0.2568262459623196,0.15257562249561493,0.34853941576630654,1.0,0.4912715086034414,0.12007302921168467,0.03211284513805522,0.008403361344537815
er,10000,er_n10000_fam0,0.19939744240578025,0,False,909666,data_grid/er/er_n10000_fam0/rho0.20_rep0.csv.gz,120194,0,0.1994,0.26748423382198777,0.252805,0.1364779564059572,0.14444986195276013,0.2634564700727241,0.349025,1.0,0.1994,0.0487,0.012675,0.00325
er,10000,er_n10000_fam0,0.19939744240578025,1,False,721110,data_grid/er/er_n10000_fam0/rho0.20_rep1.csv.gz,120194,2,0.199375,0.2700633975073631,0.25342,0.1402002861230329,0.14524239593257024,0.26273046270585093,0.349025,1.0,0.199375,0.05125,0.0129,0.003575
er,10000,er_n10000_fam0,0.19939744240578025,2,False,609483,data_grid/er/er_n10000_fam0/rho0.20_rep2.csv.gz,120194,1,0.1994,0.2680999051533354,0.25309499999999996,0.1395612801342315,0.14385275073592338,0.26150221568395476,0.349025,1.0,0.1994,0.0492,0.01325,0.003625
