h,graph_id,stratum,draws,defined_draws,n_panel,budget_matched,node_share,expected_coverage,realized_coverage,node_selection_abs_rho2,node_selection_profile_abs,dyad_disappearance_abs_rho2,dyad_disappearance_profile_abs,within_dyad_history_abs_rho2,within_dyad_history_profile_abs,net_history_abs_rho2,net_history_profile_abs,total_abs_rho2,total_profile_abs,median_AE2,median_ProfileAE,plugin_AE2,plugin_ProfileAE,homogeneous_AE2,homogeneous_ProfileAE,extratrees_pooled_AE2,extratrees_pooled_ProfileAE,extratrees_real_only_AE2,extratrees_real_only_ProfileAE,history_share_abs_rho2,history_minus_selection_abs_rho2,history_minus_selection_abs_rho2_MCSE,history_share_profile_abs,history_minus_selection_profile_abs,history_minus_selection_profile_abs_MCSE
0.6,dar_a0_r1,synthetic,3,3,204,True,0.408,0.10033042106780558,0.0999395526899053,0.0018163886450096034,0.004344798691577979,0.10215632478611193,0.035597588830595245,0.2658184805500629,0.0981806501748995,0.16366215576395093,0.06258306134430423,0.16345124561431132,0.05952588577289198,0.03196634940298587,0.034292410348295735,0.16345124561431132,0.05952588577289198,0.025846959250148332,0.010304453679306368,0.03143666452635711,0.015092892319167397,0.08325119213822385,0.03525982941342422,0.9890234190088075,0.16184576711894136,0.005187285665536323,0.935082360481142,0.05823826265272627,0.0017842505138011997
0.6,dar_a08_r1,synthetic,3,3,204,True,0.408,0.09992773023470179,0.10843534684594286,0.027410747751777986,0.01470437281224774,0.0872662194653745,0.09566116462790504,0.12172871334500446,0.2950142207323964,0.03446249387962996,0.1993530561044913,0.06187324163140795,0.20944243194550083,0.42998659366121234,0.3851859201516888,0.06187324163140795,0.20944243194550083,0.19801769661922275,0.19021144635647194,0.009191137958274457,0.017618771123558696,0.2364839279609673,0.1762926946357326,0.5569854265100633,0.007051746127851977,0.024931572630124875,0.9313064120845476,0.1846486832922436,0.008161342705749577
0.6,dar_a0_r2,synthetic,3,3,203,True,0.40599999999999997,0.1002069578996213,0.10037074486012808,0.011781807582580591,0.008100896004133657,0.08897670554908531,0.02970674160585122,0.26900641525812463,0.09193286482334395,0.1800297097090393,0.06222612321749274,0.17515338335218159,0.06475776175264267,0.04158705152464143,0.03587594360391408,0.17515338335218159,0.06475776175264267,0.009037919090005972,0.0038258283385693044,0.058871937110066275,0.020019472894116094,0.09809196174586188,0.03599620066986737,0.9385761201989338,0.16824790212645868,0.010992900844110289,0.8848110428425133,0.05412522721335908,0.004174256622622859
0.6,dar_a08_r2,synthetic,3,3,202,True,0.40480961923847697,0.09977349159791442,0.1005852729005036,0.014222632588979415,0.028279865538583335,0.06941617588425109,0.08034819315869528,0.08984222174626966,0.30488559291782674,0.025605700169727446,0.22583231333605872,0.034895183842155474,0.21165086732484753,0.4239345825074168,0.39787645418552514,0.034895183842155474,0.21165086732484753,0.20942090454087117,0.19932561149818537,0.02249843586672647,0.029065722643105366,0.23075157225610018,0.18950763954176134,0.64290163298713,0.01138306758074803,0.028057499311272664,0.8887110973436095,0.1975524477974754,0.013322349642247683
0.6,ad_memoryless_r1,synthetic,3,3,205,True,0.41,0.1000617657283027,0.10434414838982538,0.006196745203435487,0.001648981475215074,0.027563586822464525,0.0071789655619533925,0.05912906264350167,0.015538089124003415,0.031565475821037144,0.008359123562050022,0.026206795398407107,0.007078569239485864,0.2995951408639409,0.12432239464251044,0.026206795398407107,0.007078569239485864,0.006172683496065999,0.001668873013421825,0.0029702163929890327,0.0008472754083356028,0.0030567895803705497,0.002929438181832601,0.8359009339143598,0.025368730617601656,0.0017381189957292238,0.835235394805,0.006710142086834949,0.00047865090313862265
0.6,ad_memory_r1,synthetic,3,3,193,True,0.38599999999999995,0.0995052203623958,0.09300841311285175,0.031161521202056546,0.0285604726505973,0.0227288572870948,0.016867935915416677,0.17784811353380028,0.22965999794819572,0.1551192562467055,0.2127920620327791,0.15626101307542517,0.21677280365551854,0.4418642077565937,0.30126965473561135,0.15626101307542517,0.21677280365551854,0.1138928302522576,0.08255291119660425,0.013849255047077605,0.01872780396168516,0.2596360606124897,0.13678973131666958,0.8327174621620432,0.12395773504464895,0.017981194586346148,0.8816649152325456,0.18423158938218176,0.004227051410836351
0.6,ad_memoryless_r2,synthetic,3,3,205,True,0.41,0.10009258207622174,0.10522186656624616,0.018507250237479754,0.005902893696573705,0.03845455227428299,0.01104041331135374,0.06787197136889787,0.02036091349314571,0.02941741909461489,0.009320500181791968,0.016985536580506107,0.0053997721537744,0.29286502981190377,0.1216337658178372,0.016985536580506107,0.0053997721537744,0.02776470036635988,0.0073925390411999905,0.020707522932025116,0.005668300091396616,0.026265768039222977,0.009822413054859029,0.6138262298852076,0.010910168857135139,0.0007750120477674764,0.6122485075445333,0.003417606485218262,0.0005844790601039729
0.6,ad_memory_r2,synthetic,3,3,194,True,0.38800000000000007,0.10029801857999136,0.1032161106101593,0.014379627528106917,0.02251023673206141,0.015006449268056018,0.014389735658731565,0.1461133378888787,0.22470549785285276,0.13110688862082268,0.2103157621941212,0.11672726109271576,0.19756164590691014,0.42805892266999623,0.29498338300099114,0.11672726109271576,0.19756164590691014,0.1447545711015329,0.09702523325048655,0.015191255089322583,0.0193526052063959,0.24339188166020143,0.13298487226438274,0.9011617852379736,0.11672726109271576,0.00941615540504129,0.9033173406927022,0.18780552546205978,0.00426047964354557
0.8,sp_hospital,real,3,3,26,True,0.3466666666666667,0.10233115809128433,0.08486761353673505,0.052325765906338674,0.02870461223566023,0.03232001860657616,0.01208245579392467,0.06368800706348808,0.03443075615972812,0.03136798845691191,0.022788033956706585,0.028161531291018543,0.027071766709955647,0.15500095930926444,0.056060465676110977,0.028161531291018543,0.027071766709955647,0.14086524444187934,0.053356896367406204,0.04221978036060207,0.031578442188776666,0.013796622148846064,0.05463319016285493,0.3747948541150091,-0.020957777449426767,0.0202973640275053,0.44254928891350404,-0.0059165782789536445,0.005880844731410322
0.8,sp_highschool2013,real,3,3,116,True,0.3547400611620795,0.09956312828953513,0.0975927902288628,0.015546676229842016,0.013786706567381573,0.053867701853086335,0.025555162634049177,0.08403375357381572,0.07626787865980104,0.030166051720729392,0.05071271602575186,0.04323328676479771,0.061534598839629105,0.19543570347008532,0.1190406722067809,0.04323328676479771,0.061534598839629105,0.14952364197520973,0.07239789538155468,0.01227224041169589,0.04063830042178725,0.04319279173873569,0.05277339040721409,0.6599048683628673,0.014619375490887376,0.011017648083150512,0.7862506978651729,0.03692600945837029,0.008747807043671622
0.8,copenhagen_bluetooth,real,3,3,241,True,0.34826589595375723,0.10002303462590266,0.09404099412128426,0.0037008860890369033,0.004742692591245012,0.044311966169136276,0.01996098802369473,0.08023852777290863,0.06054972747186548,0.035926561603772354,0.04058873944817075,0.03962744769280926,0.04500104255570506,0.15679934307552423,0.0900406131195264,0.03962744769280926,0.04500104255570506,0.15804749496093518,0.06696849165893233,0.009761112277389461,0.013295096673856662,0.016099407287227308,0.01404858252179031,0.9066080127661499,0.03222567551473545,0.001489865675657449,0.8953773931712276,0.03584604685692574,0.0007767019023156513
0.8,sp_workplace,real,3,3,85,True,0.391705069124424,0.10063069759937306,0.10257234726688103,0.021082944921074542,0.009179561162198127,0.12830801706041828,0.050375330908723925,0.15306134807137597,0.07448549898682878,0.024753331010957707,0.024110168078104847,0.02145587653637948,0.020887093969826093,0.12871822136857708,0.049200840261684,0.02145587653637948,0.020887093969826093,0.13138873340558968,0.0454812549763765,0.12352925497845903,0.049591707137931235,0.11182859786975823,0.05289432924641676,0.5400380049998581,0.0036703860898831633,0.016846035736261384,0.7242524534839208,0.01493060691590672,0.004854496566962701
0.8,snap_email_eu,real,3,3,360,True,0.36511156186612576,0.09989546967708463,0.11129435437864972,0.012656628279695678,0.011024590424015865,0.07933741870627604,0.03990970790091875,0.11372832784874216,0.10804580496053713,0.03439090914246612,0.06813609705961837,0.021734280862770444,0.05790620686541181,0.21560074628952608,0.13602501333145378,0.021734280862770444,0.05790620686541181,0.17725680496880467,0.07561218182653096,0.0036412038123461534,0.026101296282694312,0.05100502424298534,0.05057710241287545,0.7309821305602754,0.021734280862770444,0.006890778452778198,0.8607314972309317,0.057111506635602514,0.0035683422825603262
0.8,snap_collegemsg,real,3,3,881,True,0.46392838335966297,0.10002483444944822,0.09833914203347532,0.006096650014878954,0.0021914074316725526,0.11786773883633234,0.0341590134654867,0.13638119622692937,0.0382219836304678,0.018513457390597055,0.005441348632743391,0.02146791902600897,0.0065539118767854775,0.31579499307470826,0.13311101808443854,0.02146791902600897,0.0065539118767854775,0.02278828734936561,0.007717736510951644,0.0676882492420738,0.023650278146844856,0.04671402924948185,0.023202461771350668,0.7522704832437105,0.012416807375718103,0.00632713855058839,0.7128943446930085,0.0032499412010708385,0.001663481300778578
0.8,snap_mathoverflow,real,3,3,9003,True,0.3636253483581728,0.0999951218073768,0.1002570160263629,0.009495340888648432,0.003912722737582158,0.027703266317675185,0.009101817335885914,0.03554931647713425,0.012614257538054188,0.00784605015945907,0.0035124402021682755,0.010872982916459764,0.004536165851300548,0.3344606232273641,0.13551195946354852,0.010872982916459764,0.004536165851300548,0.03784436281688538,0.013844847847490611,0.06361210390576784,0.017295742511359586,0.04664303112973336,0.013304707548825762,0.4524464120377081,-0.001649290729189364,0.0018745552743145717,0.47304553861902615,-0.0004002825354138828,0.000673592593232312
0.8,nr_digg_reply,real,3,3,10148,True,0.33425559947299077,0.10000846886258215,0.09856643411215682,0.0004747763135899802,0.0001521561662208116,0.00030450729379861795,7.827775794691582e-05,0.001229235193781163,0.00032726409857300465,0.000924727899982545,0.00024898634062608884,0.0013995042135725253,0.00038510592832707527,0.41577956759326407,0.1622271565826036,0.0013995042135725253,0.00038510592832707527,0.000846399190558431,0.00024621175820370374,0.028553722595564924,0.007795015080452772,0.05607631348497299,0.016297638402872135,0.6607539234354893,0.0004499515863925648,9.446472865474716e-05,0.6206929865976947,9.683017440527723e-05,6.636571501630394e-06
0.8,sp_hospital__pwt,surrogate,3,3,26,True,0.3466666666666667,0.09930261586888094,0.08207831325301206,0.03393185973100062,0.037030508345977355,0.009949248876743791,0.007516415954978428,0.014926181768928645,0.14305160503860218,0.004976932892184853,0.13553518908362375,0.029061809306273927,0.11662297661488195,0.5448165870528993,0.5076319653301338,0.029061809306273927,0.11662297661488195,0.15443963303681263,0.15101851175002304,0.017663045370503005,0.06032710631076906,0.28677726537162673,0.2772656708315161,0.12791280727686044,-0.02895492683881577,0.02601025508326626,0.7854121131977339,0.09850468073764641,0.012338205435779626
0.8,sp_highschool2013__pwt,surrogate,3,3,115,True,0.3516819571865443,0.1003206583973645,0.09846948916716358,0.010247652642889182,0.013431494579542111,0.043600342799970715,0.03090283083138176,0.054115081046305434,0.1265486894282262,0.010514738246334717,0.09564585859684445,0.015924868915628682,0.09918672207177189,0.37316000735458177,0.356493405104684,0.015924868915628682,0.09918672207177189,0.2632012266408416,0.1806963670137832,0.018111695126670473,0.07703643339345471,0.12014780856376776,0.13035665540923771,0.5064319568220863,0.0002670856034455345,0.004808161462916757,0.8768626649949752,0.08221436401730234,0.008579937464341632
0.8,copenhagen_bluetooth__pwt,surrogate,3,3,244,True,0.3526011560693642,0.09972433269823304,0.09378332094736502,0.00112674472979916,0.0038040037948596506,0.04043258576425124,0.029785246582998373,0.0584386659696956,0.14708088144799414,0.018006080205444364,0.11729563486499577,0.019132824935243525,0.11988539600896259,0.424635379791229,0.41418244638999036,0.019132824935243525,0.11988539600896259,0.23537927957992313,0.17831661789541475,0.03825943546292343,0.10435671891140706,0.20205668576190713,0.22206055944453543,0.941109337820593,0.016879335475645203,0.0017607545899815953,0.9685878187833051,0.11349163107013611,0.002940712442500756
0.8,sp_workplace__pwt,surrogate,3,3,81,True,0.37327188940092165,0.09946105620413871,0.10017860042214645,0.02163653103181133,0.013182958192045818,0.09177039424124807,0.0513803127570879,0.1170035448688848,0.1564211476691181,0.02523315062763672,0.1050408349120302,0.023082794125444856,0.10044607997919562,0.21335009870629426,0.19349481119196707,0.023082794125444856,0.10044607997919562,0.15837516101496094,0.09178081162285306,0.01151791801787779,0.07687946755084114,0.13111069917941634,0.12742184381328042,0.5383682955429289,0.0035966195958253935,0.008823242160527305,0.8884914969659241,0.0918578767199844,0.004248651263058918
0.8,snap_email_eu__pwt,surrogate,3,3,361,True,0.36612576064908725,0.09986057620721116,0.11139840030930574,0.015816231932915998,0.013762908805798628,0.06369264913518087,0.03682440602320073,0.11558551700549761,0.15937941550766258,0.05189286787031674,0.12255500948446184,0.036076635937400736,0.11016400778021646,0.39706239967598017,0.2799181906222904,0.036076635937400736,0.11016400778021646,0.15204533907348397,0.08999031227414878,0.05108855620714877,0.07426394546940226,0.17040651914514293,0.12349377751053503,0.7664090649723737,0.036076635937400736,0.0024573715677883435,0.8990381530292049,0.1087921006786632,0.0033822303685412942
0.8,snap_collegemsg__pwt,surrogate,3,3,795,True,0.4186413902053712,0.09993899726302964,0.09915828913691654,0.010665107056716916,0.007669180110595006,0.22868927026442618,0.09303390430840557,0.3803392729637662,0.17269742709762856,0.15165000269934006,0.07966352278922297,0.1544030765695487,0.07976032073563734,0.09098344311549261,0.04343183492900269,0.1544030765695487,0.07976032073563734,0.022828814739787057,0.03817989606533207,0.08656728594938257,0.042474500869037805,0.07047029505956387,0.025029988025459877,0.9342938123706075,0.14098489564262315,0.005609506345349194,0.9121843266503207,0.07199434267862796,0.003002117837173543
0.8,snap_mathoverflow__pwt,surrogate,3,3,9038,True,0.36503897572599864,0.10000764067308386,0.10196051828234176,0.010860858873156113,0.006678023624003947,0.07393760118416016,0.029980753972916246,0.12875871321790142,0.06546759665759562,0.05482111203374126,0.035486842684679366,0.05580099736501245,0.03567275255811809,0.06805780599629363,0.02597822558307095,0.05580099736501245,0.03567275255811809,0.10036836480252047,0.045631698129774155,0.05047600941221612,0.01812892410176668,0.01357127422110758,0.009934391881052383,0.8346447476652137,0.04396025316058514,0.001874570766011327,0.8416211360634934,0.028808819060675422,0.0019273951144123547
0.8,nr_digg_reply__pwt,surrogate,3,3,10147,True,0.3342226613965744,0.09999381372815586,0.09871241305199617,0.0005273714848947937,0.00023993938515723165,0.000874978515196282,0.0002339635606801465,0.0021354965581511912,0.0005835961475954885,0.0012605180429549091,0.0003575634880011141,0.001787889527849703,0.0005655171042928358,0.41069472231113147,0.1607739242415784,0.001787889527849703,0.0005655171042928358,0.0010826774648443518,0.00047770271814119017,0.02455833947549507,0.006620591931398539,0.051238929640094945,0.0149273078473812,0.7050312803559714,0.0007331465580601154,0.00038554672245926473,0.5984297382723301,0.00011762410284388244,9.727454081941809e-05
0.8,dar_a0_r1,synthetic,3,3,177,True,0.3539999999999999,0.10000189781133899,0.10074551682450132,0.00426774734170469,0.0035672632542362477,0.05139229752075697,0.016058344141523212,0.1354726028401014,0.048934149443198786,0.08408030531934442,0.032875805301675574,0.08834805266104911,0.03360508448065646,0.03196634940298587,0.034292410348295735,0.08834805266104911,0.03360508448065646,0.006928378682830212,0.0029638349529035393,0.031071779000024707,0.017962649791766604,0.0062126056825613785,0.028475286413207568,0.9516939285795231,0.07981255797763974,0.0008189925071193841,0.9021140810696753,0.029308542047439323,0.0013023964934915982
0.8,dar_a08_r1,synthetic,3,3,177,True,0.3539999999999999,0.10010166027419076,0.10943875844538097,0.036499538797408526,0.02436895409761258,0.08011290085423879,0.05426279419446497,0.08507624322517622,0.14107381825212392,0.020745555937961162,0.09075657744941489,0.041462881168345955,0.10454660919388936,0.42998659366121234,0.3851859201516888,0.041462881168345955,0.10454660919388936,0.17120172179644633,0.1421873271855477,0.013829816774511375,0.04913679805846399,0.2438630546508318,0.18736837419710387,0.36239884017771096,-0.015753982859447364,0.02356103135968251,0.7883271089379671,0.0663876233518023,0.013277407368777264
0.8,dar_a0_r2,synthetic,3,3,176,True,0.35200000000000004,0.09975607433268967,0.10070778564206267,0.015726474566228627,0.009381365895183824,0.045516313722262745,0.013677619605269467,0.14854433380749169,0.049602655286865804,0.10302802008522895,0.03592503568159635,0.10716180737901203,0.041491954826507214,0.04158705152464143,0.03587594360391408,0.10716180737901203,0.041491954826507214,0.030046034523913395,0.011120939202738494,0.05132301316367732,0.020332196570453372,0.01639112316845448,0.029498991153815865,0.8675715423455292,0.08730154551900032,0.01504082135934465,0.7929350915392089,0.02654366978641252,0.006807740625071697
0.8,dar_a08_r2,synthetic,3,3,176,True,0.35270541082164336,0.09992845689969643,0.0986116782360147,0.006475684706310732,0.02414411088115408,0.0691972065473393,0.04942284830489568,0.057238599223090526,0.14549576938227454,0.011958607324248768,0.10716895891774376,0.013031956756567542,0.0965059161447817,0.4239345825074168,0.39787645418552514,0.013031956756567542,0.0965059161447817,0.19460730640260226,0.16773994016280971,0.015330188977090006,0.03203513565190611,0.2365223593059539,0.1978311432981009,0.648715302134975,0.005482922617938035,0.0030028885540081232,0.8161332233102914,0.08302484803658969,0.0067128480600485195
0.8,ad_memoryless_r1,synthetic,3,3,177,True,0.3539999999999999,0.10009890798453895,0.10159506978430306,0.0021301907760562303,0.0006666198707974001,0.01279970164436875,0.003328113775141569,0.03121051758901218,0.008346245505243885,0.01841081594464343,0.005018131730102317,0.0162806251685872,0.004443557127003692,0.2995951408639409,0.12432239464251044,0.0162806251685872,0.004443557127003692,0.0037167056335292346,0.0011283174585280911,0.004827963511521989,0.0015926098110932302,0.0018558656447556314,0.003392061643725744,0.896295697429981,0.0162806251685872,0.0012381912075631117,0.8827354442906713,0.004351511859304917,0.00031856300120627337
0.8,ad_memory_r1,synthetic,3,3,171,True,0.342,0.09994363662049949,0.09538729329852046,0.03375964443682026,0.027221346990646877,0.009270063681492377,0.005191872676749317,0.03913789784428989,0.09791020703937782,0.029867834162797518,0.0927183343626285,0.04075159704848289,0.09724721581608614,0.4418642077565937,0.30126965473561135,0.04075159704848289,0.09724721581608614,0.10626091973259626,0.07637981881714055,0.0456021740166721,0.03566470100621499,0.2556998447119658,0.13393408313523053,0.4694172206751085,-0.0038918102740227445,0.01656479087965137,0.7730413597609287,0.06549698737198162,0.003038813765642353
0.8,ad_memoryless_r2,synthetic,3,3,177,True,0.3539999999999999,0.09994964736477285,0.1074813280612565,0.024165617726331884,0.007550009112711753,0.019280518423363372,0.0054210051535469525,0.03334510601502844,0.010441223291815785,0.01406458759166507,0.0050491416519910836,0.015603440569507495,0.004423376835521306,0.29286502981190377,0.1216337658178372,0.015603440569507495,0.004423376835521306,0.031730231317124574,0.008453775644037344,0.042431890230075486,0.012098555038452452,0.04991446461849738,0.019082465835581475,0.3678920234583238,-0.010101030134666815,0.008231830154667965,0.4007525385073184,-0.002500867460720669,0.0017755753786223589
0.8,ad_memory_r2,synthetic,3,3,171,True,0.342,0.09955612577725333,0.09942891493838295,0.02037018464658617,0.02723058907869859,0.009088540771315453,0.0050351571659982474,0.05458600892965256,0.09913297919254704,0.04549746815833711,0.09409782202654877,0.03400302315672136,0.08952228444905556,0.42805892266999623,0.29498338300099114,0.03400302315672136,0.08952228444905556,0.12060060274407325,0.07501062989204858,0.02793566648730339,0.03158279845278172,0.24171224694163293,0.13164025315754238,0.6907406932061863,0.025127283511750937,0.009793087255088132,0.7755629631127603,0.0668672329478502,0.0018210646190800147
