substrate,family,rho_target,rep,hub_bias,rho_headline,strategy,walk_seed,budget,n_observed_events,n_restarts,unique_nodes,unique_edges,edge_revisit_rate,deg_mean_visited,deg_max_visited,discovery_rate_first_half,discovery_rate_second_half,return_time_steps_mean,walk_rho_plugin,share_edges_multi_observed,walk_rho_conditional,mean_windows_per_observed_edge,mean_window_gap_revisits,windows_covered_frac,step_dt_mean,step_dt_median
er,er_fam0,0.056968863504984,1,False,0.057,recency_biased,0,100,81,19,75,58,0.28395061728395066,8.36,14.0,0.7,0.7317073170731707,1.0,0.0,0.3448275862068966,0.0,1.0,,1.0,0.103942479725224,0.05018557598919149
er,er_fam0,0.056968863504984,1,False,0.057,recency_biased,0,200,167,33,150,124,0.2574850299401198,8.94,15.0,0.7108433734939759,0.7738095238095238,1.0,0.0,0.28225806451612906,0.0,1.0,,1.0,0.0910231859173242,0.049587983241689115
er,er_fam0,0.056968863504984,1,False,0.057,recency_biased,0,400,336,64,260,228,0.3214285714285714,8.78076923076923,15.0,0.7440476190476191,0.6130952380952381,10.768518518518519,0.008771929824561403,0.33771929824561403,0.025974025974025976,1.0087719298245614,2.0,1.0,0.08982036187798015,0.044245475802737855
er,er_fam0,0.056968863504984,1,False,0.057,recency_biased,0,800,676,124,439,423,0.37426035502958577,8.569476082004556,16.0,0.6804733727810651,0.5710059171597633,32.03557312252964,0.014184397163120567,0.3806146572104019,0.037267080745341616,1.0141843971631206,1.5,1.0,0.08370592353589577,0.04067782355254029
er,er_fam0,0.056968863504984,1,False,0.057,recency_biased,0,1600,1350,250,669,772,0.42814814814814817,8.376681614349776,16.0,0.6266666666666667,0.5170370370370371,114.26124567474048,0.011658031088082901,0.43134715025906734,0.02702702702702703,1.0129533678756477,1.6666666666666667,1.0,0.08257537888906512,0.04043923262313598
er,er_fam0,0.056968863504984,1,False,0.057,recency_biased,0,3200,2691,509,870,1270,0.5280564845782236,8.240229885057472,16.0,0.5717472118959108,0.3722139673105498,298.3363828289937,0.014173228346456693,0.5031496062992126,0.028169014084507043,1.015748031496063,1.5555555555555556,1.0,0.08199947027441966,0.03960665243403738
er,er_fam0,0.056968863504984,1,False,0.057,recency_biased,1,50,39,11,37,27,0.3076923076923077,8.891891891891891,14.0,0.6842105263157895,0.7,1.0,0.0,0.37037037037037035,0.0,1.0,,0.8,0.08577460043224079,0.052578065747148406
er,er_fam0,0.056968863504984,1,False,0.057,recency_biased,1,100,83,17,76,60,0.27710843373493976,9.105263157894736,14.0,0.7073170731707317,0.7380952380952381,1.0,0.0,0.3,0.0,1.0,,1.0,0.09209102672516163,0.05678117139068262
er,er_fam0,0.056968863504984,1,False,0.057,recency_biased,1,200,166,34,140,114,0.3132530120481928,8.82857142857143,16.0,0.7228915662650602,0.6506024096385542,2.6153846153846154,0.008771929824561403,0.3333333333333333,0.02631578947368421,1.0087719298245614,1.0,1.0,0.08312284342956651,0.05390800901931664
er,er_fam0,0.056968863504984,1,False,0.057,recency_biased,1,400,331,69,253,216,0.3474320241691843,8.683794466403162,16.0,0.6909090909090909,0.6144578313253012,13.547826086956523,0.004629629629629629,0.37037037037037035,0.0125,1.0046296296296295,1.0,1.0,0.08557466268721542,0.03937660688346445
er,er_fam0,0.056968863504984,1,False,0.057,recency_biased,1,800,662,138,416,385,0.41842900302114805,8.51201923076923,16.0,0.6525679758308157,0.5105740181268882,44.88447653429603,0.007792207792207792,0.4051948051948052,0.019230769230769232,1.0077922077922077,1.6666666666666667,1.0,0.08221863866583352,0.032329035317209376
er,er_fam0,0.056968863504984,1,False,0.057,recency_biased,1,1600,1330,270,656,734,0.4481203007518797,8.489329268292684,16.0,0.5819548872180451,0.5218045112781955,110.43120805369128,0.008174386920980926,0.4209809264305177,0.019417475728155338,1.008174386920981,1.6666666666666667,1.0,0.08397301818805128,0.040314708417567846
er,er_fam0,0.056968863504984,1,False,0.057,recency_biased,1,3200,2666,534,865,1240,0.5348837209302326,8.239306358381503,16.0,0.5513878469617405,0.37884471117779445,280.67391304347825,0.01532258064516129,0.49435483870967745,0.03099510603588907,1.0153225806451613,1.8421052631578947,1.0,0.08217641070886118,0.039946592530567204
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic,0,50,49,1,44,43,0.12244897959183676,9.068181818181818,15.0,0.7916666666666666,0.96,1.3333333333333333,,,,,,,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic,0,100,99,1,83,86,0.13131313131313127,9.108433734939759,15.0,0.8775510204081632,0.86,1.3076923076923077,,,,,,,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic,0,200,199,1,153,164,0.1758793969849246,9.15032679738562,15.0,0.8686868686868687,0.78,12.114285714285714,,,,,,,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic,0,400,399,1,270,316,0.20802005012531333,8.992592592592592,16.0,0.8241206030150754,0.76,42.975903614457835,,,,,,,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic,0,800,799,1,450,616,0.22903629536921155,8.9,16.0,0.7919799498746867,0.75,97.60655737704919,,,,,,,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic,0,1600,1599,1,687,1134,0.29080675422138835,8.550218340611353,16.0,0.7709637046307884,0.6475,240.92903225806452,,,,,,,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic,0,3200,3199,1,890,1989,0.3782432010003126,8.286516853932584,16.0,0.7091932457786116,0.534375,592.8727272727273,,,,,,,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic,1,50,49,1,40,40,0.18367346938775508,8.15,15.0,0.8333333333333334,0.8,4.888888888888889,,,,,,,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic,1,100,99,1,82,83,0.16161616161616166,8.573170731707316,15.0,0.8163265306122449,0.86,3.3125,,,,,,,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic,1,200,199,1,156,165,0.17085427135678388,8.487179487179487,15.0,0.8383838383838383,0.82,9.735294117647058,,,,,,,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic,1,400,399,1,287,324,0.18796992481203012,8.567944250871081,15.0,0.8291457286432161,0.795,19.653333333333332,,,,,,,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic,1,800,799,1,501,635,0.20525657071339176,8.532934131736527,16.0,0.8120300751879699,0.7775,58.84146341463415,,,,,,,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic,1,1600,1599,1,717,1149,0.2814258911819888,8.382147838214784,16.0,0.7947434292866082,0.6425,243.32666666666665,,,,,,,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic,1,3200,3199,1,902,1963,0.3863707408565177,8.222838137472284,16.0,0.7185741088180112,0.50875,590.0331715210356,,,,,,,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic_t,0,50,49,1,44,44,0.10204081632653061,8.75,16.0,0.9166666666666666,0.88,1.0,0.0,0.11363636363636363,0.0,1.0,,1.0,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic_t,0,100,99,1,87,89,0.101010101010101,8.793103448275861,16.0,0.8979591836734694,0.9,1.2,0.0,0.10112359550561797,0.0,1.0,,1.0,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic_t,0,200,199,1,164,172,0.13567839195979903,8.713414634146341,16.0,0.898989898989899,0.83,21.333333333333332,0.0,0.12790697674418605,0.0,1.0,,1.0,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic_t,0,400,399,1,298,334,0.1629072681704261,8.657718120805368,16.0,0.864321608040201,0.81,35.246153846153845,0.0,0.16167664670658682,0.0,1.0,,1.0,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic_t,0,800,799,1,507,646,0.19148936170212771,8.652859960552268,16.0,0.8370927318295739,0.78,117.57516339869281,0.0015479876160990713,0.19349845201238391,0.008,1.001547987616099,1.0,1.0,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic_t,0,1600,1599,1,734,1168,0.2695434646654159,8.483651226158038,16.0,0.8085106382978723,0.6525,241.32946635730858,0.008561643835616438,0.2816780821917808,0.030395136778115502,1.0085616438356164,1.8,1.0,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic_t,0,3200,3199,1,911,1995,0.37636761487964987,8.233809001097695,16.0,0.7304565353345841,0.516875,586.3571428571429,0.011528822055137845,0.39899749373433585,0.028894472361809045,1.012531328320802,1.9565217391304348,1.0,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic_t,1,50,49,1,46,45,0.08163265306122447,8.804347826086957,15.0,0.9583333333333334,0.88,1.0,0.022222222222222223,0.08888888888888889,0.25,1.0222222222222221,1.0,1.0,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic_t,1,100,99,1,90,91,0.08080808080808077,8.71111111111111,15.0,0.9183673469387755,0.92,1.0,0.01098901098901099,0.08791208791208792,0.125,1.010989010989011,1.0,1.0,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic_t,1,200,199,1,176,181,0.09045226130653261,8.767045454545455,15.0,0.9191919191919192,0.9,1.3333333333333333,0.0055248618784530384,0.09944751381215469,0.05555555555555555,1.0055248618784531,1.0,1.0,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic_t,1,400,399,1,300,342,0.1428571428571429,8.82,16.0,0.9095477386934674,0.805,23.19298245614035,0.0029239766081871343,0.14619883040935672,0.02,1.0029239766081872,1.0,1.0,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic_t,1,800,799,1,492,624,0.2190237797246558,8.654471544715447,16.0,0.8571428571428571,0.705,70.17714285714285,0.008012820512820512,0.22435897435897437,0.03571428571428571,1.0080128205128205,2.4,1.0,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic_t,1,1600,1599,1,726,1159,0.2751719824890556,8.449035812672177,16.0,0.7809762202753442,0.66875,225.47727272727272,0.013805004314063849,0.2830025884383089,0.04878048780487805,1.0138050043140638,1.8125,1.0,,
er,er_fam0,0.056968863504984,2,False,0.057,time_agnostic_t,1,3200,3199,1,908,1968,0.3848077524226321,8.267621145374449,16.0,0.7248280175109444,0.505625,601.9870024370431,0.019308943089430895,0.4090447154471545,0.04720496894409938,1.0203252032520325,2.210526315789474,1.0,,
er,er_fam0,0.056968863504984,2,False,0.057,time_respecting,0,50,40,10,35,25,0.375,8.2,14.0,0.7,0.55,1.0,0.0,0.36,0.0,1.0,,0.6,0.10207144983525551,0.024426242221616573
er,er_fam0,0.056968863504984,2,False,0.057,time_respecting,0,100,80,20,74,54,0.32499999999999996,8.594594594594595,14.0,0.625,0.725,1.0,0.0,0.2777777777777778,0.0,1.0,,1.0,0.09805125420453391,0.027954504003279368
er,er_fam0,0.056968863504984,2,False,0.057,time_respecting,0,200,154,46,149,110,0.2857142857142857,8.369127516778523,15.0,0.6623376623376623,0.7662337662337663,1.7727272727272727,0.0,0.24545454545454545,0.0,1.0,,1.0,0.10894260860822134,0.0523359666777779
er,er_fam0,0.056968863504984,2,False,0.057,time_respecting,0,400,308,92,256,194,0.3701298701298701,8.49609375,15.0,0.7142857142857143,0.5454545454545454,18.157894736842106,0.005154639175257732,0.32989690721649484,0.015625,1.0051546391752577,1.0,1.0,0.12695737489101006,0.05065966255442944
er,er_fam0,0.056968863504984,2,False,0.057,time_respecting,0,800,624,176,416,354,0.4326923076923077,8.442307692307692,16.0,0.6314102564102564,0.5032051282051282,49.28888888888889,0.005649717514124294,0.3757062146892655,0.015037593984962405,1.0056497175141244,1.0,1.0,0.12004720471530693,0.039444622766426685
er,er_fam0,0.056968863504984,2,False,0.057,time_respecting,0,1600,1242,358,672,650,0.47665056360708535,8.264880952380953,16.0,0.5684380032206119,0.4782608695652174,139.8108108108108,0.012307692307692308,0.4107692307692308,0.0299625468164794,1.0138461538461538,1.75,1.0,0.12272901496890513,0.05030450518560686
er,er_fam0,0.056968863504984,2,False,0.057,time_respecting,0,3200,2481,719,867,1010,0.5929060862555422,8.158016147635525,16.0,0.5233870967741936,0.2908944399677679,302.83004758667573,0.01782178217821782,0.5168316831683168,0.034482758620689655,1.0198019801980198,1.7777777777777777,1.0,0.12884661991918242,0.049922028698492604
er,er_fam0,0.056968863504984,2,False,0.057,time_respecting,1,50,37,13,38,26,0.29729729729729726,8.921052631578947,13.0,0.6111111111111112,0.7894736842105263,1.0,0.0,0.3076923076923077,0.0,1.0,,0.8,0.15197591750459663,0.0523192284065398
er,er_fam0,0.056968863504984,2,False,0.057,time_respecting,1,100,78,22,73,53,0.3205128205128205,8.835616438356164,13.0,0.6923076923076923,0.6666666666666666,1.0,0.0,0.3018867924528302,0.0,1.0,,1.0,0.13986494411632938,0.03721478055650718
er,er_fam0,0.056968863504984,2,False,0.057,time_respecting,1,200,152,48,144,104,0.3157894736842105,8.479166666666666,15.0,0.6710526315789473,0.6973684210526315,3.625,0.0,0.28846153846153844,0.0,1.0,,1.0,0.13809546376303233,0.051358130845066574
er,er_fam0,0.056968863504984,2,False,0.057,time_respecting,1,400,311,89,256,197,0.3665594855305466,8.5078125,16.0,0.6903225806451613,0.5769230769230769,12.175438596491228,0.005076142131979695,0.350253807106599,0.014492753623188406,1.0050761421319796,2.0,1.0,0.1378807946155182,0.046690202130639125
er,er_fam0,0.056968863504984,2,False,0.057,time_respecting,1,800,623,177,417,344,0.4478330658105939,8.431654676258994,16.0,0.6334405144694534,0.47115384615384615,51.422939068100355,0.005813953488372093,0.4011627906976744,0.014492753623188406,1.005813953488372,1.5,1.0,0.13013766520643016,0.04432914174810659
er,er_fam0,0.056968863504984,2,False,0.057,time_respecting,1,1600,1245,355,679,640,0.48594377510040165,8.326951399116348,16.0,0.5530546623794212,0.4751203852327448,114.45289256198348,0.0078125,0.403125,0.01937984496124031,1.0078125,1.2,1.0,0.13151136697449378,0.04986684690341636
er,er_fam0,0.056968863504984,2,False,0.057,time_respecting,1,3200,2483,717,885,1067,0.5702778896496175,8.184180790960452,16.0,0.515713134568896,0.3438003220611916,280.329802259887,0.013120899718837863,0.4639175257731959,0.028282828282828285,1.013120899718838,1.3571428571428572,1.0,0.13184624994117014,0.05220380751817788
er,er_fam0,0.056968863504984,2,False,0.057,recency_biased,0,50,41,9,36,27,0.3414634146341463,8.61111111111111,14.0,0.7,0.6190476190476191,1.0,0.0,0.4074074074074074,0.0,1.0,,1.0,0.08608998075406146,0.03466107872067142
er,er_fam0,0.056968863504984,2,False,0.057,recency_biased,0,100,82,18,73,55,0.3292682926829268,8.58904109589041,14.0,0.6585365853658537,0.6829268292682927,1.0,0.01818181818181818,0.34545454545454546,0.05263157894736842,1.018181818181818,1.0,1.0,0.08101931990248395,0.04280252120054351
er,er_fam0,0.056968863504984,2,False,0.057,recency_biased,0,200,163,37,143,114,0.3006134969325154,8.734265734265735,15.0,0.6666666666666666,0.7317073170731707,2.693877551020408,0.008771929824561403,0.2982456140350877,0.029411764705882353,1.0087719298245614,1.0,1.0,0.09461789112423519,0.05688166949514295
er,er_fam0,0.056968863504984,2,False,0.057,recency_biased,0,400,328,72,253,212,0.35365853658536583,8.644268774703557,15.0,0.7012195121951219,0.5914634146341463,16.70689655172414,0.0047169811320754715,0.38207547169811323,0.012345679012345678,1.009433962264151,2.0,1.0,0.08894871074799338,0.04803343239467647
er,er_fam0,0.056968863504984,2,False,0.057,recency_biased,0,800,659,141,427,404,0.38694992412746587,8.508196721311476,15.0,0.6443768996960486,0.5818181818181818,46.8156862745098,0.007425742574257425,0.4158415841584158,0.017857142857142856,1.00990099009901,1.6666666666666667,1.0,0.08550684006140119,0.046960260290014655
er,er_fam0,0.056968863504984,2,False,0.057,recency_biased,0,1600,1316,284,661,726,0.44832826747720367,8.3267776096823,15.0,0.6124620060790273,0.4908814589665654,131.37118644067797,0.015151515151515152,0.45454545454545453,0.03333333333333333,1.0165289256198347,1.2727272727272727,1.0,0.08373645768523007,0.0407802832001881
er,er_fam0,0.056968863504984,2,False,0.057,recency_biased,0,3200,2668,532,867,1260,0.527736131934033,8.22491349480969,16.0,0.5539730134932533,0.3905547226386807,306.4509943181818,0.01984126984126984,0.5031746031746032,0.03943217665615142,1.0238095238095237,1.52,1.0,0.08215557886643657,0.04037295802420082
er,er_fam0,0.056968863504984,2,False,0.057,recency_biased,1,50,41,9,36,28,0.31707317073170727,8.833333333333334,13.0,0.65,0.7142857142857143,1.3846153846153846,0.0,0.21428571428571427,0.0,1.0,,1.0,0.09548827722400123,0.05112608254202927
er,er_fam0,0.056968863504984,2,False,0.057,recency_biased,1,100,85,15,68,55,0.3529411764705882,8.602941176470589,15.0,0.6666666666666666,0.627906976744186,1.1666666666666667,0.0,0.2727272727272727,0.0,1.0,,1.0,0.08266863841393478,0.04522752270380803
er,er_fam0,0.056968863504984,2,False,0.057,recency_biased,1,200,171,29,133,113,0.3391812865497076,8.481203007518797,15.0,0.6470588235294118,0.6744186046511628,7.017241379310345,0.008849557522123894,0.2920353982300885,0.030303030303030304,1.008849557522124,1.0,1.0,0.08187880809450639,0.04962879854607283
er,er_fam0,0.056968863504984,2,False,0.057,recency_biased,1,400,339,61,256,227,0.3303834808259587,8.59375,16.0,0.6686390532544378,0.6705882352941176,11.026785714285714,0.00881057268722467,0.3039647577092511,0.028985507246376812,1.0088105726872247,2.0,1.0,0.0826735903857827,0.051274631676652915
er,er_fam0,0.056968863504984,2,False,0.057,recency_biased,1,800,675,125,451,431,0.3614814814814815,8.445676274944567,16.0,0.6706231454005934,0.606508875739645,27.381147540983605,0.004640371229698376,0.33642691415313225,0.013793103448275862,1.0046403712296983,2.0,1.0,0.080271006479797,0.04647029348704157
er,er_fam0,0.056968863504984,2,False,0.057,recency_biased,1,1600,1329,271,692,775,0.41685477802859294,8.329479768786127,16.0,0.6355421686746988,0.530827067669173,116.87545126353791,0.00903225806451613,0.39741935483870966,0.022727272727272728,1.0103225806451612,1.5714285714285714,1.0,0.08474217454864622,0.04795137767246749
er,er_fam0,0.056968863504984,2,False,0.057,recency_biased,1,3200,2676,524,870,1286,0.5194319880418535,8.245977011494253,16.0,0.5814648729446936,0.3796711509715994,329.8028776978417,0.017107309486780714,0.4821150855365474,0.035483870967741936,1.0178849144634525,1.7272727272727273,1.0,0.08444735419960672,0.04624392334898825
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic,0,50,49,1,43,43,0.12244897959183676,9.348837209302326,16.0,0.75,1.0,1.0,,,,,,,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic,0,100,99,1,85,89,0.101010101010101,9.117647058823529,16.0,0.8775510204081632,0.92,2.2,,,,,,,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic,0,200,199,1,159,171,0.14070351758793975,9.075471698113208,16.0,0.898989898989899,0.82,13.035714285714286,,,,,,,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic,0,400,399,1,308,344,0.1378446115288221,8.834415584415584,16.0,0.8592964824120602,0.865,13.89090909090909,,,,,,,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic,0,800,799,1,516,647,0.1902377972465582,8.571705426356589,16.0,0.8621553884711779,0.7575,72.23026315789474,,,,,,,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic,0,1600,1599,1,737,1175,0.2651657285803627,8.386702849389417,16.0,0.8097622027534418,0.66,269.3632075471698,,,,,,,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic,0,3200,3199,1,915,2012,0.3710534542044389,8.236065573770492,16.0,0.7348342714196373,0.523125,630.6385846672283,,,,,,,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic,1,50,49,1,45,46,0.061224489795918324,8.644444444444444,14.0,0.9166666666666666,0.96,1.6666666666666667,,,,,,,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic,1,100,99,1,84,87,0.12121212121212122,8.797619047619047,14.0,0.9387755102040817,0.82,1.1666666666666667,,,,,,,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic,1,200,199,1,154,169,0.1507537688442211,8.727272727272727,14.0,0.8787878787878788,0.82,13.266666666666667,,,,,,,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic,1,400,399,1,301,341,0.14536340852130325,8.691029900332225,15.0,0.8492462311557789,0.86,42.258620689655174,,,,,,,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic,1,800,799,1,489,629,0.21276595744680848,8.535787321063395,16.0,0.8546365914786967,0.72,58.96470588235294,,,,,,,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic,1,1600,1599,1,722,1147,0.2826766729205754,8.354570637119114,16.0,0.7872340425531915,0.6475,237.28318584070797,,,,,,,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic,1,3200,3199,1,902,1964,0.3860581431697405,8.225055432372505,16.0,0.7173233270794246,0.510625,560.9279352226721,,,,,,,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic_t,0,50,49,1,44,45,0.08163265306122447,9.295454545454545,15.0,0.9583333333333334,0.88,10.75,0.022222222222222223,0.06666666666666667,0.3333333333333333,1.0222222222222221,1.0,1.0,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic_t,0,100,99,1,90,93,0.06060606060606055,9.122222222222222,15.0,0.9183673469387755,0.96,7.5,0.010752688172043012,0.053763440860215055,0.2,1.010752688172043,1.0,1.0,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic_t,0,200,199,1,165,178,0.10552763819095479,9.127272727272727,16.0,0.9393939393939394,0.85,22.61904761904762,0.0056179775280898875,0.10674157303370786,0.05263157894736842,1.0056179775280898,1.0,1.0,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic_t,0,400,399,1,294,348,0.1278195488721805,9.013605442176871,16.0,0.8944723618090452,0.85,46.05882352941177,0.005747126436781609,0.13218390804597702,0.043478260869565216,1.0057471264367817,2.0,1.0,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic_t,0,800,799,1,500,658,0.17647058823529416,8.72,16.0,0.8721804511278195,0.775,97.04964539007092,0.004559270516717325,0.1778115501519757,0.02564102564102564,1.0045592705167172,1.6666666666666667,1.0,,
er,er_fam0,0.0703975536271903,0,False,0.0705,time_agnostic_t,0,1600,1599,1,735,1190,0.25578486554096314,8.473469387755102,16.0,0.8235294117647058,0.665,248.77750611246944,0.011764705882352941,0.2529411764705882,0.046511627906976744,1.011764705882353,2.2857142857142856,1.0,,
