stratum,arm,config_id,mock,source,metric,value,MCSE,draws,valid_answers,planned_answers
real,H,qwen_thinking,False,copenhagen_bluetooth,delta_AE2_vs_baseline,0.14747318852635025,0.020453576501547294,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,delta_AE2_vs_baseline,0.004968534372861923,0.01236383563305502,5,15,15
real,H,qwen_thinking,False,snap_email_eu,delta_AE2_vs_baseline,0.10659227960950089,0.01426172426579889,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,delta_AE2_vs_baseline,0.004886932746667385,0.0024603227887537013,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,delta_AE2_vs_baseline,0.0776500771557679,0.023817286859830214,5,15,15
real,H,qwen_thinking,False,sp_hospital,delta_AE2_vs_baseline,0.23250801718034156,0.009542219120774447,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,baseline_ProfileAE_all,0.050357171031601006,0.000626410728121711,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,baseline_ProfileAE_all,0.01348686050349081,0.0010221337615576157,5,15,15
real,H,qwen_thinking,False,snap_email_eu,baseline_ProfileAE_all,0.03932470085963425,0.0013943297124286555,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,baseline_ProfileAE_all,0.009160929102115809,0.0003521801084917781,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,baseline_ProfileAE_all,0.03749175268389729,0.00278041782901452,5,15,15
real,H,qwen_thinking,False,sp_hospital,baseline_ProfileAE_all,0.09693374192386482,0.00396960699854928,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,baseline_ProfileAE_matched,0.050357171031601006,0.000626410728121711,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,baseline_ProfileAE_matched,0.01348686050349081,0.0010221337615576157,5,15,15
real,H,qwen_thinking,False,snap_email_eu,baseline_ProfileAE_matched,0.03932470085963425,0.0013943297124286555,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,baseline_ProfileAE_matched,0.009160929102115809,0.0003521801084917781,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,baseline_ProfileAE_matched,0.03749175268389729,0.00278041782901452,5,15,15
real,H,qwen_thinking,False,sp_hospital,baseline_ProfileAE_matched,0.09693374192386482,0.00396960699854928,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,delta_ProfileAE_vs_baseline,0.10753501018586409,0.01616667782096649,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,delta_ProfileAE_vs_baseline,0.00998674521525953,0.014921590973114737,5,15,15
real,H,qwen_thinking,False,snap_email_eu,delta_ProfileAE_vs_baseline,0.1044694597572316,0.013186178595251032,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,delta_ProfileAE_vs_baseline,0.000614870137770848,0.0033902065023748056,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,delta_ProfileAE_vs_baseline,0.12229376670993793,0.02524115659079049,5,15,15
real,H,qwen_thinking,False,sp_hospital,delta_ProfileAE_vs_baseline,0.1353661998826246,0.0718117060395161,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,plugin_AE2_all,0.2294373646000559,0.0025937840716452588,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,plugin_AE2_all,0.018235018004498928,0.004028506078271309,5,15,15
real,H,qwen_thinking,False,snap_email_eu,plugin_AE2_all,0.12154020933337634,0.0033958223160762396,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,plugin_AE2_all,0.008528341047272221,0.000648198790656967,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,plugin_AE2_all,0.1850730512590132,0.007328848306758855,5,15,15
real,H,qwen_thinking,False,sp_hospital,plugin_AE2_all,0.23743499696089687,0.012263542608787812,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,plugin_AE2_matched,0.2294373646000559,0.0025937840716452588,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,plugin_AE2_matched,0.018235018004498928,0.004028506078271309,5,15,15
real,H,qwen_thinking,False,snap_email_eu,plugin_AE2_matched,0.12154020933337634,0.0033958223160762396,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,plugin_AE2_matched,0.008528341047272221,0.000648198790656967,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,plugin_AE2_matched,0.1850730512590132,0.007328848306758855,5,15,15
real,H,qwen_thinking,False,sp_hospital,plugin_AE2_matched,0.23743499696089687,0.012263542608787812,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,delta_AE2_vs_plugin,-0.03207187288171066,0.020496747800018134,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,delta_AE2_vs_plugin,0.012445314319077508,0.011053282952552815,5,15,15
real,H,qwen_thinking,False,snap_email_eu,delta_AE2_vs_plugin,0.02429218976224121,0.014965990584238186,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,delta_AE2_vs_plugin,0.00370773150850675,0.0013628729817439305,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,delta_AE2_vs_plugin,-0.04325456832100472,0.022466624715652198,5,15,15
real,H,qwen_thinking,False,sp_hospital,delta_AE2_vs_plugin,0.015662943904188428,0.007309941557475859,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,plugin_ProfileAE_all,0.14113888542514727,0.0008112234604905652,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,plugin_ProfileAE_all,0.007384378124920669,0.0011741050899623877,5,15,15
real,H,qwen_thinking,False,snap_email_eu,plugin_ProfileAE_all,0.13646081945801705,0.0016633121818516148,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,plugin_ProfileAE_all,0.005922156796722551,0.00016407780283650365,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,plugin_ProfileAE_all,0.13963494122027498,0.002538699224608211,5,15,15
real,H,qwen_thinking,False,sp_hospital,plugin_ProfileAE_all,0.10699556516062224,0.0029809415445093404,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,plugin_ProfileAE_matched,0.14113888542514727,0.0008112234604905652,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,plugin_ProfileAE_matched,0.007384378124920669,0.0011741050899623877,5,15,15
real,H,qwen_thinking,False,snap_email_eu,plugin_ProfileAE_matched,0.13646081945801705,0.0016633121818516148,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,plugin_ProfileAE_matched,0.005922156796722551,0.00016407780283650365,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,plugin_ProfileAE_matched,0.13963494122027498,0.002538699224608211,5,15,15
real,H,qwen_thinking,False,sp_hospital,plugin_ProfileAE_matched,0.10699556516062224,0.0029809415445093404,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,delta_ProfileAE_vs_plugin,0.016753295792317855,0.016487687265450354,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,delta_ProfileAE_vs_plugin,0.016089227593829674,0.015286640233456066,5,15,15
real,H,qwen_thinking,False,snap_email_eu,delta_ProfileAE_vs_plugin,0.007333341158848866,0.01314094156328458,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,delta_ProfileAE_vs_plugin,0.0038536424431641065,0.0034804706745878437,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,delta_ProfileAE_vs_plugin,0.02015057817356024,0.025597722763803066,5,15,15
real,H,qwen_thinking,False,sp_hospital,delta_ProfileAE_vs_plugin,0.12530437664586722,0.0729737521315136,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,extratrees_AE2_all,0.016758694014173892,0.0008152168021212582,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,extratrees_AE2_all,0.06976725533717033,0.004098792139802546,5,15,15
real,H,qwen_thinking,False,snap_email_eu,extratrees_AE2_all,0.03602526620121272,0.0011584113847034384,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,extratrees_AE2_all,0.034473090398287526,0.001080640112921028,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,extratrees_AE2_all,0.016320564023760177,0.004197563459268688,5,15,15
real,H,qwen_thinking,False,sp_hospital,extratrees_AE2_all,0.07704880099672333,0.011105920640492475,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,extratrees_AE2_matched,0.016758694014173892,0.0008152168021212582,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,extratrees_AE2_matched,0.06976725533717033,0.004098792139802546,5,15,15
real,H,qwen_thinking,False,snap_email_eu,extratrees_AE2_matched,0.03602526620121272,0.0011584113847034384,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,extratrees_AE2_matched,0.034473090398287526,0.001080640112921028,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,extratrees_AE2_matched,0.016320564023760177,0.004197563459268688,5,15,15
real,H,qwen_thinking,False,sp_hospital,extratrees_AE2_matched,0.07704880099672333,0.011105920640492475,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,delta_AE2_vs_extratrees,0.18060679770417132,0.019536129684052935,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,delta_AE2_vs_extratrees,-0.039086923013593906,0.01173578491612979,5,15,15
real,H,qwen_thinking,False,snap_email_eu,delta_AE2_vs_extratrees,0.10980713289440484,0.014283717582209437,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,delta_AE2_vs_extratrees,-0.022237017842508554,0.0027457299087365883,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,delta_AE2_vs_extratrees,0.1254979189142483,0.020775492631742554,5,15,15
real,H,qwen_thinking,False,sp_hospital,delta_AE2_vs_extratrees,0.17604913986836196,0.015018209226596428,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,extratrees_ProfileAE_all,0.020168436660430857,0.001052735086994022,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,extratrees_ProfileAE_all,0.023407111231756983,0.0015015776641617569,5,15,15
real,H,qwen_thinking,False,snap_email_eu,extratrees_ProfileAE_all,0.06185882668978116,0.0010105792302304315,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,extratrees_ProfileAE_all,0.011048186010388665,0.00021790044832965656,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,extratrees_ProfileAE_all,0.04187150343364247,0.0021223298009224543,5,15,15
real,H,qwen_thinking,False,sp_hospital,extratrees_ProfileAE_all,0.05900138929736685,0.006682349689930202,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,extratrees_ProfileAE_matched,0.020168436660430857,0.001052735086994022,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,extratrees_ProfileAE_matched,0.023407111231756983,0.0015015776641617569,5,15,15
real,H,qwen_thinking,False,snap_email_eu,extratrees_ProfileAE_matched,0.06185882668978116,0.0010105792302304315,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,extratrees_ProfileAE_matched,0.011048186010388665,0.00021790044832965656,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,extratrees_ProfileAE_matched,0.04187150343364247,0.0021223298009224543,5,15,15
real,H,qwen_thinking,False,sp_hospital,extratrees_ProfileAE_matched,0.05900138929736685,0.006682349689930202,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,delta_ProfileAE_vs_extratrees,0.13772374455703423,0.016741254013757315,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,delta_ProfileAE_vs_extratrees,6.64944869933546e-05,0.014764691855172273,5,15,15
real,H,qwen_thinking,False,snap_email_eu,delta_ProfileAE_vs_extratrees,0.0819353339270847,0.013459688876427796,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,delta_ProfileAE_vs_extratrees,-0.0012723867705020052,0.0035627615755325992,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,delta_ProfileAE_vs_extratrees,0.11791401596019278,0.025482283388501604,5,15,15
real,H,qwen_thinking,False,sp_hospital,delta_ProfileAE_vs_extratrees,0.1732985525091226,0.06947686238382163,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,median_AE2_all,0.1567993430755243,2.7755575615628914e-17,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,median_AE2_all,0.3157949930747082,1.850371707708594e-17,5,15,15
real,H,qwen_thinking,False,snap_email_eu,median_AE2_all,0.21560074628952602,1.850371707708594e-17,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,median_AE2_all,0.334460623227364,3.700743415417188e-17,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,median_AE2_all,0.19543570347008538,3.700743415417188e-17,5,15,15
real,H,qwen_thinking,False,sp_hospital,median_AE2_all,0.1550009593092644,9.25185853854297e-18,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,median_AE2_matched,0.1567993430755243,2.7755575615628914e-17,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,median_AE2_matched,0.3157949930747082,1.850371707708594e-17,5,15,15
real,H,qwen_thinking,False,snap_email_eu,median_AE2_matched,0.21560074628952602,1.850371707708594e-17,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,median_AE2_matched,0.334460623227364,3.700743415417188e-17,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,median_AE2_matched,0.19543570347008538,3.700743415417188e-17,5,15,15
real,H,qwen_thinking,False,sp_hospital,median_AE2_matched,0.1550009593092644,9.25185853854297e-18,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,delta_AE2_vs_median,0.04056614864282103,0.020094815434966957,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,delta_AE2_vs_median,-0.2851146607511319,0.012405592829027293,5,15,15
real,H,qwen_thinking,False,snap_email_eu,delta_AE2_vs_median,-0.06976834719390852,0.014317273314278697,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,delta_AE2_vs_median,-0.32222455067158506,0.0018683154019385195,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,delta_AE2_vs_median,-0.05361722053207684,0.01731712281281306,5,15,15
real,H,qwen_thinking,False,sp_hospital,delta_AE2_vs_median,0.09809698155582082,0.005733077972217316,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,median_ProfileAE_all,0.0900406131195264,0.0,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,median_ProfileAE_all,0.13311101808443856,9.25185853854297e-18,5,15,15
real,H,qwen_thinking,False,snap_email_eu,median_ProfileAE_all,0.13602501333145378,0.0,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,median_ProfileAE_all,0.13551195946354852,0.0,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,median_ProfileAE_all,0.11904067220678091,0.0,5,15,15
real,H,qwen_thinking,False,sp_hospital,median_ProfileAE_all,0.05606046567611099,4.625929269271485e-18,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,median_ProfileAE_matched,0.0900406131195264,0.0,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,median_ProfileAE_matched,0.13311101808443856,9.25185853854297e-18,5,15,15
real,H,qwen_thinking,False,snap_email_eu,median_ProfileAE_matched,0.13602501333145378,0.0,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,median_ProfileAE_matched,0.13551195946354852,0.0,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,median_ProfileAE_matched,0.11904067220678091,0.0,5,15,15
real,H,qwen_thinking,False,sp_hospital,median_ProfileAE_matched,0.05606046567611099,4.625929269271485e-18,5,15,15
real,H,qwen_thinking,False,copenhagen_bluetooth,delta_ProfileAE_vs_median,0.06785156809793873,0.016592446690667336,5,15,15
real,H,qwen_thinking,False,snap_collegemsg,delta_ProfileAE_vs_median,-0.10963741236568819,0.015522894169325945,5,15,15
real,H,qwen_thinking,False,snap_email_eu,delta_ProfileAE_vs_median,0.007769147285412097,0.013177162435029838,5,15,15
real,H,qwen_thinking,False,snap_mathoverflow,delta_ProfileAE_vs_median,-0.12573616022366188,0.0034991034477807477,5,15,15
real,H,qwen_thinking,False,sp_highschool2013,delta_ProfileAE_vs_median,0.04074484718705433,0.025797630042518234,5,15,15
real,H,qwen_thinking,False,sp_hospital,delta_ProfileAE_vs_median,0.17623947613037852,0.07246157105945379,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,valid_fraction,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,valid_fraction,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,valid_fraction,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,valid_fraction,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,valid_fraction,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,valid_fraction,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,AE2,0.387407644913869,0.033239868966181085,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,AE2,0.4289504263621911,0.06581624250728521,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,AE2,0.3972729083665339,0.01584999123729164,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,AE2,0.7092827231815135,0.03417438937111955,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,AE2,0.3471046178526412,0.026716619879351818,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,AE2,0.35753936201346204,0.04254931779058795,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,ProfileAE,0.32892766880422486,0.040824743994570534,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,ProfileAE,0.21908238184708778,0.04723493292986547,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,ProfileAE,0.35569326859229744,0.017975678012247552,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,ProfileAE,0.4209333232261977,0.02019590855154138,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,ProfileAE,0.30867760971697034,0.03868982783339541,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,ProfileAE,0.3370813579163009,0.04361001414048536,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,signed_rho2,0.387407644913869,0.033239868966181085,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,signed_rho2,0.4289504263621911,0.06581624250728521,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,signed_rho2,0.3972729083665339,0.01584999123729164,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,signed_rho2,0.7092827231815135,0.03417438937111955,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,signed_rho2,0.3471046178526412,0.026716619879351818,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,signed_rho2,0.35753936201346204,0.04254931779058795,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,budget_matched,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,budget_matched,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,budget_matched,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,budget_matched,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,budget_matched,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,budget_matched,1.0,0.0,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,baseline_AE2_all,0.04989230319199504,0.0022747916156092987,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,baseline_AE2_all,0.02571179795071452,0.0031451651580467754,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,baseline_AE2_all,0.03924011948611666,0.0023934220583957675,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,baseline_AE2_all,0.007349139809111588,0.0008098925789904099,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,baseline_AE2_all,0.06416840578224062,0.0081792972357376,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,baseline_AE2_all,0.020589923684743716,0.006437924882086822,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,baseline_AE2_matched,0.04989230319199504,0.0022747916156092987,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,baseline_AE2_matched,0.02571179795071452,0.0031451651580467754,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,baseline_AE2_matched,0.03924011948611666,0.0023934220583957675,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,baseline_AE2_matched,0.007349139809111588,0.0008098925789904099,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,baseline_AE2_matched,0.06416840578224062,0.0081792972357376,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,baseline_AE2_matched,0.020589923684743716,0.006437924882086822,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,delta_AE2_vs_baseline,0.33751534172187386,0.03126538822773493,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,delta_AE2_vs_baseline,0.4032386284114765,0.0655239217942842,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,delta_AE2_vs_baseline,0.3580327888804172,0.016763495530976245,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,delta_AE2_vs_baseline,0.701933583372402,0.03489123004838626,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,delta_AE2_vs_baseline,0.2829362120704007,0.03066756237370062,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,delta_AE2_vs_baseline,0.33694943832871843,0.045137385207597254,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,baseline_ProfileAE_all,0.050357171031601006,0.000626410728121711,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,baseline_ProfileAE_all,0.01348686050349081,0.0010221337615576157,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,baseline_ProfileAE_all,0.03932470085963425,0.0013943297124286555,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,baseline_ProfileAE_all,0.009160929102115809,0.0003521801084917781,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,baseline_ProfileAE_all,0.03749175268389729,0.00278041782901452,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,baseline_ProfileAE_all,0.09693374192386482,0.00396960699854928,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,baseline_ProfileAE_matched,0.050357171031601006,0.000626410728121711,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,baseline_ProfileAE_matched,0.01348686050349081,0.0010221337615576157,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,baseline_ProfileAE_matched,0.03932470085963425,0.0013943297124286555,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,baseline_ProfileAE_matched,0.009160929102115809,0.0003521801084917781,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,baseline_ProfileAE_matched,0.03749175268389729,0.00278041782901452,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,baseline_ProfileAE_matched,0.09693374192386482,0.00396960699854928,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,delta_ProfileAE_vs_baseline,0.2785704977726238,0.04082408231573209,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,delta_ProfileAE_vs_baseline,0.2055955213435969,0.0472002068521375,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,delta_ProfileAE_vs_baseline,0.31636856773266325,0.018238823904666333,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,delta_ProfileAE_vs_baseline,0.4117723941240818,0.020402884457964253,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,delta_ProfileAE_vs_baseline,0.271185857033073,0.03978268116046962,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,delta_ProfileAE_vs_baseline,0.24014761599243598,0.04328415546767144,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,plugin_AE2_all,0.2294373646000559,0.0025937840716452588,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,plugin_AE2_all,0.018235018004498928,0.004028506078271309,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,plugin_AE2_all,0.12154020933337634,0.0033958223160762396,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,plugin_AE2_all,0.008528341047272221,0.000648198790656967,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,plugin_AE2_all,0.1850730512590132,0.007328848306758855,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,plugin_AE2_all,0.23743499696089687,0.012263542608787812,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,plugin_AE2_matched,0.2294373646000559,0.0025937840716452588,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,plugin_AE2_matched,0.018235018004498928,0.004028506078271309,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,plugin_AE2_matched,0.12154020933337634,0.0033958223160762396,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,plugin_AE2_matched,0.008528341047272221,0.000648198790656967,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,plugin_AE2_matched,0.1850730512590132,0.007328848306758855,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,plugin_AE2_matched,0.23743499696089687,0.012263542608787812,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,delta_AE2_vs_plugin,0.15797028031381308,0.03115764727570172,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,delta_AE2_vs_plugin,0.4107154083576922,0.0677408866638729,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,delta_AE2_vs_plugin,0.2757326990331575,0.01805232688264903,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,delta_AE2_vs_plugin,0.7007543821342411,0.03361344682386413,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,delta_AE2_vs_plugin,0.16203156659362802,0.02981346488613481,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,delta_AE2_vs_plugin,0.12010436505256528,0.0364876930248381,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,plugin_ProfileAE_all,0.14113888542514727,0.0008112234604905652,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,plugin_ProfileAE_all,0.007384378124920669,0.0011741050899623877,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,plugin_ProfileAE_all,0.13646081945801705,0.0016633121818516148,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,plugin_ProfileAE_all,0.005922156796722551,0.00016407780283650365,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,plugin_ProfileAE_all,0.13963494122027498,0.002538699224608211,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,plugin_ProfileAE_all,0.10699556516062224,0.0029809415445093404,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,plugin_ProfileAE_matched,0.14113888542514727,0.0008112234604905652,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,plugin_ProfileAE_matched,0.007384378124920669,0.0011741050899623877,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,plugin_ProfileAE_matched,0.13646081945801705,0.0016633121818516148,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,plugin_ProfileAE_matched,0.005922156796722551,0.00016407780283650365,5,15,15
real,H,qwen_nonthinking,False,sp_highschool2013,plugin_ProfileAE_matched,0.13963494122027498,0.002538699224608211,5,15,15
real,H,qwen_nonthinking,False,sp_hospital,plugin_ProfileAE_matched,0.10699556516062224,0.0029809415445093404,5,15,15
real,H,qwen_nonthinking,False,copenhagen_bluetooth,delta_ProfileAE_vs_plugin,0.1877887833790776,0.04019547378886506,5,15,15
real,H,qwen_nonthinking,False,snap_collegemsg,delta_ProfileAE_vs_plugin,0.21169800372216704,0.04759718586825508,5,15,15
real,H,qwen_nonthinking,False,snap_email_eu,delta_ProfileAE_vs_plugin,0.21923244913428044,0.018756017919403154,5,15,15
real,H,qwen_nonthinking,False,snap_mathoverflow,delta_ProfileAE_vs_plugin,0.41501116642947516,0.02006574632901681,5,15,15
