stratum,arm,config_id,mock,source,metric,value,MCSE,valid_fraction,limit_fraction,technical_failure_fraction,replacement_fraction,empty_fraction
ad_memoryless,H,qwen_nonthinking,False,ad_memoryless_r1,delta_ProfileAE,0.021850009117867903,0.011670139549068015,1.0,0.0,0.0,0.0,0.0
ad_memoryless,H,qwen_nonthinking,False,ad_memoryless_r2,delta_ProfileAE,0.0370670180387702,0.016406216619090808,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
ad_memoryless,B,qwen_thinking,False,ad_memoryless_r1,AE2,0.019782808527288687,0.0020207219963287977,1.0,0.0,0.0,0.0,0.0
ad_memoryless,B,qwen_thinking,False,ad_memoryless_r2,AE2,0.08087941717730533,0.06713941371607925,1.0,0.0,0.0,0.0,0.0
ad_memoryless,B,qwen_thinking,False,ad_memoryless_r1,ProfileAE,0.006972189543998131,0.001306519955429375,1.0,0.0,0.0,0.0,0.0
ad_memoryless,B,qwen_thinking,False,ad_memoryless_r2,ProfileAE,0.04557875595119433,0.04171585878243945,1.0,0.0,0.0,0.0,0.0
ad_memoryless,B,qwen_thinking,False,ad_memoryless_r1,delta_AE2,0.007790960095901802,0.001811941340679522,1.0,0.0,0.0,0.0,0.0
ad_memoryless,B,qwen_thinking,False,ad_memoryless_r2,delta_AE2,0.06987654448257127,0.06849073647738133,1.0,0.0,0.0,0.0,0.0
ad_memoryless,B,qwen_thinking,False,ad_memoryless_r1,delta_ProfileAE,0.003647092251340657,0.001176924740766632,1.0,0.0,0.0,0.0,0.0
ad_memoryless,B,qwen_thinking,False,ad_memoryless_r2,delta_ProfileAE,0.04255992453453842,0.042098473002560484,1.0,0.0,0.0,0.0,0.0
ad_memoryless,B,qwen_nonthinking,False,ad_memoryless_r1,AE2,0.031927413432351365,0.008000884696489418,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memoryless,B,qwen_nonthinking,False,ad_memoryless_r2,AE2,0.024116531037825316,0.0040576331781678595,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
ad_memoryless,B,qwen_nonthinking,False,ad_memoryless_r1,ProfileAE,0.009635024931509495,0.002836005881139445,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memoryless,B,qwen_nonthinking,False,ad_memoryless_r2,ProfileAE,0.006499701082990981,0.0010005312316632153,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
ad_memoryless,B,qwen_nonthinking,False,ad_memoryless_r1,delta_AE2,0.019935565000964463,0.008193741037348943,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memoryless,B,qwen_nonthinking,False,ad_memoryless_r2,delta_AE2,0.013113658343091226,0.0063250557789604036,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
ad_memoryless,B,qwen_nonthinking,False,ad_memoryless_r1,delta_ProfileAE,0.006309927638852022,0.002831668586993108,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memoryless,B,qwen_nonthinking,False,ad_memoryless_r2,delta_ProfileAE,0.0034808696663350754,0.0016061033166353943,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
ad_memory,R,qwen_thinking,False,ad_memory_r1,AE2,0.026183597352198076,0.01063602969363654,1.0,0.0,0.0,0.0,0.0
ad_memory,R,qwen_thinking,False,ad_memory_r2,AE2,0.015043052822235487,0.007098847923793986,1.0,0.0,0.0,0.0,0.0
ad_memory,R,qwen_thinking,False,ad_memory_r1,ProfileAE,0.03261505528718208,0.008250836158758768,1.0,0.0,0.0,0.0,0.0
ad_memory,R,qwen_thinking,False,ad_memory_r2,ProfileAE,0.023983327139580228,0.005066205682603297,1.0,0.0,0.0,0.0,0.0
ad_memory,R,qwen_thinking,False,ad_memory_r1,delta_AE2,-3.2286980761038936e-06,2.142241337625831e-06,1.0,0.0,0.0,0.0,0.0
ad_memory,R,qwen_thinking,False,ad_memory_r2,delta_AE2,-2.505632614872392e-06,5.214345250348222e-06,1.0,0.0,0.0,0.0,0.0
ad_memory,R,qwen_thinking,False,ad_memory_r1,delta_ProfileAE,0.0006807997065970087,0.0017540315992908833,1.0,0.0,0.0,0.0,0.0
ad_memory,R,qwen_thinking,False,ad_memory_r2,delta_ProfileAE,0.0014003043249933014,0.001302481585986132,1.0,0.0,0.0,0.0,0.0
ad_memory,R,qwen_nonthinking,False,ad_memory_r1,AE2,0.026185590323175762,0.010637260647107122,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memory,R,qwen_nonthinking,False,ad_memory_r2,AE2,0.01648997742742353,0.006657097814610479,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
ad_memory,R,qwen_nonthinking,False,ad_memory_r1,ProfileAE,0.032140493651907284,0.007477863951455682,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memory,R,qwen_nonthinking,False,ad_memory_r2,ProfileAE,0.02416839939515954,0.005964530067017174,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
ad_memory,R,qwen_nonthinking,False,ad_memory_r1,delta_AE2,-1.2357270984179416e-06,4.087877617794548e-06,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memory,R,qwen_nonthinking,False,ad_memory_r2,delta_AE2,0.0014444189725731694,0.0015606825665402317,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
ad_memory,R,qwen_nonthinking,False,ad_memory_r1,delta_ProfileAE,0.00020623807132221853,0.0006704877040580558,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memory,R,qwen_nonthinking,False,ad_memory_r2,delta_ProfileAE,0.0015853765805726144,0.0008605855539228119,0.9333333333333333,0.0,0.0,0.06666666666666667,0.0
ad_memory,S,qwen_thinking,False,ad_memory_r1,AE2,0.0605539637144686,0.00691037832617799,1.0,0.0,0.0,0.0,0.0
ad_memory,S,qwen_thinking,False,ad_memory_r2,AE2,0.08322865161275048,0.01521258380055841,1.0,0.0,0.0,0.0,0.0
ad_memory,S,qwen_thinking,False,ad_memory_r1,ProfileAE,0.04805633113770423,0.008345103289441633,1.0,0.0,0.0,0.0,0.0
ad_memory,S,qwen_thinking,False,ad_memory_r2,ProfileAE,0.09208300364290446,0.021574451786582214,1.0,0.0,0.0,0.0,0.0
ad_memory,S,qwen_thinking,False,ad_memory_r1,delta_AE2,0.014184004770835723,0.007511056218720071,1.0,0.0,0.0,0.0,0.0
ad_memory,S,qwen_thinking,False,ad_memory_r2,delta_AE2,0.026436585712444102,0.01680859407522338,1.0,0.0,0.0,0.0,0.0
ad_memory,S,qwen_thinking,False,ad_memory_r1,delta_ProfileAE,0.017298593654823533,0.009486390481222011,1.0,0.0,0.0,0.0,0.0
ad_memory,S,qwen_thinking,False,ad_memory_r2,delta_ProfileAE,0.048559142221083554,0.023191881650985794,1.0,0.0,0.0,0.0,0.0
ad_memory,S,qwen_nonthinking,False,ad_memory_r1,AE2,0.12009089068553139,0.04950780757010371,1.0,0.0,0.0,0.0,0.0
ad_memory,S,qwen_nonthinking,False,ad_memory_r2,AE2,0.09747419131171814,0.009550591807327827,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memory,S,qwen_nonthinking,False,ad_memory_r1,ProfileAE,0.09972812624220984,0.030978601727541306,1.0,0.0,0.0,0.0,0.0
ad_memory,S,qwen_nonthinking,False,ad_memory_r2,ProfileAE,0.08882117256938861,0.007618252293837769,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memory,S,qwen_nonthinking,False,ad_memory_r1,delta_AE2,0.07372093174189852,0.04694818114599262,1.0,0.0,0.0,0.0,0.0
ad_memory,S,qwen_nonthinking,False,ad_memory_r2,delta_AE2,0.04068212541141178,0.010886606680354823,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memory,S,qwen_nonthinking,False,ad_memory_r1,delta_ProfileAE,0.06897038875932916,0.026781680831141852,1.0,0.0,0.0,0.0,0.0
ad_memory,S,qwen_nonthinking,False,ad_memory_r2,delta_ProfileAE,0.04529731114756772,0.006605488879896341,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memory,H,qwen_thinking,False,ad_memory_r1,AE2,0.12533467205659424,0.005765559327654796,1.0,0.0,0.0,0.0,0.0
ad_memory,H,qwen_thinking,False,ad_memory_r2,AE2,0.12778456052326545,0.01289074313366681,1.0,0.0,0.0,0.0,0.0
ad_memory,H,qwen_thinking,False,ad_memory_r1,ProfileAE,0.10522556552130706,0.012427411953422639,1.0,0.0,0.0,0.0,0.0
ad_memory,H,qwen_thinking,False,ad_memory_r2,ProfileAE,0.11819111549097533,0.02639519031629478,1.0,0.0,0.0,0.0,0.0
ad_memory,H,qwen_thinking,False,ad_memory_r1,delta_AE2,-0.0011737089945731416,0.003608775074672953,1.0,0.0,0.0,0.0,0.0
ad_memory,H,qwen_thinking,False,ad_memory_r2,delta_AE2,0.004719657070371053,0.014285676530227475,1.0,0.0,0.0,0.0,0.0
ad_memory,H,qwen_thinking,False,ad_memory_r1,delta_ProfileAE,0.02578033630964137,0.009473301806859747,1.0,0.0,0.0,0.0,0.0
ad_memory,H,qwen_thinking,False,ad_memory_r2,delta_ProfileAE,0.05025266304691024,0.02691300841457163,1.0,0.0,0.0,0.0,0.0
ad_memory,H,qwen_nonthinking,False,ad_memory_r1,AE2,0.19124400538992753,0.045249977041434,1.0,0.0,0.0,0.0,0.0
ad_memory,H,qwen_nonthinking,False,ad_memory_r2,AE2,0.1383096903460838,0.0080601651692598,1.0,0.0,0.0,0.0,0.0
ad_memory,H,qwen_nonthinking,False,ad_memory_r1,ProfileAE,0.14039053646622873,0.026498904048963677,1.0,0.0,0.0,0.0,0.0
ad_memory,H,qwen_nonthinking,False,ad_memory_r2,ProfileAE,0.09798846911740355,0.011432503449138117,1.0,0.0,0.0,0.0,0.0
ad_memory,H,qwen_nonthinking,False,ad_memory_r1,delta_AE2,0.06473562433876018,0.04960360871752561,1.0,0.0,0.0,0.0,0.0
ad_memory,H,qwen_nonthinking,False,ad_memory_r2,delta_AE2,0.015244786893189399,0.006634555939687424,1.0,0.0,0.0,0.0,0.0
ad_memory,H,qwen_nonthinking,False,ad_memory_r1,delta_ProfileAE,0.06094530725456304,0.029261493313474357,1.0,0.0,0.0,0.0,0.0
ad_memory,H,qwen_nonthinking,False,ad_memory_r2,delta_ProfileAE,0.030050016673338464,0.011809568620017034,1.0,0.0,0.0,0.0,0.0
ad_memory,B,qwen_thinking,False,ad_memory_r1,AE2,0.48101991814047496,0.04230419531233319,1.0,0.0,0.0,0.0,0.0
ad_memory,B,qwen_thinking,False,ad_memory_r2,AE2,0.44284491140917376,0.0713731320898153,1.0,0.0,0.0,0.0,0.0
ad_memory,B,qwen_thinking,False,ad_memory_r1,ProfileAE,0.3275752617483577,0.019469964825330602,1.0,0.0,0.0,0.0,0.0
ad_memory,B,qwen_thinking,False,ad_memory_r2,ProfileAE,0.2926858900480212,0.03235303315742924,1.0,0.0,0.0,0.0,0.0
ad_memory,B,qwen_thinking,False,ad_memory_r1,delta_AE2,0.36815833270122295,0.05142243241642691,1.0,0.0,0.0,0.0,0.0
ad_memory,B,qwen_thinking,False,ad_memory_r2,delta_AE2,0.28129654055872344,0.07923854693769221,1.0,0.0,0.0,0.0,0.0
ad_memory,B,qwen_thinking,False,ad_memory_r1,delta_ProfileAE,0.2325529969511834,0.03134499178022527,1.0,0.0,0.0,0.0,0.0
ad_memory,B,qwen_thinking,False,ad_memory_r2,delta_ProfileAE,0.16765873330855705,0.04571753735495084,1.0,0.0,0.0,0.0,0.0
ad_memory,B,qwen_nonthinking,False,ad_memory_r1,AE2,0.4812112514738084,0.032809424513434556,1.0,0.0,0.0,0.0,0.0
ad_memory,B,qwen_nonthinking,False,ad_memory_r2,AE2,0.3044999037940875,0.05718726464977741,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memory,B,qwen_nonthinking,False,ad_memory_r1,ProfileAE,0.31480452248610413,0.017664252634506796,1.0,0.0,0.0,0.0,0.0
ad_memory,B,qwen_nonthinking,False,ad_memory_r2,ProfileAE,0.21823230541821378,0.03313781271101632,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memory,B,qwen_nonthinking,False,ad_memory_r1,delta_AE2,0.3683496660345563,0.029593540875069387,1.0,0.0,0.0,0.0,0.0
ad_memory,B,qwen_nonthinking,False,ad_memory_r2,delta_AE2,0.14295153294363724,0.048081489360265926,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
ad_memory,B,qwen_nonthinking,False,ad_memory_r1,delta_ProfileAE,0.2197822576889297,0.020626528963201062,1.0,0.0,0.0,0.0,0.0
ad_memory,B,qwen_nonthinking,False,ad_memory_r2,delta_ProfileAE,0.09320514867874967,0.026612075498967595,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0
