case_id,family,substrate,n,rho_target,rep,strategy,budget,coverage,band,n_obs_edges,rho_true,r0.0,r0.5,r1.0,r1.5,r2.0,r2.5,r3.0,mle_uniform,mle_transfer_beta,mle_betacal_lofo,betacal_lofo_beta,floor_lofo,oracle_lofo
ba8000f1|t0.544|r0|time_respecting|b400,ba8000f1,ba,8000,0.5444,0,time_respecting,400,0.008598049024512257,lo(<.02),275,0.5444284642321161,0.27673751651221,0.2866119035231699,0.33194934376897356,0.45680656188476576,0.6928230709552812,0.880312900823334,0.9473335036451715,0.27673751651221,0.6928230709552812,0.45680656188476576,1.5,0.3336767594203008,0.4712700918861238
ba8000f1|t0.544|r0|time_respecting|b1600,ba8000f1,ba,8000,0.5444,0,time_respecting,1600,0.03160955477738869,mid,1011,0.5444284642321161,0.2266118286308273,0.23486235970724922,0.2712583215207458,0.3613682517021666,0.5372994446336055,0.802910487621239,0.940131254493415,0.2266118286308273,0.5372994446336055,0.5372994446336055,2.0,0.28322618343396844,0.4616300825761467
ba8000f1|t0.544|r0|time_respecting|b3200,ba8000f1,ba,8000,0.5444,0,time_respecting,3200,0.060092546273136566,mid,1922,0.5444284642321161,0.20600799786403623,0.21417884491680117,0.245036466846972,0.32169212769084476,0.46945419905513686,0.7280304624154124,0.9199649540706221,0.20600799786403623,0.46945419905513686,0.46945419905513686,2.0,0.28322618343396844,0.4266975890312367
ba20000f0|t0.093|r0|time_agnostic_t|b400,ba20000f0,ba,20000,0.0934,0,time_agnostic_t,400,0.004288357671534307,lo(<.02),343,0.09340618123624725,0.06213906197138663,0.06651712878498017,0.08115589992664918,0.11135038125387031,0.1785469585289987,0.34858347774839604,0.5909583612768958,0.06213906197138663,0.06651712878498017,0.06651712878498017,0.5,0.34816777827753725,0.12672410745795154
ba20000f0|t0.093|r0|time_agnostic_t|b1600,ba20000f0,ba,20000,0.0934,0,time_agnostic_t,1600,0.016978395679135828,lo(<.02),1358,0.09340618123624725,0.07615521730478514,0.07924202677420344,0.09111070778567487,0.12128765655402607,0.18933068058592017,0.35811003369536143,0.60345180799023,0.07615521730478514,0.07924202677420344,0.07924202677420344,0.5,0.34816777827753725,0.24427777275244586
ba20000f0|t0.093|r0|time_agnostic_t|b3200,ba20000f0,ba,20000,0.0934,0,time_agnostic_t,3200,0.03363172634526906,mid,2690,0.09340618123624725,0.09442820451603295,0.09881312755821303,0.11650744173044425,0.1570436981528086,0.23996030589949946,0.42698293945457444,0.6761998024855254,0.09442820451603295,0.09881312755821303,0.11650744173044425,1.0,0.303894004156537,0.17124326147236288
ba20000f0|t0.093|r0|time_respecting|b400,ba20000f0,ba,20000,0.0934,0,time_respecting,400,0.003038107621524305,lo(<.02),243,0.09340618123624725,0.04211648718629468,0.04466418109542647,0.05170169731323737,0.06498508717780649,0.09678748009176952,0.18782582412275406,0.3997203135400176,0.04211648718629468,0.09678748009176952,0.06498508717780649,1.5,0.34816777827753725,0.30861883212306107
ba20000f0|t0.093|r0|time_respecting|b1600,ba20000f0,ba,20000,0.0934,0,time_respecting,1600,0.011977395479095819,lo(<.02),958,0.09340618123624725,0.03549077493664243,0.037570988296224406,0.043293262740018434,0.054438163692390185,0.07863780314465418,0.13747918336415343,0.3031597033036074,0.03549077493664243,0.07863780314465418,0.054438163692390185,1.5,0.34816777827753725,0.1492224792338448
ba20000f0|t0.093|r0|time_respecting|b3200,ba20000f0,ba,20000,0.0934,0,time_respecting,3200,0.023367173434686937,mid,1869,0.09340618123624725,0.03915938469645153,0.04083715564853274,0.046731147609762935,0.061029346237781334,0.0884509630261977,0.14490155369302538,0.2962233461994588,0.03915938469645153,0.0884509630261977,0.0884509630261977,2.0,0.2894855446080551,0.1514491986807163
ba20000f0|t0.111|r0|time_agnostic_t|b400,ba20000f0,ba,20000,0.111,0,time_agnostic_t,400,0.004288357671534307,lo(<.02),343,0.11102220444088817,0.10658051298363214,0.11073833157269275,0.12662763885100803,0.16880935096355965,0.2655570516872403,0.4768069109251918,0.7102221918130438,0.10658051298363214,0.11073833157269275,0.11073833157269275,0.5,0.34816777827753725,0.1489372107490501
ba20000f0|t0.111|r0|time_agnostic_t|b1600,ba20000f0,ba,20000,0.111,0,time_agnostic_t,1600,0.016978395679135828,lo(<.02),1358,0.11102220444088817,0.08598656183601883,0.08948434528177762,0.10208326396061196,0.1350747488388393,0.20999094884658154,0.38964553751433617,0.6350161069961913,0.08598656183601883,0.08948434528177762,0.08948434528177762,0.5,0.34816777827753725,0.3042947351399712
ba20000f0|t0.111|r0|time_agnostic_t|b3200,ba20000f0,ba,20000,0.111,0,time_agnostic_t,3200,0.03363172634526906,mid,2690,0.11102220444088817,0.09442820451603029,0.09881312755821237,0.11650744173044414,0.15704369815280894,0.23996030589950568,0.42698293945457455,0.6761998024855254,0.09442820451603029,0.09881312755821237,0.11650744173044414,1.0,0.303894004156537,0.17124326147236288
ba20000f0|t0.111|r0|time_respecting|b400,ba20000f0,ba,20000,0.111,0,time_respecting,400,0.0030256051210242048,lo(<.02),242,0.11102220444088817,4.141013976166619e-09,1.4029321593334032e-08,3.1878580541988555e-07,1.7177149744140863e-05,0.0008215000882109136,0.01616777754302634,0.11308037711533159,4.141013976166619e-09,0.0008215000882109136,1.7177149744140863e-05,1.5,0.34816777827753725,0.1862317015686696
ba20000f0|t0.111|r0|time_respecting|b1600,ba20000f0,ba,20000,0.111,0,time_respecting,1600,0.011652330466093219,lo(<.02),932,0.11102220444088817,0.04512405152982235,0.047202511885030995,0.05369257553397855,0.06952019568822498,0.10054821062707942,0.16164340092915697,0.3163569901700972,0.04512405152982235,0.10054821062707942,0.06952019568822498,1.5,0.34816777827753725,0.16955630298497576
ba20000f0|t0.111|r0|time_respecting|b3200,ba20000f0,ba,20000,0.111,0,time_respecting,3200,0.023317163432686538,mid,1865,0.11102220444088817,0.03447886143216994,0.03594986990067883,0.04156591668060616,0.054751713566385085,0.07948915285418745,0.13061135694772497,0.2723201953457919,0.03447886143216994,0.07948915285418745,0.07948915285418745,2.0,0.2894855446080551,0.13678161236634268
ba20000f0|t0.214|r0|time_agnostic_t|b400,ba20000f0,ba,20000,0.2139,0,time_agnostic_t,400,0.004288357671534307,lo(<.02),343,0.21395529105821165,0.06213906197138663,0.06651712878498017,0.08115589992664962,0.1113503812538702,0.17854695852899893,0.34858347774839094,0.5909583612768958,0.06213906197138663,0.06651712878498017,0.06651712878498017,0.5,0.34816777827753725,0.12672410745795154
ba20000f0|t0.214|r0|time_agnostic_t|b1600,ba20000f0,ba,20000,0.2139,0,time_agnostic_t,1600,0.016978395679135828,lo(<.02),1358,0.21395529105821165,0.13974251517718328,0.14528770873525676,0.16901611725113297,0.22718390066166483,0.34970911885616185,0.5870466819373438,0.8024903370070328,0.13974251517718328,0.14528770873525676,0.14528770873525676,0.5,0.34816777827753725,0.3138523878691754
ba20000f0|t0.214|r0|time_agnostic_t|b3200,ba20000f0,ba,20000,0.2139,0,time_agnostic_t,3200,0.03363172634526906,mid,2690,0.21395529105821165,0.18701204599122945,0.1961492404907118,0.23362628644288885,0.3174132575347436,0.4825966067694212,0.7453115523900242,0.9055831373850437,0.18701204599122945,0.1961492404907118,0.23362628644288885,1.0,0.303894004156537,0.27294494268886665
ba20000f0|t0.214|r0|time_respecting|b400,ba20000f0,ba,20000,0.2139,0,time_respecting,400,0.0031881376275255053,lo(<.02),255,0.21395529105821165,2.6567906089569604e-06,5.997740026630893e-06,5.159767728435405e-05,0.0008700392307656735,0.012442820949643107,0.08834415112052263,0.28231740047674847,2.6567906089569604e-06,0.012442820949643107,0.0008700392307656735,1.5,0.34816777827753725,0.31034968547553066
ba20000f0|t0.214|r0|time_respecting|b1600,ba20000f0,ba,20000,0.2139,0,time_respecting,1600,0.01232746549309862,lo(<.02),986,0.21395529105821165,0.03928894062830157,0.04107003256229713,0.04679384250755492,0.0608645680790495,0.09079351112595324,0.17233518488229993,0.37366445484740574,0.03928894062830157,0.09079351112595324,0.0608645680790495,1.5,0.34816777827753725,0.30117516841863057
ba20000f0|t0.214|r0|time_respecting|b3200,ba20000f0,ba,20000,0.2139,0,time_respecting,3200,0.02397979595919184,mid,1918,0.21395529105821165,0.041087680669756765,0.04306932639088257,0.04887244084189457,0.0627414063152878,0.09138369799274815,0.1598682387104956,0.3405772557815908,0.041087680669756765,0.09138369799274815,0.09138369799274815,2.0,0.2894855446080551,0.17052092179526177
ba20000f0|t0.254|r0|time_agnostic_t|b400,ba20000f0,ba,20000,0.2537,0,time_agnostic_t,400,0.004288357671534307,lo(<.02),343,0.2537382476495299,0.06213906197138663,0.06651712878498017,0.08115589992664962,0.1113503812538702,0.17854695852899893,0.34858347774839094,0.5909583612768958,0.06213906197138663,0.06651712878498017,0.06651712878498017,0.5,0.34816777827753725,0.12672410745795154
ba20000f0|t0.254|r0|time_agnostic_t|b1600,ba20000f0,ba,20000,0.2537,0,time_agnostic_t,1600,0.016978395679135828,lo(<.02),1358,0.2537382476495299,0.15692124916157035,0.16445842857642745,0.1954040391509655,0.26529081134049914,0.4077693574399539,0.6596661092395422,0.8513947155545397,0.15692124916157035,0.16445842857642745,0.16445842857642745,0.5,0.34816777827753725,0.3232299482374993
ba20000f0|t0.254|r0|time_agnostic_t|b3200,ba20000f0,ba,20000,0.2537,0,time_agnostic_t,3200,0.03363172634526906,mid,2690,0.2537382476495299,0.20617807605339467,0.2168420998466446,0.2596789246618699,0.3537612526300796,0.5371794696592979,0.7992786651077174,0.9313217304889252,0.20617807605339467,0.2168420998466446,0.2596789246618699,1.0,0.303894004156537,0.3078089995751313
ba20000f0|t0.254|r0|time_respecting|b400,ba20000f0,ba,20000,0.2537,0,time_respecting,400,0.003113122624524905,lo(<.02),249,0.2537382476495299,0.22060164771798751,0.22775193628250412,0.25906261185984114,0.33923457767958265,0.498154047431575,0.754108439120003,0.9137016093783591,0.22060164771798751,0.498154047431575,0.33923457767958265,1.5,0.34816777827753725,0.41983664543472266
ba20000f0|t0.254|r0|time_respecting|b1600,ba20000f0,ba,20000,0.2537,0,time_respecting,1600,0.012214942988597719,lo(<.02),977,0.2537382476495299,0.13166323613687436,0.13824453415637106,0.16493748535935449,0.22498946675858544,0.33572455284572156,0.5516747249097234,0.8016269475262894,0.13166323613687436,0.33572455284572156,0.22498946675858544,1.5,0.34816777827753725,0.38577773196508164
ba20000f0|t0.254|r0|time_respecting|b3200,ba20000f0,ba,20000,0.2537,0,time_respecting,3200,0.02391728345669134,mid,1913,0.2537382476495299,0.0952119904826737,0.09972403950006026,0.11791538941547153,0.1595357981022577,0.23597886080717145,0.39043809948794017,0.6512142320540226,0.0952119904826737,0.23597886080717145,0.23597886080717145,2.0,0.2894855446080551,0.29678015624821147
ba20000f0|t0.438|r0|time_agnostic_t|b400,ba20000f0,ba,20000,0.4379,0,time_agnostic_t,400,0.004288357671534307,lo(<.02),343,0.437875075015003,0.23245418378798066,0.2517330408163695,0.313455187078577,0.435393373957343,0.6630852462519476,0.8857041104403865,0.9609833394131498,0.23245418378798066,0.2517330408163695,0.2517330408163695,0.5,0.34816777827753725,0.4287310420051104
ba20000f0|t0.438|r0|time_agnostic_t|b1600,ba20000f0,ba,20000,0.4379,0,time_agnostic_t,1600,0.016978395679135828,lo(<.02),1358,0.437875075015003,0.38550722102340385,0.40425508062007665,0.48570380051629436,0.669172804553214,0.9123257570099794,0.9851673332116182,0.9956989425155296,0.38550722102340385,0.40425508062007665,0.40425508062007665,0.5,0.34816777827753725,0.44006047150870065
ba20000f0|t0.438|r0|time_agnostic_t|b3200,ba20000f0,ba,20000,0.4379,0,time_agnostic_t,3200,0.03363172634526906,mid,2690,0.437875075015003,0.4354065725357479,0.4551808327944604,0.5440189787314703,0.74652616792623,0.957755272507037,0.9944662127789303,0.9985255998999245,0.4354065725357479,0.4551808327944604,0.5440189787314703,1.0,0.303894004156537,0.4831251180956634
ba20000f0|t0.438|r0|time_respecting|b400,ba20000f0,ba,20000,0.4379,0,time_respecting,400,0.0032756551310262052,lo(<.02),262,0.437875075015003,0.14663040852975207,0.1591140321892418,0.1976004302441302,0.2744274966077437,0.437257124894052,0.6839238002071886,0.8443858074202097,0.14663040852975207,0.437257124894052,0.2744274966077437,1.5,0.34816777827753725,0.4892678629475231
ba20000f0|t0.438|r0|time_respecting|b1600,ba20000f0,ba,20000,0.4379,0,time_respecting,1600,0.012752550510102021,lo(<.02),1020,0.437875075015003,0.14492643462294075,0.15069713729498657,0.17522118409623277,0.23461755925574423,0.3585090722885903,0.5961176300243594,0.8091798724362962,0.14492643462294075,0.3585090722885903,0.23461755925574423,1.5,0.34816777827753725,0.4507041292508498
ba20000f0|t0.438|r0|time_respecting|b3200,ba20000f0,ba,20000,0.4379,0,time_respecting,3200,0.02530506101220244,mid,2024,0.437875075015003,0.13857842319582958,0.14385705292095607,0.16507531058173575,0.21903779067130447,0.3295893423923649,0.5532095063154377,0.7877755728993866,0.13857842319582958,0.3295893423923649,0.3295893423923649,2.0,0.2894855446080551,0.44885665734859886
ba20000f0|t0.449|r0|time_agnostic_t|b400,ba20000f0,ba,20000,0.4494,0,time_agnostic_t,400,0.004288357671534307,lo(<.02),343,0.44937737547509504,0.23245418378798033,0.25173304081637127,0.3134551870785601,0.43539337395734334,0.6630852462519478,0.8857041104403921,0.9609833394131448,0.23245418378798033,0.25173304081637127,0.25173304081637127,0.5,0.34816777827753725,0.4287310420051104
ba20000f0|t0.449|r0|time_agnostic_t|b1600,ba20000f0,ba,20000,0.4494,0,time_agnostic_t,1600,0.016978395679135828,lo(<.02),1358,0.44937737547509504,0.33665853649075694,0.3554077742957118,0.4337150286019573,0.6041855052092213,0.8628914417603005,0.9733411380730768,0.992181825315377,0.33665853649075694,0.3554077742957118,0.3554077742957118,0.5,0.34816777827753725,0.4233452625398851
ba20000f0|t0.449|r0|time_agnostic_t|b3200,ba20000f0,ba,20000,0.4494,0,time_agnostic_t,3200,0.03363172634526906,mid,2690,0.44937737547509504,0.39122144174834483,0.41345245596410707,0.5047724092641355,0.7013386984232864,0.9374262998104156,0.9913407448761302,0.9977138107180811,0.39122144174834483,0.41345245596410707,0.5047724092641355,1.0,0.303894004156537,0.46889417191799226
ba20000f0|t0.449|r0|time_respecting|b400,ba20000f0,ba,20000,0.4494,0,time_respecting,400,0.003175635127025405,lo(<.02),254,0.44937737547509504,0.15349237219716094,0.16727423571670108,0.20873007672259625,0.28620536892192006,0.435096244274508,0.6884015438611462,0.8700035090167111,0.15349237219716094,0.435096244274508,0.28620536892192006,1.5,0.34816777827753725,0.4166186158398509
ba20000f0|t0.449|r0|time_respecting|b1600,ba20000f0,ba,20000,0.4494,0,time_respecting,1600,0.012515003000600121,lo(<.02),1001,0.44937737547509504,0.20069576373809372,0.20872008883680404,0.24077289980552719,0.3201621232114308,0.47886892669643655,0.7407724358690071,0.9081557964685502,0.20069576373809372,0.47886892669643655,0.3201621232114308,1.5,0.34816777827753725,0.44239087936596005
ba20000f0|t0.449|r0|time_respecting|b3200,ba20000f0,ba,20000,0.4494,0,time_respecting,3200,0.02466743348669734,mid,1973,0.44937737547509504,0.21246995242987043,0.22035489463036506,0.25179287985907384,0.3328833759578804,0.4937852010531043,0.7583403258927385,0.9220958583087479,0.21246995242987043,0.4937852010531043,0.4937852010531043,2.0,0.2894855446080551,0.47432946982823787
ba20000f1|t0.029|r0|time_agnostic_t|b400,ba20000f1,ba,20000,0.0293,0,time_agnostic_t,400,0.004063312662532507,lo(<.02),325,0.029343368673734747,0.04811510549307341,0.05189881016983955,0.06383482164658438,0.0869494657189922,0.12994820674324037,0.2324350467494236,0.45541858021598547,0.04811510549307341,0.05189881016983955,0.06383482164658438,1.0,0.3319674548795243,0.17517825504561085
ba20000f1|t0.029|r0|time_agnostic_t|b1600,ba20000f1,ba,20000,0.0293,0,time_agnostic_t,1600,0.016940888177635526,lo(<.02),1355,0.029343368673734747,0.02259607316133272,0.024099722642446753,0.029127832019547828,0.03963810363484388,0.0657588459813151,0.15929787638591153,0.3706059999216639,0.02259607316133272,0.024099722642446753,0.029127832019547828,1.0,0.3319674548795243,0.14753946440632557
ba20000f1|t0.029|r0|time_agnostic_t|b3200,ba20000f1,ba,20000,0.0293,0,time_agnostic_t,3200,0.033644228845769154,mid,2691,0.029343368673734747,0.021798238492484523,0.023282248093297153,0.02818678555486709,0.03826723264685783,0.062105460247483646,0.1470230082598556,0.351656436588765,0.021798238492484523,0.023282248093297153,0.02818678555486709,1.0,0.29849389635719936,0.04018987069237556
ba20000f1|t0.029|r0|time_respecting|b400,ba20000f1,ba,20000,0.0293,0,time_respecting,400,0.002938087617523505,lo(<.02),235,0.029343368673734747,2.9509505949931736e-11,1.3816903177144013e-10,6.921049289232428e-09,9.040082159517127e-07,0.00010269982077504292,0.004223988611186114,0.051448543622755194,2.9509505949931736e-11,0.00010269982077504292,9.040082159517127e-07,1.5,0.3319674548795243,0.12955554471107675
ba20000f1|t0.029|r0|time_respecting|b1600,ba20000f1,ba,20000,0.0293,0,time_respecting,1600,0.011452290458091619,lo(<.02),916,0.029343368673734747,0.02104099356546263,0.02207344084883045,0.025173020580875005,0.0323848497476481,0.046578589084342426,0.07434636241688719,0.15802204607608672,0.02104099356546263,0.046578589084342426,0.0323848497476481,1.5,0.3319674548795243,0.1349786604032288
ba20000f1|t0.029|r0|time_respecting|b3200,ba20000f1,ba,20000,0.0293,0,time_respecting,3200,0.022854570914182838,mid,1828,0.029343368673734747,0.018768006684528937,0.01970809871031498,0.022457463818748802,0.028742698666981537,0.04125057530769849,0.06729994600530809,0.1535954126624015,0.018768006684528937,0.04125057530769849,0.04125057530769849,2.0,0.285222301608578,0.039079881577105076
ba20000f1|t0.312|r0|time_agnostic_t|b400,ba20000f1,ba,20000,0.3119,0,time_agnostic_t,400,0.004063312662532507,lo(<.02),325,0.3118623724744949,0.3738981629468713,0.38682218462022944,0.4482444855650024,0.6029108096449243,0.8644970388256148,0.9827582342143639,0.9965836410870171,0.3738981629468713,0.38682218462022944,0.4482444855650024,1.0,0.3319674548795243,0.4692828496510841
ba20000f1|t0.312|r0|time_agnostic_t|b1600,ba20000f1,ba,20000,0.3119,0,time_agnostic_t,1600,0.016940888177635526,lo(<.02),1355,0.3118623724744949,0.30834333257491253,0.32292929799216286,0.385231894339091,0.5266174460705402,0.7772643062710508,0.9470772751042457,0.984670064325975,0.30834333257491253,0.32292929799216286,0.385231894339091,1.0,0.3319674548795243,0.34138538504782695
ba20000f1|t0.312|r0|time_agnostic_t|b3200,ba20000f1,ba,20000,0.3119,0,time_agnostic_t,3200,0.033644228845769154,mid,2691,0.3118623724744949,0.2713203016163652,0.2853734386009855,0.34323540774914885,0.4705836515461679,0.7064622352156327,0.9187677651397953,0.9767411148908051,0.2713203016163652,0.2853734386009855,0.34323540774914885,1.0,0.29849389635719936,0.3402878558089179
ba20000f1|t0.312|r0|time_respecting|b400,ba20000f1,ba,20000,0.3119,0,time_respecting,400,0.003150630126025205,lo(<.02),252,0.3118623724744949,0.16362964149782733,0.16960875176495904,0.19591117738684505,0.26108080446411375,0.39198843031733677,0.6359719517203222,0.8458437944118953,0.16362964149782733,0.39198843031733677,0.26108080446411375,1.5,0.3319674548795243,0.3487676459363867
ba20000f1|t0.312|r0|time_respecting|b1600,ba20000f1,ba,20000,0.3119,0,time_respecting,1600,0.012189937987597519,lo(<.02),975,0.3118623724744949,0.1335070806911678,0.13922415875842187,0.15747130575765855,0.20485450268387884,0.300000004665238,0.49261701161910143,0.754836572364132,0.1335070806911678,0.300000004665238,0.20485450268387884,1.5,0.3319674548795243,0.23797321916049857
ba20000f1|t0.312|r0|time_respecting|b3200,ba20000f1,ba,20000,0.3119,0,time_respecting,3200,0.02392978595719144,mid,1914,0.3118623724744949,0.15693942242780734,0.16348044052713928,0.18438598246589755,0.23931199992849728,0.3487372750074632,0.5614752441626258,0.8169550367128086,0.15693942242780734,0.3487372750074632,0.3487372750074632,2.0,0.285222301608578,0.3808640188522737
ba20000f1|t0.363|r0|time_agnostic_t|b400,ba20000f1,ba,20000,0.3631,0,time_agnostic_t,400,0.004063312662532507,lo(<.02),325,0.3630976195239048,0.35253076656967763,0.3684499796331855,0.4383037532744217,0.5958375215701293,0.8586544898226759,0.9820110726380318,0.996493652576334,0.35253076656967763,0.3684499796331855,0.4383037532744217,1.0,0.3319674548795243,0.47360191391253165
ba20000f1|t0.363|r0|time_agnostic_t|b1600,ba20000f1,ba,20000,0.3631,0,time_agnostic_t,1600,0.016940888177635526,lo(<.02),1355,0.3630976195239048,0.33415962736954785,0.352838525572744,0.4266624329334704,0.5863277089571097,0.8435317687101479,0.9694682937791391,0.9914692527049552,0.33415962736954785,0.352838525572744,0.4266624329334704,1.0,0.3319674548795243,0.4138753446550101
ba20000f1|t0.363|r0|time_agnostic_t|b3200,ba20000f1,ba,20000,0.3631,0,time_agnostic_t,3200,0.033644228845769154,mid,2691,0.3630976195239048,0.31067615077543986,0.32641171894868337,0.39217389338548336,0.5379930550758156,0.7921453170115655,0.9552511215451736,0.9878784258655382,0.31067615077543986,0.32641171894868337,0.39217389338548336,1.0,0.29849389635719936,0.40382677275532214
ba20000f1|t0.363|r0|time_respecting|b400,ba20000f1,ba,20000,0.3631,0,time_respecting,400,0.003150630126025205,lo(<.02),252,0.3630976195239048,0.1242711398614702,0.13447128135015995,0.16678007011845652,0.22925031244075955,0.3445972278997984,0.5710834580848416,0.8110639700562274,0.1242711398614702,0.3445972278997984,0.22925031244075955,1.5,0.3319674548795243,0.33703556239950677
ba20000f1|t0.363|r0|time_respecting|b1600,ba20000f1,ba,20000,0.3631,0,time_respecting,1600,0.01277755551110222,lo(<.02),1022,0.3630976195239048,0.1358772441834104,0.14403258012929243,0.17586796052222242,0.24264333222765622,0.3679280249892898,0.6057404502696397,0.8298029007949249,0.1358772441834104,0.3679280249892898,0.24264333222765622,1.5,0.3319674548795243,0.31608880013502677
ba20000f1|t0.363|r0|time_respecting|b3200,ba20000f1,ba,20000,0.3631,0,time_respecting,3200,0.02477995599119824,mid,1982,0.3630976195239048,0.14774979182473846,0.15436827031839795,0.1832391589227398,0.24999927100479258,0.3749661085815359,0.6116795574603743,0.8424199467740882,0.14774979182473846,0.3749661085815359,0.3749661085815359,2.0,0.285222301608578,0.4150915135284574
ba20000f1|t0.406|r0|time_agnostic_t|b400,ba20000f1,ba,20000,0.4059,0,time_agnostic_t,400,0.004063312662532507,lo(<.02),325,0.40591868373674733,0.45780708554412897,0.47611202869149016,0.5621522739489873,0.7619586950257291,0.9718434904797106,0.9977800997031955,0.999562650037348,0.45780708554412897,0.47611202869149016,0.5621522739489873,1.0,0.3319674548795243,0.49378497140393907
ba20000f1|t0.406|r0|time_agnostic_t|b1600,ba20000f1,ba,20000,0.4059,0,time_agnostic_t,1600,0.016940888177635526,lo(<.02),1355,0.40591868373674733,0.37135224210467743,0.39350410899044885,0.47853758066561103,0.6589565597791669,0.9065156089500622,0.9849317968468295,0.9958599473766786,0.37135224210467743,0.39350410899044885,0.47853758066561103,1.0,0.3319674548795243,0.4347196220577127
ba20000f1|t0.406|r0|time_agnostic_t|b3200,ba20000f1,ba,20000,0.4059,0,time_agnostic_t,3200,0.033644228845769154,mid,2691,0.40591868373674733,0.3544653938398933,0.37810589327970967,0.46599724168435785,0.6469237197501134,0.9015623653879876,0.9851253733267511,0.9961449895768395,0.3544653938398933,0.37810589327970967,0.46599724168435785,1.0,0.29849389635719936,0.45434769589800045
ba20000f1|t0.406|r0|time_respecting|b400,ba20000f1,ba,20000,0.4059,0,time_respecting,400,0.003138127625525105,lo(<.02),251,0.40591868373674733,0.20246630438729885,0.21195710575215332,0.2389655225899876,0.3094374505740407,0.4607163960972257,0.7222096621188322,0.9011577907680246,0.20246630438729885,0.4607163960972257,0.3094374505740407,1.5,0.3319674548795243,0.26776101923369505
ba20000f1|t0.406|r0|time_respecting|b1600,ba20000f1,ba,20000,0.4059,0,time_respecting,1600,0.01259001800360072,lo(<.02),1007,0.40591868373674733,0.1661469968599435,0.17368683942905605,0.1959386668139922,0.2534954619177453,0.3746135442759868,0.6099796834754299,0.8379085316230109,0.1661469968599435,0.3746135442759868,0.2534954619177453,1.5,0.3319674548795243,0.403943534406881
ba20000f1|t0.406|r0|time_respecting|b3200,ba20000f1,ba,20000,0.4059,0,time_respecting,3200,0.02487997599519904,mid,1990,0.40591868373674733,0.1415670918234334,0.14721352069157634,0.1675740809455909,0.2201950326592228,0.32500264962989067,0.5358926089835567,0.7875142555217208,0.1415670918234334,0.32500264962989067,0.32500264962989067,2.0,0.285222301608578,0.3843294584696284
ba20000f1|t0.463|r0|time_agnostic_t|b400,ba20000f1,ba,20000,0.4625,0,time_agnostic_t,400,0.004063312662532507,lo(<.02),325,0.46253000600120026,0.45134621194941027,0.4770227681453656,0.5785553071366867,0.7905684877189274,0.9812040835138349,0.9986344694556122,0.9997335073546253,0.45134621194941027,0.4770227681453656,0.5785553071366867,1.0,0.3319674548795243,0.49827264619440464
ba20000f1|t0.463|r0|time_agnostic_t|b1600,ba20000f1,ba,20000,0.4625,0,time_agnostic_t,1600,0.016940888177635526,lo(<.02),1355,0.46253000600120026,0.37747713719176634,0.4002165907875257,0.48711338410973437,0.6708928846517073,0.9149422554762476,0.9866450861815425,0.9963339707751588,0.37747713719176634,0.4002165907875257,0.48711338410973437,1.0,0.3319674548795243,0.4347196220577127
ba20000f1|t0.463|r0|time_agnostic_t|b3200,ba20000f1,ba,20000,0.4625,0,time_agnostic_t,3200,0.033644228845769154,mid,2691,0.46253000600120026,0.37349381869798104,0.3947586271716852,0.47994191141171627,0.662313521854754,0.9118304685154377,0.9869876070272519,0.9966131993821694,0.37349381869798104,0.3947586271716852,0.47994191141171627,1.0,0.29849389635719936,0.45333977375144835
ba20000f1|t0.463|r0|time_respecting|b400,ba20000f1,ba,20000,0.4625,0,time_respecting,400,0.003125625125025005,lo(<.02),250,0.46253000600120026,0.1173348279330455,0.12206914419857562,0.13960799240712574,0.18450832917375504,0.276048786756962,0.4718718263051159,0.7254585546425849,0.1173348279330455,0.276048786756962,0.18450832917375504,1.5,0.3319674548795243,0.2634911571494055
ba20000f1|t0.463|r0|time_respecting|b1600,ba20000f1,ba,20000,0.4625,0,time_respecting,1600,0.01257751550310062,lo(<.02),1006,0.46253000600120026,0.27866468541386546,0.28849746361889783,0.33070006716370115,0.4384332183308147,0.6469021505543491,0.8915040913356002,0.9721787363099597,0.27866468541386546,0.6469021505543491,0.4384332183308147,1.5,0.3319674548795243,0.423035359321864
ba20000f1|t0.463|r0|time_respecting|b3200,ba20000f1,ba,20000,0.4625,0,time_respecting,3200,0.02494248849769954,mid,1995,0.46253000600120026,0.25523888963680263,0.2650508952895543,0.3077853324775527,0.41340691304833954,0.6141927569438415,0.8708582986228535,0.9666407417046822,0.25523888963680263,0.6141927569438415,0.6141927569438415,2.0,0.285222301608578,0.503918014261154
ba20000f1|t0.473|r0|time_agnostic_t|b400,ba20000f1,ba,20000,0.4726,0,time_agnostic_t,400,0.004063312662532507,lo(<.02),325,0.47263202640528107,0.48875600006975206,0.5186106518961799,0.6324597463467049,0.8605328966171822,0.9932957460901854,0.9995387410385734,0.9999071346130878,0.48875600006975206,0.5186106518961799,0.6324597463467049,1.0,0.3319674548795243,0.4986877516612834
ba20000f1|t0.473|r0|time_agnostic_t|b1600,ba20000f1,ba,20000,0.4726,0,time_agnostic_t,1600,0.016940888177635526,lo(<.02),1355,0.47263202640528107,0.4017719427021822,0.42687977157051915,0.5212055298644898,0.7179704618115885,0.9430528713072519,0.991817038674783,0.9977520925568663,0.4017719427021822,0.42687977157051915,0.5212055298644898,1.0,0.3319674548795243,0.43447821054207625
